"school_id";"gender";"immigration";"language";"hisced";"grade_rep";"fear_failure";"belonging";"bullied";"home_poss";"cult_poss";"edu_resources";"family_wealth";"ESCS_status";"teacher_support";"emo_sup";"learn_time_math";"learn_time_read";"learn_time_scie";"math";"read";"scie";"class_size";"short_edu_mat";"short_edu_staff";"stu_behav";"teach_behav"
4000228;1;1;0;4;1;-1.4242;1.1471;0.2907;-0.5988;-0.5158;-0.1357;-0.6314;-0.5621;-0.5088;1.0346;0;150;0;467.188;490.3;501.529;28;-1.4212;0.4214;2.1822;-0.1662
4000228;1;1;0;6;0;0.4637;0.0544;-0.7823;1.5731;1.8303;-0.9386;1.5678;1.0907;-1.1481;0.6364;0;250;200;398.921;330.883;367.435;28;-1.4212;0.4214;2.1822;-0.1662
4000228;0;2;2;4;0;0.8207;-1.144;1.4454;-0.3773;1.8303;1.1793;-1.782;-1.1789;0.7015;1.0346;0;250;0;381.752;342.747;344.164;28;-1.4212;0.4214;2.1822;-0.1662
4000229;0;1;0;4;1;1.8905;-3.2367;2.0604;0.8368;0.6411;-0.6853;1.3791;0.1384;-1.6637;1.0346;200;200;400;323.672;428.968;388.963;23;-1.4212;-0.6465;-2.0719;-0.7833
4000230;1;1;0;5;0;-0.3799;-3.2367;-0.7823;0.911;1.3873;1.1793;0.174;1.0157;1.314;1.0346;200;200;100;489.966;452.258;523.275;13;1.2478;-0.3808;0.4282;-0.0322
4000230;0;1;0;6;0;-0.9295;1.4903;-0.7823;0.0968;1.3873;-0.6853;-0.6625;0.9116;-0.3172;1.0346;150;150;50;581.033;626.386;633.456;13;1.2478;-0.3808;0.4282;-0.0322
4000230;0;1;0;6;0;1.8905;2.7249;0.2907;-0.7164;0.1497;0.1806;-1.6178;0.0527;0.7015;-1.1869;250;150;150;616.559;637.202;656.486;13;1.2478;-0.3808;0.4282;-0.0322
4000230;1;1;0;6;0;-1.2792;0.2143;0.2907;-0.0251;1.1335;-0.1357;-1.3667;0.8989;-0.9422;0.6364;150;100;100;596.376;532.308;585.114;13;1.2478;-0.3808;0.4282;-0.0322
4000230;0;1;0;6;1;1.1911;0.2195;0.2907;0.2115;1.1335;-0.6122;-0.2167;0.6816;0.2485;-0.6576;110;110;110;477.432;573.116;620.931;13;1.2478;-0.3808;0.4282;-0.0322
4000230;0;1;0;4;0;1.0671;-0.1939;0.2907;1.107;1.8303;-0.9386;1.1154;-0.2788;0.4394;-1.7671;150;100;250;524.765;608.045;593.452;13;1.2478;-0.3808;0.4282;-0.0322
4000232;0;2;2;4;0;0.5949;0.3018;0.2907;-0.8909;-0.7725;1.1793;-1.2897;-1.0805;-0.1206;1.0346;100;100;100;381.658;397.419;378.972;23;-1.4212;-1.8617;-1.7803;-2.0409
4000232;0;1;0;4;0;-1.8939;-2.0711;-0.7823;-0.4079;-0.7725;0.2646;0.1084;-0.6288;0.7628;-1.58;100;100;50;455.712;382.819;503.015;23;-1.4212;-1.8617;-1.7803;-2.0409
4000232;0;1;0;3;1;-1.2792;2.7249;1.1625;0.0991;-0.3076;1.1793;0.2292;-0.7806;-0.3971;-0.6576;100;100;50;395.061;394.616;482.582;23;-1.4212;-1.8617;-1.7803;-2.0409
4000232;0;1;0;3;0;-1.8939;0.6738;-0.7823;-0.8151;-0.7725;-1.0118;-0.0724;-0.9667;-1.5447;-1.0657;90;180;360;531.571;513.443;581.881;23;-1.4212;-1.8617;-1.7803;-2.0409
4000232;0;1;0;4;0;-0.7592;0.9303;-0.7823;0.6192;-0.1308;-1.0118;1.2003;0.0391;0.7015;1.0346;120;120;240;452.208;474.832;402.412;23;-1.4212;-1.8617;-1.7803;-2.0409
4000232;0;1;0;5;0;1.8905;-1.0013;0.2907;-0.4776;0.0949;-1.0118;-0.1431;-0.5837;1.314;-1.3964;180;180;90;449.415;425.405;394.968;23;-1.4212;-1.8617;-1.7803;-2.0409
4000232;1;1;0;4;1;-0.5722;0.9423;0.2907;-0.1654;-0.2006;1.1793;-0.5049;-0.8173;-2.7106;-0.6576;100;100;100;347.993;290.657;364.633;23;-1.4212;-1.8617;-1.7803;-2.0409
4000232;0;1;0;6;0;0.1097;0.3241;-0.7823;0.5832;0.6411;-0.6853;1.009;0.6226;0.7015;1.0346;100;100;50;393.263;423.095;409.938;23;-1.4212;-1.8617;-1.7803;-2.0409
4000232;0;1;0;5;0;1.8905;0.1634;0.2907;0.6978;0.4231;1.1793;0.6906;-0.0017;-0.7366;0.6364;100;100;100;487.071;536.461;519.075;23;-1.4212;-1.8617;-1.7803;-2.0409
4000232;0;1;0;3;0;0.0208;2.7249;-0.7823;0.3223;0.288;-0.1357;0.5136;-0.6109;-0.5575;0.3622;120;120;120;354.42;325.351;450.423;23;-1.4212;-1.8617;-1.7803;-2.0409
4000232;0;1;0;3;0;-0.687;0.9423;-0.7823;0.4426;0.6411;1.1793;0.1904;-0.277;1.314;1.0346;110;110;275;374.539;396.993;414.742;23;-1.4212;-1.8617;-1.7803;-2.0409
4000232;0;1;0;3;0;0.4637;-0.1858;0.2907;0.2593;1.8303;-0.6853;-0.1842;-0.6375;-1.0628;-1.0691;50;150;200;477.905;495.655;541.379;23;-1.4212;-1.8617;-1.7803;-2.0409
4000232;1;1;0;6;0;0.4637;0.1952;0.6725;0.4805;0.3676;-0.6853;1.063;0.9149;1.314;0.2127;55;55;55;378.499;397.85;401.722;23;-1.4212;-1.8617;-1.7803;-2.0409
4000232;0;1;0;4;0;-0.687;0.3361;-0.7823;-0.2542;0.1497;-0.6853;0.254;-0.3511;-0.5575;-0.6576;50;50;50;453.953;464.422;473.82;23;-1.4212;-1.8617;-1.7803;-2.0409
4000232;1;1;0;5;0;-0.2006;-1.3623;-0.7823;-0.8318;-1.8538;-0.4903;-0.2673;-0.3693;-0.7659;-1.9687;120;120;180;416.118;412.291;394.679;23;-1.4212;-1.8617;-1.7803;-2.0409
4000232;0;1;0;3;0;-0.687;-0.5878;-0.7823;0.0996;-0.0367;1.1793;0.1871;-0.5744;-0.3971;1.0346;100;100;100;460.587;462.747;469.757;23;-1.4212;-1.8617;-1.7803;-2.0409
4000232;0;1;0;5;0;-0.5722;1.4903;-0.7823;0.6396;0.7878;-0.1357;0.586;-0.1116;-1.7418;1.0346;120;120;120;474.681;471.467;469.259;23;-1.4212;-1.8617;-1.7803;-2.0409
4000232;0;1;0;5;0;-0.2459;2.7249;-0.7823;0.5877;1.3873;1.1793;-0.1445;0.4265;1.314;1.0346;50;100;100;505.757;505.466;564.117;23;-1.4212;-1.8617;-1.7803;-2.0409
4000233;1;1;0;5;1;0.8207;-0.089;-0.7823;-0.1389;0.5027;-0.1357;0.0501;-0.4708;0.3995;-1.6775;260;260;390;405.385;363.882;348.558;23;1.6863;0.6924;-0.7912;-2.0409
4000234;1;2;2;0;1;-0.687;1.4903;0.8615;-0.6526;-0.889;-1.0752;-0.1867;-2.4663;-1.1481;-0.6439;200;200;500;444.377;317.687;363.597;28;0.3066;0.4214;-0.3684;-1.419
4000234;1;3;2;2;0;-1.8939;0.4666;-0.7823;-1.4928;-0.7725;-1.25;-0.9657;-2.0686;-1.5447;1.0346;200;300;500;443.765;425.024;393.053;28;0.3066;0.4214;-0.3684;-1.419
4000234;0;2;0;5;0;0.1097;-0.4415;-0.7823;0.0887;0.0185;1.1793;0.1466;-0.3667;-1.5925;1.0346;100;150;100;593.769;601.949;564.058;28;0.3066;0.4214;-0.3684;-1.419
4000234;1;2;2;6;0;-1.109;0.655;0.2907;1.3511;0.9421;1.1793;1.5092;1.3836;1.314;1.0346;200;300;200;397.977;363.686;356.275;28;0.3066;0.4214;-0.3684;-1.419
4000234;1;1;0;4;0;0.4637;0.6738;0.2907;-0.5;-0.7725;1.1793;-0.6979;-0.2509;-2.1621;-0.6576;100;150;200;538.626;500.695;548.949;28;0.3066;0.4214;-0.3684;-1.419
4000234;1;2;2;5;0;0.4637;-1.5698;-0.7823;-0.4707;-0.7725;1.1793;-0.3771;-0.6412;-0.7769;1.0346;100;150;100;413.949;530.018;426.896;28;0.3066;0.4214;-0.3684;-1.419
4000234;0;2;0;6;0;-0.3799;2.7249;-0.7823;0.2687;0.7878;0.1806;-0.2902;0.0538;0.7628;1.0346;240;360;360;318.759;344.035;318.537;28;0.3066;0.4214;-0.3684;-1.419
4000234;0;1;3;5;1;0.4637;2.7249;0.7294;0.291;-0.2692;0.1806;0.4973;0.4227;-1.3921;1.0346;100;150;150;497.262;532.207;484.604;28;0.3066;0.4214;-0.3684;-1.419
4000234;0;3;3;3;0;1.8905;-1.1817;0.2907;-1.0551;-0.7148;-0.6853;-0.8352;-1.4657;-0.8998;1.0346;100;150;200;541.194;648.961;603.213;28;0.3066;0.4214;-0.3684;-1.419
4000234;0;2;2;5;0;-1.8939;2.7249;-0.7823;-0.5054;0.288;0.0477;-0.715;-0.5474;1.314;1.0346;100;150;100;396.8;409.036;370.482;28;0.3066;0.4214;-0.3684;-1.419
4000234;0;3;2;6;0;-0.687;-0.0845;-0.7823;0.2072;1.1335;1.1793;-0.7339;0.9781;-0.3172;1.0346;100;150;150;534.109;477.576;526.522;28;0.3066;0.4214;-0.3684;-1.419
4000234;0;2;0;3;1;-0.687;0.6818;0.2907;-0.8136;-0.7725;-0.1357;-0.5712;-0.7932;-0.7074;1.0346;100;150;150;441.106;544.141;460.836;28;0.3066;0.4214;-0.3684;-1.419
4000234;1;2;2;2;0;0.052;2.7249;-0.7823;-0.3676;0.3676;1.1793;-0.715;-1.3796;-0.2023;1.0346;100;150;150;433.451;474.874;364.862;28;0.3066;0.4214;-0.3684;-1.419
4000234;0;2;2;3;0;-1.8939;0.9683;-0.7823;-1.0735;-0.5158;-0.6853;-0.7504;-1.1578;0.2485;-0.6576;200;300;500;472.836;439.638;391.467;28;0.3066;0.4214;-0.3684;-1.419
4000234;1;2;2;5;1;-1.1858;1.4685;0.2907;-0.9653;-1.8538;-1.0118;-0.3014;-0.7055;-0.1206;0.6402;100;150;150;457.025;516.657;456.58;28;0.3066;0.4214;-0.3684;-1.419
4000234;0;2;2;3;0;-0.4342;-0.1843;-0.7823;-1.1533;-0.7725;-1.25;-0.6314;-0.3207;-1.3583;0.0116;200;300;200;493.397;498.777;454.821;28;0.3066;0.4214;-0.3684;-1.419
4000234;0;1;0;3;0;1.8905;-0.5878;1.4721;0.1212;0.3676;1.1793;-0.1624;-0.4131;0.7015;1.0346;100;150;100;527.783;561.94;592.144;28;0.3066;0.4214;-0.3684;-1.419
4000234;0;2;0;6;0;0.8794;-0.487;-0.7823;0.7601;1.3873;-0.1357;0.3094;0.8629;1.314;0.6364;100;150;250;496.656;486.584;505.101;28;0.3066;0.4214;-0.3684;-1.419
4000234;1;2;3;6;0;0.052;0.4846;0.8233;-0.2366;0.0038;0.0477;-0.1803;-0.1751;1.314;0.6364;100;150;100;491.684;403.319;428.055;28;0.3066;0.4214;-0.3684;-1.419
4000234;1;2;2;5;1;0.4637;0.3241;0.2907;-0.2765;0.0038;0.0477;-0.0543;-0.5727;-0.2023;1.0346;100;150;100;440.147;371.629;401.647;28;0.3066;0.4214;-0.3684;-1.419
4000234;0;2;3;2;0;0.4637;-0.1136;-0.7823;-0.3144;0.5027;-0.1357;-0.3204;-0.7842;-0.4883;-2.4468;100;200;200;394.257;487.451;451.002;28;0.3066;0.4214;-0.3684;-1.419
4000234;1;3;2;2;0;0.4637;-0.445;-0.7823;-1.3271;-0.2006;0.1806;-1.9443;-1.7544;-0.5;1.0346;100;150;150;462.329;396.149;358.689;28;0.3066;0.4214;-0.3684;-1.419
4000234;0;1;2;3;0;1.0109;0.1935;-0.7823;0.6445;0.7229;1.1793;0.1713;0.0355;-1.555;1.0346;100;150;150;419.482;482.787;397.9;28;0.3066;0.4214;-0.3684;-1.419
4000236;0;1;0;5;0;1.4083;-1.8611;1.7316;0.4171;0.655;1.1793;-0.0543;-0.1883;-1.3345;1.0346;135;180;90;427.148;438.452;417.533;18;-1.4212;-0.2792;0.1795;-0.9138
4000236;0;2;3;6;1;0.3335;0.3241;-0.7823;-1.0313;0.3013;-1.3311;-1.0954;-0.6177;1.314;0.5029;0;150;100;278.159;372.451;345.864;18;-1.4212;-0.2792;0.1795;-0.9138
4000236;0;1;0;5;0;-0.9823;0.9517;-0.7823;-0.033;-0.7725;-0.1357;0.0661;-0.3166;-1.7803;1.0346;0;150;400;576.792;566.189;546.544;18;-1.4212;-0.2792;0.1795;-0.9138
4000236;0;1;0;5;0;-0.3799;-0.4415;0.7703;0.3527;0.2519;1.1793;0.2403;0.0857;-1.1481;1.0346;0;200;100;395.901;345.251;283.989;18;-1.4212;-0.2792;0.1795;-0.9138
4000236;0;2;3;5;0;0.4637;-0.3489;0.2308;0.0596;0.1785;1.1793;0.1777;-0.4482;-0.9734;0.2169;0;135;90;440.767;454.325;447.003;18;-1.4212;-0.2792;0.1795;-0.9138
4000236;0;1;0;3;0;1.0944;-0.3184;-0.7823;0.5398;0.7878;-0.9386;0.6187;-0.226;-1.3583;1.0346;0;150;250;468.946;527.738;494.756;18;-1.4212;-0.2792;0.1795;-0.9138
4000236;0;1;0;4;0;1.8905;-1.186;0.8615;-0.1493;-0.5158;1.1793;-0.1149;0.1662;-0.1298;1.0346;0;150;100;385.688;410.645;350.585;18;-1.4212;-0.2792;0.1795;-0.9138
4000236;0;1;0;3;0;-1.4869;0.6713;-0.7823;0.5257;0.4231;1.1793;0.1211;-0.6443;-1.3583;1.0346;0;150;300;463.06;475.17;454.777;18;-1.4212;-0.2792;0.1795;-0.9138
4000236;0;1;0;3;0;-0.13;-0.9598;0.2308;0.406;0.7878;1.1793;-0.259;0.4012;-2.1007;1.0346;0;200;300;419.834;465.941;490.41;18;-1.4212;-0.2792;0.1795;-0.9138
4000236;0;2;3;3;0;1.8905;-0.3184;0.8615;-0.3728;0.5027;-0.1357;-1.143;-1.0493;0.7015;0.6402;0;165;110;360.429;389.308;409.629;18;-1.4212;-0.2792;0.1795;-0.9138
4000236;0;2;3;4;0;0.4637;0.6818;-0.7823;1.3423;0.288;1.1793;1.8342;-0.192;-1.5103;-1.0691;0;135;180;415.305;348.632;383.557;18;-1.4212;-0.2792;0.1795;-0.9138
4000236;0;1;0;5;1;1.3423;-0.3692;1.5082;0.0269;-0.5158;-0.1357;0.3226;0.2829;-2.1621;0.3622;100;150;100;381.395;465.24;412.79;18;-1.4212;-0.2792;0.1795;-0.9138
4000236;0;1;0;3;0;-0.9823;1.4903;-0.7823;-0.2901;-0.0367;1.1793;-0.5585;-0.8701;-0.9734;0.6364;0;150;100;449.656;455.497;449.734;18;-1.4212;-0.2792;0.1795;-0.9138
4000236;0;1;0;3;0;-1.4242;-1.0622;0.2907;0.4055;0.3013;-0.6122;0.4278;0.0655;0.1924;0.6364;0;150;250;466.115;503.706;551.662;18;-1.4212;-0.2792;0.1795;-0.9138
4000236;0;1;0;6;0;-0.13;-0.2062;1.1928;0.9325;1.0161;-0.1357;0.4961;0.9347;-1.6385;0.6364;0;150;900;561.488;494.106;514.336;18;-1.4212;-0.2792;0.1795;-0.9138
4000236;0;3;2;3;1;-0.4342;-0.4752;1.4721;-1.2039;-0.2006;-0.4903;-1.1679;-1.2878;0.7015;0.6402;0;150;100;315.165;303.354;312.446;18;-1.4212;-0.2792;0.1795;-0.9138
4000236;0;1;0;3;0;0.4637;-0.8428;0.7703;0.615;-0.3076;-0.1357;1.3791;-0.07;0.039;0.6364;0;150;100;458.724;492.775;459.58;18;-1.4212;-0.2792;0.1795;-0.9138
4000236;1;1;0;3;0;-1.8939;0.4893;-0.7823;0.7014;0.8029;-0.4903;0.7034;-0.415;0.2485;-0.6576;0;165;110;480.843;474.935;501.495;18;-1.4212;-0.2792;0.1795;-0.9138
4000236;0;1;0;3;0;1.0671;-0.2835;-0.7823;-0.791;-0.7725;-0.6122;-0.4422;-0.7991;-0.9734;-1.2947;150;150;150;470.738;491.988;453.366;18;-1.4212;-0.2792;0.1795;-0.9138
4000237;1;1;0;4;0;-1.8939;0.9683;-0.7823;0.6395;0.5522;-0.6853;0.8474;-0.1937;-1.3583;0.6364;0;250;0;422.524;323.94;436.345;18;-1.4212;1.1557;-0.0956;0.613
4000237;1;1;0;5;0;-0.7592;-0.5015;0.2907;-0.3303;-1.8538;-0.6122;0.0324;-0.0044;0.2148;-0.6439;0;200;100;534.696;555.383;575.775;18;-1.4212;1.1557;-0.0956;0.613
4000237;1;1;0;5;0;1.8905;2.7249;-0.7823;1.2162;1.1335;1.1793;1.121;0.1331;1.314;1.0346;400;250;100;504.881;425.931;419.519;18;-1.4212;1.1557;-0.0956;0.613
4000237;0;2;2;3;0;-0.9823;-0.2994;-0.7823;-1.0082;-1.8538;1.1793;-0.7504;-1.0988;-0.1605;-0.6576;0;200;100;376.276;366.565;340.639;18;-1.4212;1.1557;-0.0956;0.613
4000237;1;1;0;5;0;1.8905;-1.0523;1.4721;0.2151;0.0038;-0.1357;0.8045;0.2689;-0.3673;0.005;400;200;100;439.451;398.661;399.436;18;-1.4212;1.1557;-0.0956;0.613
4000237;0;1;0;5;0;-0.687;0.0348;-0.7823;0.6534;-0.889;-0.1357;1.6836;0.7956;-0.3172;0.3622;0;200;150;449.735;469.907;460.643;18;-1.4212;1.1557;-0.0956;0.613
4000237;1;1;0;6;1;1.0671;0.3241;-0.7823;1.5984;0.8444;1.1793;1.4386;0.5834;-0.3971;1.0346;0;200;0;493.29;494.948;417.128;18;-1.4212;1.1557;-0.0956;0.613
4000237;0;1;0;3;0;0.052;0.7356;-0.7823;-0.3712;-0.7725;0.1806;-0.0543;-1.017;0.1924;-0.6576;0;250;150;497.21;441.25;442.457;18;-1.4212;1.1557;-0.0956;0.613
4000238;1;1;0;4;0;0.4637;0.2968;0.2907;1.1485;0.7878;0.1806;1.3994;0.1774;-1.1846;-0.6576;0;100;150;495.852;456.016;449.44;23;1.0245;1.4731;0.5691;1.1913
4000238;0;1;0;3;0;1.8905;0.1766;-0.7823;0.1141;-0.4132;-1.0118;0.8473;-0.6495;-1.0185;1.0346;0;100;400;387.428;382.298;397.955;23;1.0245;1.4731;0.5691;1.1913
4000238;1;3;0;6;1;0.8207;-1.1175;-0.7823;0.7994;0.0346;0.0477;1.5198;1.0499;0.3995;1.0346;135;135;45;189.911;279.596;332.67;23;1.0245;1.4731;0.5691;1.1913
4000238;0;2;3;6;0;-0.687;0.6818;-0.7823;-0.2171;-0.7725;1.1793;0.336;-0.1979;0.0483;-1.0691;0;240;120;403.905;369.568;388.061;23;1.0245;1.4731;0.5691;1.1913
4000238;0;1;0;5;1;-0.7592;0.6818;0.2907;1.5228;1.1335;1.1793;1.2392;0.8223;1.314;1.0346;0;200;300;399.74;352.953;328.483;23;1.0245;1.4731;0.5691;1.1913
4000238;1;1;0;3;0;0.8207;0.2279;1.5082;-0.4658;-0.0367;0.1806;-0.6281;-0.6615;1.314;-1.2947;0;220;110;529.356;428.873;464.812;23;1.0245;1.4731;0.5691;1.1913
4000238;0;1;0;6;0;1.8905;1.4685;-0.7823;-0.1444;-0.7725;-0.4903;0.7804;0.531;-0.0771;1.0346;200;200;200;355.702;385.495;386.497;23;1.0245;1.4731;0.5691;1.1913
4000238;0;2;0;3;0;-0.5722;0.4766;-0.7823;0.0219;0.6411;1.1793;-0.3244;0.0254;0.4522;-0.6576;0;165;110;409.62;452.607;423.709;23;1.0245;1.4731;0.5691;1.1913
4000239;0;1;3;5;0;-1.8939;-0.6843;3.8591;0.3462;0.5522;0.031;-0.1149;-0.4187;-2.7106;-0.6576;200;150;150;443.824;437.099;437.56;18;1.6863;0.4214;1.0633;-0.2016
4000240;1;1;0;5;0;-1.0109;0.6818;-0.7823;0.013;-1.2648;1.1793;0.2612;-0.2915;-2.1621;1.0346;300;250;0;558.246;444.067;458.929;23;-1.4212;-1.0918;0.4215;-0.8267
4000240;1;1;0;3;0;-1.4869;-0.3184;0.8615;-0.1162;-0.0552;0.0477;-0.0017;-0.7716;-0.5575;1.0346;250;150;150;457.769;429.829;434.561;23;-1.4212;-1.0918;0.4215;-0.8267
4000240;1;1;0;4;0;-1.8939;-0.788;0.1462;0.5182;-0.6072;1.1793;0.9245;-0.0036;1.314;1.0346;200;200;250;411.808;426.862;380.234;23;-1.4212;-1.0918;0.4215;-0.8267
4000240;1;1;0;4;0;-1.109;2.7249;0.2907;0.3073;-0.2006;-0.6122;0.8884;-0.0929;-0.0991;1.0346;250;250;200;489.189;477.59;491.987;23;-1.4212;-1.0918;0.4215;-0.8267
4000240;1;1;0;4;0;-1.2792;0.9683;-0.7823;0.9983;-0.0552;1.1793;1.5449;0.2633;-0.1206;-1.0657;200;150;150;603.289;545.148;438.031;23;-1.4212;-1.0918;0.4215;-0.8267
4000240;1;1;0;4;0;-1.4869;0.6818;0.2907;-0.5387;-0.7725;-1.0118;0.0194;-0.4726;1.0786;0.6364;250;200;0;476.669;422.187;383.524;23;-1.4212;-1.0918;0.4215;-0.8267
4000240;1;1;0;3;0;1.0671;0.6818;-0.7823;-0.1532;-1.2648;-0.6853;0.5391;-0.8777;0.385;-1.1869;250;100;400;525.544;458.805;498.11;23;-1.4212;-1.0918;0.4215;-0.8267
4000240;1;1;0;4;0;0.4637;0.3018;0.2907;0.422;-0.4132;-0.6853;1.2223;-0.0587;0.4394;0.0116;300;240;180;424.941;350.826;382.616;23;-1.4212;-1.0918;0.4215;-0.8267
4000240;1;1;0;6;0;1.0944;-1.4848;1.1625;0.8094;0.2519;1.1793;0.646;0.7731;1.314;1.0346;200;200;250;557.939;507.778;472.064;23;-1.4212;-1.0918;0.4215;-0.8267
4000240;1;1;0;5;0;1.1422;2.7249;-0.7823;0.4496;-0.7725;-0.6853;1.4862;0.3877;-0.2023;1.0346;250;150;0;512.236;420.722;445.378;23;-1.4212;-1.0918;0.4215;-0.8267
4000240;1;2;3;2;0;0.8207;-0.8997;0.2907;-1.1137;-0.3076;-0.6122;-1.0642;-1.1969;0.1694;0.6402;250;150;150;410.167;389.326;403.845;23;-1.4212;-1.0918;0.4215;-0.8267
4000240;1;1;0;4;1;-1.4869;-0.3184;0.8615;0.6221;0.7878;-0.6853;0.4973;0.026;1.314;-0.6576;200;200;50;446.935;440.842;461.917;23;-1.4212;-1.0918;0.4215;-0.8267
4000240;1;1;0;4;0;-1.8939;-0.6306;-0.7823;-0.8753;-1.2648;-0.4396;-0.4818;-1.1832;0.7628;0.3622;250;200;150;442.024;380.477;359.648;23;-1.4212;-1.0918;0.4215;-0.8267
4000240;1;1;0;3;0;-0.13;0.6818;0.2907;-0.3286;0.6411;-0.1357;-0.7825;-0.3763;-0.0037;0.5029;200;200;1200;474.896;479.706;384.132;23;-1.4212;-1.0918;0.4215;-0.8267
4000240;1;1;0;5;0;-1.1597;0.4829;-0.7823;1.4445;1.3873;1.1793;1.3353;0.3414;-0.2023;-0.6576;200;200;1000;563.681;518.895;506.85;23;-1.4212;-1.0918;0.4215;-0.8267
4000240;1;1;0;3;1;-0.687;2.7249;-0.7823;0.3722;0.0949;-0.6122;1.0876;-0.6553;1.314;1.0346;300;300;480;419.109;239.01;313.989;23;-1.4212;-1.0918;0.4215;-0.8267
4000240;1;1;0;3;0;-0.4342;-1.435;-0.7823;1.1215;0.8444;1.1793;1.1041;-0.3853;0.039;0.6364;300;200;250;528.273;441.856;386.001;23;-1.4212;-1.0918;0.4215;-0.8267
4000241;0;1;0;6;0;1.1422;-0.1858;0.2907;0.8988;0.8444;1.1793;0.0446;0.9216;-2.1621;-1.0657;150;150;400;698.602;736.18;661.482;23;1.0283;1.4925;-0.335;0.2397
4000241;1;1;0;6;0;-0.7592;1.4326;0.7703;1.1408;1.3873;1.1793;0.201;1.2945;0.4522;1.0346;150;150;350;657.112;639.094;660.284;23;1.0283;1.4925;-0.335;0.2397
4000241;1;2;0;6;0;0.9606;-1.9022;1.2618;-0.5963;0.6381;-1.3525;-1.1175;0.166;-1.381;-2.0819;150;150;50;634.14;618.155;620.181;23;1.0283;1.4925;-0.335;0.2397
4000241;0;2;2;6;0;-0.9295;-0.445;0.2907;0.5056;1.1335;-1.0118;0.3128;0.1575;-1.0185;-1.5847;150;150;250;574.537;637.201;566.831;23;1.0283;1.4925;-0.335;0.2397
4000241;1;3;0;6;0;1.0671;-0.5919;-0.7823;2.116;1.8303;1.1793;0.9161;1.5413;1.314;1.0346;150;150;300;637.481;627.386;662.476;23;1.0283;1.4925;-0.335;0.2397
4000241;0;2;0;6;0;0.052;-1.2565;0.1462;-0.702;-0.3076;-0.6853;-0.8214;0.1212;-2.7106;-2.0819;150;150;100;485.286;613.053;519.627;23;1.0283;1.4925;-0.335;0.2397
4000241;0;1;3;6;0;0.052;-0.9879;0.7703;1.0126;-0.2006;1.1793;1.6175;1.2403;-2.0248;-1.3914;200;150;100;590.165;566.272;563.951;23;1.0283;1.4925;-0.335;0.2397
4000241;1;1;0;4;0;-0.3799;-0.3184;0.2907;1.6347;0.8029;-0.1357;1.8342;0.8063;-0.3971;0.6402;150;150;450;653.083;638.862;618.848;23;1.0283;1.4925;-0.335;0.2397
4000241;0;1;0;4;0;0.8794;0.4829;0.2907;-0.554;-0.7725;-0.6853;-0.2477;-0.6681;-2.1007;0.6364;200;150;250;610.434;675.512;650.39;23;1.0283;1.4925;-0.335;0.2397
4000241;0;1;0;6;0;0.855;-0.6843;0.1462;0.6538;1.1335;-0.1357;0.0555;1.0056;-1.8782;1.0346;150;150;300;595.824;651.017;540.073;23;1.0283;1.4925;-0.335;0.2397
4000241;0;1;0;4;0;1.3423;0.3018;-0.7823;1.0131;1.8303;-0.6947;0.3969;-0.5373;1.314;0.6364;150;150;100;580.772;613.031;529.646;23;1.0283;1.4925;-0.335;0.2397
4000241;0;2;2;6;0;-0.4342;0.3241;-0.7823;0.9794;1.8303;-0.1357;0.2331;0.0802;-1.7949;1.0346;240;240;180;467.991;538.091;533.855;23;1.0283;1.4925;-0.335;0.2397
4000241;1;1;0;6;0;1.8905;-0.0358;0.2907;0.9236;1.8303;1.1793;-0.2589;1.303;-0.4082;0.2169;135;135;225;566.291;559.795;533.298;23;1.0283;1.4925;-0.335;0.2397
4000241;0;2;0;6;0;0.4637;0.9423;-0.7823;0.2684;0.1635;-0.6122;0.1707;0.0076;-1.3684;1.0346;150;150;100;518.59;463.052;456.576;23;1.0283;1.4925;-0.335;0.2397
4000241;0;1;0;6;0;-0.3799;2.7249;-0.7823;1.3137;1.1335;1.1793;0.5025;1.2949;-1.7803;1.0346;150;150;300;619.639;630.032;589.15;23;1.0283;1.4925;-0.335;0.2397
4000241;1;1;0;6;0;-1.1597;1.4685;-0.7823;2.9157;0.8444;1.1793;4.1378;2.2126;-0.5488;0.2127;150;150;300;600.048;586.103;564.374;23;1.0283;1.4925;-0.335;0.2397
4000241;0;2;2;6;0;0.052;0.9423;0.2907;1.0876;1.3873;-0.1357;0.5106;1.2097;-1.8358;1.0346;150;150;300;510.722;595.104;537.081;23;1.0283;1.4925;-0.335;0.2397
4000241;0;1;0;6;0;0.052;-0.4509;0.2907;0.506;1.8303;-0.1357;-0.592;1.1072;-1.381;0.2169;150;150;350;643.111;662.119;609.12;23;1.0283;1.4925;-0.335;0.2397
4000241;1;1;0;6;0;-0.13;0.0672;0.7703;0.6066;-0.5158;1.1793;0.9137;1.0305;-0.2327;0.6364;150;150;300;683.606;714.666;661.495;23;1.0283;1.4925;-0.335;0.2397
4000241;0;1;0;6;0;-0.2459;-0.1939;1.5082;1.2812;1.8303;1.1793;0.1533;1.4637;0.0483;0.3622;150;150;150;685.779;658.811;588.071;23;1.0283;1.4925;-0.335;0.2397
4000241;0;2;0;4;0;-1.8939;0.6818;-0.7823;0.487;1.1335;-0.6853;0.1597;-0.2339;0.2148;0.6364;200;150;100;411.768;392.193;455.65;23;1.0283;1.4925;-0.335;0.2397
