"school_id";"gender";"language";"hisced";"grade_rep";"fear_failure";"belonging";"bullied";"home_poss";"cult_poss";"edu_resources";"family_wealth";"ESCS_status";"teacher_support";"emo_sup";"school_changes";"learn_time_math";"learn_time_read";"learn_time_scie";"math";"read";"scie";"class_size";"stud_teach_ratio";"short_edu_mat";"short_edu_staff";"stu_behav";"teach_behav"
82600420;0;2;5;1;-0.9823;-1.0013;1.1928;-0.4149;-0.9827;-0.4396;0.1457;-0.7441;-0.5973;-0.6576;0;300;300;240;473.426;396.618;374.791;28;14.7105;-0.2376;0.43;-0.6199;-1.2943
82600420;1;0;2;0;0.4637;0.0348;0.2907;-0.835;-1.8434;-0.5668;-0.0243;-1.1687;-0.2023;-0.6576;0;300;300;240;432.409;412.105;347.495;28;14.7105;-0.2376;0.43;-0.6199;-1.2943
82600420;1;2;2;0;0.0208;-1.2565;0.6725;-1.3882;-1.8434;-1.195;-0.631;-1.8809;-1.6385;-1.0691;0;300;300;360;536.934;418.565;524.437;28;14.7105;-0.2376;0.43;-0.6199;-1.2943
82600420;0;0;3;0;0.8207;0.5082;-0.7823;0.0656;0.4764;-0.6853;0.1218;-0.4267;1.314;1.0346;0;300;300;240;389.002;452.786;371.867;28;14.7105;-0.2376;0.43;-0.6199;-1.2943
82600420;0;0;3;0;1.8905;-0.7256;0.1462;0.4915;0.0782;1.1793;0.5478;-0.1264;-0.5575;1.0346;0;300;300;240;473.982;504.486;385.333;28;14.7105;-0.2376;0.43;-0.6199;-1.2943
82600420;0;0;1;0;0.4637;-0.1903;0.7703;-0.0198;-0.1662;0.2646;-0.0696;-1.3047;1.314;-0.6576;0;300;300;240;477.068;534.618;498.286;28;14.7105;-0.2376;0.43;-0.6199;-1.2943
82600420;1;2;6;0;-0.3799;0.6246;-0.7823;-0.1794;-0.0396;1.1793;-0.251;0.1967;-0.9422;0.2127;0;300;300;180;401.089;323.488;274.941;28;14.7105;-0.2376;0.43;-0.6199;-1.2943
82600420;1;2;3;0;0.5949;-0.6843;0.7703;-1.8525;-1.8434;-1.9031;-0.8238;-1.6204;-1.555;-0.6576;2;300;300;240;389.69;346.021;447.523;28;14.7105;-0.2376;0.43;-0.6199;-1.2943
82600420;1;0;4;0;0.4637;-0.6765;1.1625;-0.8376;-0.1662;-1.3001;-0.2057;-1.3205;-0.2023;-2.4468;1;300;300;240;440.758;397.48;444.369;28;14.7105;-0.2376;0.43;-0.6199;-1.2943
82600424;1;0;6;0;-0.687;0.6818;0.2907;0.3075;0.7725;1.1793;-0.1968;1.0516;-0.2023;1.0346;0;140;245;420;647.511;622.096;616.304;23;17.1789;-0.2376;-1.4551;-0.335;-0.1791
82600424;1;0;6;0;-0.13;0.705;1.2618;0.0842;-0.5792;0.0477;0.4492;0.6959;0.039;-0.6576;0;175;245;560;621.05;587.551;612.849;23;17.1789;-0.2376;-1.4551;-0.335;-0.1791
82600426;0;2;6;0;0.4637;0.3622;-0.7823;-0.2304;0.7725;-0.6944;-0.4171;-0.2727;1.314;-2.4468;2;75;90;75;410.826;348.064;521.226;33;11.5789;2.1861;0.1757;-0.0384;0.2266
82600432;0;0;6;0;0.4637;-0.9331;0.7703;0.9463;1.8498;-0.2116;0.5471;1.0642;0.7015;-0.6576;2;240;240;240;433.502;464.412;426.747;28;17.4667;1.2478;1.0744;0.8556;0.2266
82600437;1;2;4;0;-0.687;-0.0845;-0.7823;0.9134;1.1114;1.1793;0.6177;-0.3962;1.314;-0.6576;2;280;210;280;437.489;473.54;437.895;28;17.6327;0.1;0.43;-0.0384;0.2266
82600437;0;0;6;0;0.1097;-1.0849;-0.7823;0.1693;0.1338;-1.5216;0.7592;0.1339;-1.1481;0.6402;2;210;280;420;526.529;551.213;634.838;28;17.6327;0.1;0.43;-0.0384;0.2266
