"school_id" "gender" "immigration" "language" "hisced" "grade_rep" "joy_read" "pisa_difficulty" "competitiveness" "fear_failure" "resilience" "belonging" "bullied" "home_poss" "cult_poss" "edu_resources" "family_wealth" "ESCS_status" "teacher_support" "emo_sup" "learn_time_math" "learn_time_read" "learn_time_scie" "math" "read" "scie"
"2606" 75200176 0 1 494 6 0 -0.0176 1.6524 -0.2047 0.4637 0.7034 2.7249 -0.7823 1.236 0.6962 1.1793 1.9605 1.2146 1.314 1.0346 195 130 195 532.949 561.111 580.387
"2607" 75200046 1 1 494 6 0 -0.1922 0.2705 1.2643 0.4637 -0.0328 -3.2367 -0.7823 1.7387 1.1527 1.1793 1.3676 1.3961 1.314 1.0346 240 120 120 567.176 552.999 554.223
"2608" 75200028 0 1 494 6 0 0.1984 -1.272 0.3709 0.1097 -0.0614 0.1008 0.6725 2.0501 1.6414 1.1793 1.2573 1.5279 1.314 1.0346 195 195 195 535.526 574.476 557.877
"2609" 75200222 1 1 494 6 0 NA NA NA NA NA NA NA 1.1121 0.4958 0.2646 1.4411 1.2794 NA NA NA NA NA 429.83 252.852 320.34
"2610" 75200134 1 1 494 5 0 -0.1542 0.2705 -0.2661 -0.687 -0.0614 0.3349 -0.7823 0.6722 0.1926 0.0477 1.3691 0.785 -0.0554 -0.6576 180 180 180 398.452 364.456 409.315
"2611" 75200120 1 1 494 3 0 -1.2627 NA -0.9792 0.4637 NA NA NA 0.9338 0.5278 1.1793 0.7716 0.4142 -0.2023 NA NA NA NA 329.926 399.164 339.338
"2612" 75200213 0 1 494 4 0 -0.2406 0.2705 -0.9792 0.4637 -0.5176 -0.8548 -0.7823 1.1929 1.6414 1.1793 0.263 0.5208 -0.3971 -0.6576 180 180 180 522.571 539.339 507.801
"2613" 75200157 1 1 494 6 0 -0.4423 0.7192 -0.733 -0.687 -0.0614 0.4666 0.2907 0.5262 -0.1364 0.1806 0.8184 0.8205 0.7015 1.0346 180 180 120 571.553 450.028 490.936
"2614" 75200069 1 1 494 5 0 -0.8176 1.9837 -0.2661 -0.3799 0.8639 0.3528 -0.7823 -0.2783 0.0983 -0.5492 0.2103 0.6831 1.314 1.0346 195 195 195 460.601 493.916 471.598
"2615" 75200055 0 1 494 6 0 -0.7215 0.2705 -0.2661 0.052 -0.0614 -0.0879 -0.7823 -0.4849 -0.4983 -0.5668 -0.1862 0.4522 -0.0439 1.0346 165 165 165 506.961 539.98 523.015
"2616" 75200198 1 1 494 1 0 -1.4526 0.2705 -0.8705 -1.8939 -0.0614 0.6818 -0.7823 0.1063 -0.2025 1.1793 0.2966 -0.8979 1.314 0.3622 120 120 120 429.198 451.126 464.448
"2617" 75200048 1 2 853 6 0 -0.1119 3.0064 -2.345 -1.8939 -3.1675 -1.2605 3.8591 -0.2069 0.4824 -0.5813 -0.988 0.9538 -2.7106 -2.4468 1800 1800 1680 276.281 186.766 266.819
"2618" 75200132 1 NA 999 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 471.253 467.399 487.741
"2619" 75200092 1 3 853 6 0 -0.8274 1.0453 -0.6888 0.1097 -0.0614 -0.5878 1.5082 -0.8606 -0.7441 1.1793 -0.9559 0.2961 0.6259 -1.2947 210 210 210 449.469 466.26 423.956
"2620" 75200186 0 1 494 4 0 -1.4882 NA NA NA NA NA NA -0.5288 -0.1364 -1.2622 -0.1991 -1.0061 -1.1481 NA NA NA NA 456.53 392.988 447.188
"2621" 75200031 1 1 494 6 0 0.4627 0.7192 0.1956 0.4637 0.7251 0.6818 -0.7823 2.2463 1.6414 1.1793 1.9314 1.8213 0.2148 0.2169 240 120 240 603.391 636.525 588.099
"2622" 75200142 0 1 494 6 0 -1.0322 1.1904 -0.9792 0.5428 0.3193 -1.0654 0.8615 -0.2294 0.2363 -0.7806 -0.2698 0.374 1.314 -2.4468 180 120 180 545.293 505 529.545
"2623" 75200139 1 3 494 6 0 -1.7421 1.0453 0.7871 0.4637 0.7034 0.9683 -0.7823 -0.5424 -1.8427 -0.3487 -0.2829 -0.3706 -0.9734 0.2169 240 160 240 350.378 377.755 375.624
"2624" 75200218 1 1 853 6 0 -0.1119 -1.272 -0.9792 -0.687 -1.4832 -0.9879 -0.7823 -0.3254 -0.7441 -0.9191 0.463 0.3321 -0.2023 -1.5824 NA NA NA 407.968 320.832 321.369
"2625" 75200031 1 1 494 6 0 0.7942 -0.5536 NA NA NA NA NA 0.5373 0.5278 1.1793 0.279 0.9389 0.4394 NA NA NA NA 702.627 645.92 579.64
"2626" 75200174 0 1 494 3 0 1.1586 -0.7816 -0.2661 0.8794 -0.4531 -1.3216 -0.7823 0.5665 0.8508 -1.0527 1.1086 -0.5843 -0.0862 1.0346 195 195 130 511.006 463.668 482.086
"2627" 75200027 0 1 494 3 0 1.1685 0.7192 -0.5707 0.052 -1.2599 NA NA 0.4847 0.7639 -0.1357 -0.1222 -0.2592 1.314 NA NA NA NA 546.525 646.134 641.002
"2628" 75200182 0 2 494 NA 0 -1.9715 1.6524 -0.2661 0.4637 -0.8273 -1.2728 0.7703 -0.0382 -0.8586 -0.6853 0.306 -0.3214 0.6259 -0.6576 160 120 160 375.973 385.499 394.683
"2629" 75200098 0 1 494 6 0 0.0127 0.7192 0.2653 0.8794 -0.5319 0.3309 0.7703 1.0906 0.7639 1.1793 0.7661 1.1731 -0.7857 1.0346 180 180 180 549.923 562.886 558.551
"2630" 75200097 1 2 853 6 0 0.8418 -0.6346 2.0054 -1.8939 0.0561 -0.7594 1.5346 0.7295 0.6472 1.1793 0.4182 0.8987 -0.9828 1.0346 300 225 150 557.435 541.736 561.72
"2631" 75200002 1 1 494 5 0 -0.2222 1.6524 1.1811 -0.3799 -0.0614 1.4685 -0.7823 1.0904 0.9334 1.1793 0.6713 1.0108 0.4394 -0.6576 180 180 180 516.648 520.878 495.984
"2632" 75200032 1 1 494 6 0 0.1984 0.2705 -0.9792 0.4637 -1.0974 -0.7764 -0.7823 0.7473 0.7639 -1.3216 1.3676 0.7542 -0.3971 -0.6576 120 180 120 579.262 610.425 596.847
"2633" 75200182 1 1 494 6 0 -1.1538 0.8232 1.1811 -0.687 -0.0614 0.0348 -0.7823 0.3128 -0.303 1.1793 0.2558 0.8818 1.314 -1.1847 200 150 200 494.21 452.14 436.44
"2634" 75200024 1 1 494 5 0 -1.0942 -1.272 2.0054 -0.7592 0.3858 1.4326 -0.7823 1.229 1.3363 1.1793 1.0005 0.9911 -0.2023 0.0224 180 180 180 593.979 591.764 562.913
"2635" 75200031 1 1 494 6 0 -1.4526 0.2705 0.1956 0.052 -1.6666 -1.0394 0.2907 1.1887 1.0651 1.1793 0.8843 0.9544 -0.4671 -1.3914 140 140 350 561.814 443.969 575.069
"2636" 75200080 1 1 494 5 0 -2.7114 -0.2888 2.0054 -0.1748 1.0615 -3.2367 -0.7823 -0.1374 -0.4983 0.031 0.4253 -0.3429 0.2727 -0.6576 180 180 180 455.054 485.183 423.829
"2637" 75200151 0 3 494 6 0 0.4122 0.7192 1.1811 1.8905 0.7877 -0.9111 1.8279 1.4926 1.6414 1.1793 0.9398 1.452 -0.3971 0.2127 180 180 60 542.556 535.531 496.34
"2638" 75200037 1 1 494 6 0 -1.9715 1.9717 -0.2047 0.4637 -0.109 0.0348 1.0457 0.5298 -0.4983 1.1793 0.8948 0.4011 -1.6031 -1.1847 150 50 150 467.36 384.188 469.034
"2639" 75200095 1 2 494 4 0 -0.2704 -0.4021 -0.5707 -0.13 -0.4684 -0.3184 0.2907 -0.3478 -0.3238 0.0477 -0.1754 -0.6017 0.481 -0.6576 180 120 120 573.986 526.608 552.096
"2640" 75200192 1 1 494 4 0 -0.3875 -1.272 -0.5707 0.1097 -0.8996 0.9423 -0.7823 -0.6483 -0.3238 -0.8243 -0.3901 -0.9755 0.7015 -1.5824 360 240 240 527.823 592.68 522.432
"2641" 75200039 1 1 494 6 0 -2.7114 0.2705 1.1811 0.4637 -0.0614 0.0928 0.2907 0.4715 -0.7441 1.1793 1.4768 0.5333 -0.2023 1.0346 240 120 120 535.947 487.397 457.485
"2642" 75200186 1 1 494 5 0 0.0127 -0.5536 0.1956 -0.687 -0.0614 -0.2423 NA 0.741 -0.1364 1.1793 0.9583 0.8616 0.7628 NA NA NA NA 632.83 552.269 608.264
"2643" 75200121 1 1 494 6 0 -0.5581 0.2705 0.3709 NA NA NA NA 0.8939 0.532 1.1793 0.8505 0.9683 0.385 NA NA NA NA 650.97 655.728 611.266
"2644" 75200218 1 3 664 5 0 0.4538 0.2705 NA NA NA NA 2.07 5.4814 1.6414 1.1793 4.7534 3.2291 1.314 NA NA NA NA 353.551 258.495 253.401
"2645" 75200106 0 3 500 6 0 0.0127 -0.7816 0.1956 -0.13 -0.0614 -0.0553 0.2907 0.5336 0.8129 1.1793 0.1002 1.2294 -0.2023 -0.6576 150 200 150 522.325 520.012 504.831
"2646" 75200177 1 1 494 5 0 0.8418 -1.272 0.6314 -0.3799 -0.8273 -0.2159 -0.7823 -0.2051 -0.0465 0.0477 -0.0371 -0.3716 1.314 -0.6576 110 220 220 506.907 482.236 501.272
"2647" 75200038 1 3 853 6 0 0.4627 -0.2888 -0.0326 -0.2006 -0.0614 1.4326 -0.7823 0.5747 0.6472 1.1793 0.2571 0.7581 0.6259 1.0346 350 200 150 544.277 646.549 606.15
"2648" 75200077 0 1 494 6 0 -0.7413 -0.7816 -0.2661 1.1911 -1.1108 -1.186 NA 0.8412 1.6414 -0.1357 0.0815 1.3347 -2.7106 NA NA NA NA 473.685 594.023 481.617
"2649" 75200129 1 1 494 3 0 -1.793 0.8232 -0.5707 0.1097 -1.0881 -0.4509 1.5082 -0.3784 -0.4983 -1.1727 0.6373 -0.0899 -0.2023 -1.3914 300 150 150 456.042 491.115 480.616
"2650" 75200157 0 2 853 5 0 -0.7215 0.2705 -0.2047 0.5949 -0.0614 0.9683 0.2308 -0.1871 -1.2382 -1.2622 1.0745 0.0361 -0.2023 1.0346 180 180 180 381.067 411.668 401.806
"2651" 75200151 0 1 494 6 0 1.7513 -1.272 -1.7664 -0.9823 2.3693 -0.9111 0.1462 0.1168 -0.7441 1.1793 0.1801 0.0051 -0.3971 1.0346 180 180 120 679.696 732.272 696.931
"2652" 75200036 1 1 494 6 0 -0.8176 0.2705 1.1811 -0.4342 -1.0491 0.6818 0.2907 0.46 0.0983 1.1793 0.4471 1.0064 0.1597 -0.6576 240 180 240 523.301 468.706 551.322
"2653" 75200205 1 1 494 3 0 -0.7215 0.2705 0.3709 0.4637 -0.8109 -0.9331 0.2907 0.5288 0.5278 -0.1357 0.3848 -0.5717 0.7015 0.2127 180 135 180 602.812 616.476 665.416
"2654" 75200072 1 1 494 6 0 -0.8812 -0.7816 0.1956 -1.8939 2.3693 1.4903 -0.7823 1.6068 0.7639 0.0477 1.7598 0.991 -0.3971 1.0346 180 180 180 525.785 514.111 538.141
"2655" 75200208 1 1 494 4 0 0.1667 -1.272 0.1956 0.4637 0.3444 0.0963 1.2618 1.6343 1.6414 1.1793 0.7598 0.6295 0.4394 -0.6576 180 180 180 593.818 573.961 587.39
"2656" 75200083 1 1 494 NA 0 0.2694 0.2705 -0.9792 0.1097 -0.0614 -0.8596 1.5082 0.6744 -0.1046 1.1793 0.9881 0.4138 -0.3673 1.0346 360 360 360 475.165 587.206 484.837
"2657" 75200115 0 1 494 6 0 0.2694 -1.272 2.0054 1.8905 -1.1612 0.6818 0.2308 2.0414 1.3363 1.1793 1.7525 1.6402 -0.2023 1.0346 80 40 80 500.566 581.656 571.642
"2658" 75200048 1 1 494 5 0 1.5998 -0.2888 0.3709 0.1097 1.0615 0.0638 -0.7823 1.7278 1.6414 0.0477 1.1394 1.0319 1.314 1.0346 240 180 300 626.675 606.763 593.496
"2659" 75200164 1 1 494 5 0 -1.9715 0.2705 0.3709 -1.8939 0.4558 0.6818 -0.7823 -0.1058 -1.2382 -0.6853 0.5647 -0.4479 -0.7857 -0.6576 180 180 180 475.713 575.656 429.552
"2660" 75200055 1 3 494 0 0 -0.4934 0.2705 0.7871 0.5949 -0.0267 -0.0325 -0.7823 -0.4039 -0.2025 -0.1357 0.1998 -2.7039 -1.1481 1.0346 150 150 150 516.156 477.214 492.477
"2661" 75200074 1 1 494 3 0 -1.7421 -1.272 1.1811 -0.687 1.1777 0.9683 0.2907 -0.1738 -1.2382 -0.9191 0.8706 -0.2653 -0.2835 -1.0657 160 120 120 504.204 525.396 476.115
"2662" 75200061 1 1 494 6 0 -0.2704 0.2705 -0.5707 0.4637 -1.1108 -0.0553 0.8233 -1.7575 -0.4983 -2.096 -1.1305 -0.5015 -2.7106 -1.0691 180 180 180 565.204 548.272 549.059
"2663" 75200141 0 1 494 6 0 -1.3757 3.0064 0.849 1.8905 0.4558 -2.0836 0.1462 -0.322 -1.2382 -1.5532 1.1698 0.7759 -1.415 -1.0691 260 260 195 321.344 323.946 375.968
"2664" 75200150 0 1 494 5 0 -0.6146 1.6524 0.571 -0.3799 -0.138 -1.3947 -0.7823 -0.0119 0.0983 -0.6853 -0.0663 0.4161 -1.8485 -1.5824 150 150 200 411.066 411.729 385.402
"2665" 75200133 1 1 494 6 0 -0.1886 0.2705 -0.2047 -0.687 -0.8382 0.9423 3.8591 1.802 1.6414 1.1793 0.7795 1.6648 0.7015 -0.6576 130 130 130 579.899 520.629 516.884
"2666" 75200089 0 1 494 6 0 -1.4526 -1.272 0.7871 1.3423 -1.1105 2.7249 -0.7823 1.1242 0.3269 0.1806 1.743 1.0657 0.061 0.6402 165 165 165 534.652 585.826 601.592
"2667" 75200007 0 1 494 6 0 -2.7114 1.2958 -0.2047 0.4637 -0.5176 1.4685 -0.7823 0.6153 -0.303 -0.4903 1.5943 1.2474 -0.2023 1.0346 195 195 195 423.905 481.044 420.197
"2668" 75200109 1 1 494 6 0 0.0797 -0.7816 2.0054 -0.687 2.3693 1.4903 -0.7823 0.9368 1.3363 1.1793 0.4572 1.2987 1.314 1.0346 NA NA NA 562.985 612.278 576.809
"2669" 75200169 1 1 494 5 0 -0.0376 0.2705 -0.9792 -0.687 0.0217 0.0672 0.2907 0.205 0.4551 1.1793 -0.5054 -0.335 -0.4377 0.2127 240 240 240 631.253 554.635 567.138
"2670" 75200106 1 3 313 6 0 0.1851 0.2705 1.2643 0.1097 -0.4684 -0.3184 NA -0.453 -1.2899 -0.4884 -0.1429 0.8422 1.314 -0.6576 180 180 180 563.546 573.71 569.969
"2671" 75200032 0 1 313 6 0 1.0821 -0.6451 0.3709 -0.13 0.7877 -0.2143 0.8233 1.5766 1.6414 1.1793 0.5393 1.3244 -0.3971 -1.1847 180 120 120 679.229 690.806 702.826
"2672" 75200084 1 2 853 2 0 -0.4466 1.6524 0.7871 -1.8939 -1.0089 NA -0.7823 0.5703 -1.5319 -1.2275 1.5943 -1.018 1.314 1.0346 NA NA NA 278.855 296.721 307.62
"2673" 75200219 1 3 853 2 1 -0.1042 0.2705 -0.9792 -0.687 -0.0614 0.0153 -0.7823 0.9179 1.1527 1.1793 0.3692 -0.957 0.039 -0.6576 100 50 200 217.889 244.002 300.277
"2674" 75200213 1 1 313 6 0 1.5998 -0.7816 -2.345 -1.059 -0.4525 0.9517 -0.7823 0.6527 1.5743 -0.6853 -0.2611 0.6099 -0.6262 -1.3914 165 220 165 537.899 549.684 502.814
"2675" 75200132 0 2 853 2 0 NA NA NA 0.4637 -3.0556 -0.7683 NA -1.2181 NA NA -1.3316 -1.743 1.314 -1.8598 480 360 240 433.723 354.516 354.067
"2676" 75200008 1 1 494 6 0 NA NA -1.7664 -1.1858 0.7923 -0.1769 NA -0.9704 1.0089 1.1387 -2.5956 0.7666 1.314 1.0346 NA NA NA 357.918 343.529 303.716
"2677" 75200033 0 1 494 6 0 0.2298 -1.272 1.1811 0.052 1.5527 1.4903 0.2907 0.7296 1.1527 1.1793 0.259 1.0582 0.1694 0.2127 180 135 180 513.321 553.88 596.752
"2678" 75200118 1 1 494 3 0 -0.2327 1.0453 2.0054 -1.8939 -2.1241 0.0348 1.7669 1.3706 1.6414 1.1793 0.5735 -0.0055 0.6259 0.2127 240 180 240 435.599 403.106 384.659
"2679" 75200005 0 1 494 6 0 -0.6278 -0.2888 -0.2661 0.052 -0.5176 1.4903 -0.7823 -0.0018 -0.0027 -0.6853 0.0821 0.7487 1.314 1.0346 180 180 180 548.1 669.024 516.6
"2680" 75200098 1 1 494 6 0 -0.3008 -0.7816 0.7871 1.8905 -0.0806 1.4685 0.2907 0.8204 -0.0027 0.2646 1.3379 1.2494 1.314 1.0346 150 150 150 630.51 654.026 653.065
"2681" 75200106 1 1 494 5 0 -1.1285 -1.272 -0.2661 -0.687 -0.0614 0.6818 -0.7823 -0.7428 -1.8427 -1.0118 -0.2372 -0.5843 -0.2023 -0.6576 165 220 165 641.931 582.986 664.009
"2682" 75200133 1 1 494 6 0 0.6735 -0.6346 0.1956 -0.3009 -0.0899 -0.5707 1.1211 0.6457 0.7639 -0.9386 0.1201 1.2519 -0.2023 0.6364 240 180 180 668.858 657.565 703.882
"2683" 75200220 1 1 494 6 0 -0.9016 0.8232 0.1244 -0.687 -0.0614 -0.4415 0.2308 0.0255 -0.3043 -1.6618 0.7242 0.8311 -0.2023 -0.6576 180 180 120 508.761 525.558 558.756
"2684" 75200036 0 2 853 4 0 -0.1542 -0.8863 -0.6888 0.4637 -0.8273 -0.2256 0.2907 -0.4875 -0.7441 -0.6853 0.0386 -1.0978 0.481 1.0346 180 120 240 460.283 515.875 412.188
"2685" 75200084 1 1 494 6 0 0.0127 -1.272 0.6314 -0.687 1.0994 0.6818 -0.7823 -0.0423 -0.7441 -0.8243 0.7375 0.8943 1.314 1.0346 150 150 150 651.764 633.874 632.862
"2686" 75200048 1 1 494 5 0 -0.9395 -1.272 -1.5513 -1.8939 -0.4909 0.4909 0.2907 1.9377 1.8653 1.0145 1.619 1.1716 1.314 -0.6576 240 180 180 587.257 624.052 541.452
"2687" 75200006 0 1 853 5 0 -0.4736 1.2826 -1.7664 0.7405 -0.0614 2.7249 -0.7823 -0.3086 0.0528 0.0477 -0.2364 0.1 1.314 -0.6576 285 285 285 387.224 421.226 441.812
"2688" 75200140 0 1 494 6 0 -1.4526 -1.272 -0.8705 -0.3799 -0.7906 -0.627 1.1211 -0.1368 -0.303 -0.8243 0.2423 0.0369 -0.2023 -0.6576 180 180 180 452.128 432.643 418.392
"2689" 75200054 0 1 494 5 0 -1.4526 -0.7816 0.1956 -0.687 -0.5176 -0.3184 0.2907 -0.3972 -0.7441 -0.4903 0.1548 0.1814 0.3485 1.0346 150 150 150 561.113 548.858 483.821
"2690" 75200013 1 1 494 6 0 0.0995 -0.5536 0.571 0.052 -0.4909 0.3018 0.2308 -0.0676 0.0528 -0.1357 -0.257 0.9447 -0.2023 -1.0657 210 210 140 701.065 666.464 617.207
"2691" 75200165 0 1 494 4 0 -0.3253 0.2705 0.1956 1.8905 -1.0812 -0.3184 0.7703 0.1991 -0.0465 -0.1357 0.8023 0.2328 1.314 0.2169 180 120 240 491.215 469.104 427.089
"2692" 75200088 1 1 494 6 0 0.1496 3.0064 -0.7163 NA -1.2717 -0.7156 1.7669 0.218 -0.0413 -0.8937 1.1261 0.0628 1.314 NA 260 325 195 457.164 290.348 365.02
"2693" 75200012 1 1 494 6 0 -1.4526 -1.272 -0.2047 0.8207 1.1934 0.4766 -0.7823 -0.0158 -0.303 1.1793 -0.0798 0.7671 0.6259 1.0346 150 150 150 550.478 607.525 606.068
"2694" 75200024 0 2 664 2 0 0.2694 0.2705 -0.9792 0.3335 1.0615 -0.2897 -0.7823 0.1859 0.3269 0.2646 0.2972 -1.1793 1.314 -0.6576 180 180 180 494.369 509.168 550.847
"2695" 75200024 0 2 664 6 0 -0.5419 1.6524 -0.2661 -0.13 -0.0614 -1.2546 NA -0.1389 -0.1547 0.0298 -0.0588 0.7499 -0.9422 -2.4468 NA NA NA 406.733 466.171 347.927
"2696" 75200120 0 1 494 6 0 0.9011 0.9672 -0.8279 1.4083 -0.4957 -0.1762 0.1462 0.3788 0.3269 -0.6122 0.649 0.6314 -0.2023 1.0346 180 180 240 559.793 717.273 656.505
"2697" 75200054 1 1 494 4 0 -1.793 0.2705 0.1956 -0.4342 -0.0614 -0.6693 -0.7823 -0.8193 -0.4983 -1.8124 0.3206 -0.1174 0.2727 -1.5824 220 165 165 456.233 425.629 425.254
"2698" 75200171 1 1 494 6 NA -2.7114 0.9672 -0.8279 NA NA NA NA 0.6514 0.7639 0.0477 0.3579 1.0844 0.3485 NA NA NA NA 404.043 261.897 358.796
"2699" 75200177 1 3 664 0 0 -1.9715 1.0453 1.1811 -0.687 -0.0614 0.3018 -0.7823 -0.6701 -1.8427 -0.8243 0.0477 -2.7456 -0.0037 -0.6576 240 180 60 469.39 345.544 380.667
"2700" 75200070 1 1 494 4 0 -1.352 0.2705 0.1244 -0.687 -0.5176 0.9683 -0.7823 0.131 -0.2025 1.1793 0.5825 -0.279 0.298 -0.6576 220 165 165 434.297 465.368 500.545
"2701" 75200075 1 1 494 6 0 -1.557 -0.5536 -0.2047 0.052 -1.0583 -0.4415 2.5101 0.6604 -0.0465 1.1793 0.7598 0.8694 1.314 -0.6576 180 180 180 646.51 617.577 635.337
"2702" 75200092 0 1 494 5 0 NA NA NA NA NA NA NA 0.5148 0.7639 -0.3792 -0.0433 -0.1768 0.7628 NA NA NA NA 518.744 531.518 483.949
"2703" 75200093 0 1 494 4 0 -0.5831 1.2958 0.1956 1.0671 -0.7997 0.0348 0.7703 -1.4815 -1.2382 -1.1123 -0.9781 -1.4093 -0.0037 -1.0657 165 165 165 406.642 435.213 296.347
"2704" 75200086 1 1 494 6 0 0.0995 0.2705 -0.5707 0.052 -0.0614 -0.3184 1.7757 1.5387 1.3363 1.1793 0.625 1.441 -0.8566 -1.3914 120 80 80 541.946 495.424 409.65
"2705" 75200050 1 1 494 6 0 -0.8176 -1.272 -0.733 -1.4869 0.4558 -1.3451 0.1462 2.1488 1.1527 1.1793 2.2075 1.8638 -0.0348 1.0346 180 120 180 578.094 619.437 647.682
"2706" 75200218 0 2 494 6 0 -0.2704 1.2958 NA NA NA NA NA 0.4234 -0.3238 0.1806 1.1842 0.1086 -0.2441 NA NA NA NA 368.534 387.06 364.857
"2707" 75200059 0 2 853 5 0 0.2864 1.0453 1.1811 1.1422 -0.4684 -0.3184 -0.7823 -0.4213 -0.303 -0.6853 -0.468 -0.501 0.2485 0.2127 180 180 180 540.541 596.731 530.526
"2708" 75200116 1 1 494 6 0 -1.3158 0.6091 0.4352 -1.8939 0.3864 -0.9882 0.8615 -0.2966 -1.8427 -1.7306 1.2356 0.7701 -2.7106 -0.67 120 180 180 447.285 463.426 444.121
"2709" 75200033 1 1 494 5 0 1.5482 -1.272 0.7871 -5e-04 1.5024 0.1634 0.2907 -0.0793 0.7639 0.0477 -1.1408 0.3718 1.314 1.0346 180 180 180 664.163 713.284 704.57
"2710" 75200074 1 1 494 6 0 0.2694 -0.4021 NA NA NA NA NA 1.8438 1.6414 1.1793 1.3179 1.589 0.7015 NA NA NA NA 698.221 616.443 684.971
"2711" 75200080 0 1 494 6 0 -1.7421 0.9672 -0.2661 -1.8939 -1.0583 -0.5061 2.1379 1.3176 0.3269 0.0477 1.6828 1.4698 0.1597 0.2169 180 180 180 453.232 544.591 562.994
"2712" 75200121 1 NA 500 6 0 NA NA NA NA NA NA -0.7823 1.0076 NA 0.7604 -0.5207 1.4044 NA NA 180 180 180 422.176 319.783 342.723
"2713" 75200074 0 2 494 2 0 -0.283 1.6524 -0.5707 0.052 -0.8916 -1.1814 1.7316 -1.4059 -0.7441 -1.8124 -0.5551 -2.0537 -0.2023 0.3622 180 NA 135 315.874 331.69 301.256
"2714" 75200001 0 3 500 6 0 0.1816 -1.272 0.6314 0.4637 0.3444 -1.866 -0.7823 0.4857 0.6472 1.1793 0.2533 1.0143 -0.7857 1.0346 260 260 195 392.861 493.682 447.959
"2715" 75200194 0 2 494 6 0 -0.0679 -1.272 -0.7163 0.4637 -0.1433 0.6818 -0.7823 2.137 1.6414 1.1793 1.0308 1.7887 0.7015 1.0346 180 180 180 461.54 544.527 456.186
"2716" 75200047 0 2 853 6 0 -0.1672 NA NA NA NA NA NA 1.6224 1.0089 1.1793 1.361 1.3781 -2.7106 1.0346 NA NA NA 409.038 380.242 392.376
"2717" 75200016 1 1 494 4 0 -1.0322 -1.272 0.3709 -0.687 -0.109 0.2243 -0.7823 -0.7153 -0.8586 -0.4396 -0.8038 -0.8492 0.4394 -0.6576 180 180 180 573.719 537.235 501.466
"2718" 75200204 0 1 494 6 0 1.2316 -0.6451 0.3709 -1.0109 -0.8547 -0.6402 -0.7823 1.6843 0.9334 0.0477 1.6971 1.625 -0.2023 -0.9122 165 165 165 551.638 547.96 624.157
"2719" 75200219 0 1 494 6 0 -1.2014 0.9672 -0.5707 -0.687 1.5527 -0.7782 1.2618 -1.0282 -1.8427 -0.3487 -0.6438 -0.6537 -0.3971 0.6364 90 135 90 535.771 622.593 572.063
"2720" 75200173 0 1 494 NA 0 -0.7215 1.0453 -2.345 -0.3799 -1.4832 1.4903 -0.7823 -0.4573 -0.4983 -0.9779 -0.1446 0.0073 1.314 NA NA NA NA 389.809 394.752 362.495
"2721" 75200101 0 1 494 5 0 -1.3036 0.2705 -0.9792 0.4637 -1.0583 -0.9747 2.07 0.9037 0.5278 1.1793 0.6723 0.8914 1.314 1.0346 240 240 180 442.561 308.304 369.786
"2722" 75200059 1 1 494 6 0 -1.0096 0.2705 0.3045 -1.8939 0.3444 0.052 -0.7823 0.4811 0.1926 -0.1357 0.7485 -0.108 -1.7803 1.0346 180 180 180 489.324 510.361 452.16
"2723" 75200155 1 1 494 3 0 -1.9715 -1.272 0.1956 1.4083 -1.9044 -0.0742 -0.7823 -0.6961 -1.8427 -1.2622 0.2558 -1.0769 -1.6385 -1.2973 120 120 180 533.017 499.837 588.412
"2724" 75200053 1 1 494 4 0 -1.384 0.2705 -0.9792 -0.687 -0.0614 -1.2136 -0.7823 0.2302 -1.8427 -0.4903 1.6967 0.346 -0.2023 -0.6576 180 300 120 450.472 401.013 479.168
"2725" 75200094 0 1 494 3 0 0.638 1.6524 NA NA NA NA NA 0.6849 0.532 0.7604 0.6471 0.1197 1.314 NA NA NA NA 468.942 468.647 483.021
"2726" 75200080 0 1 494 6 0 -0.3377 0.2705 0.1956 0.1097 0.4398 1.4903 -0.7823 0.7107 0.7639 -0.9779 0.5037 1.1095 0.1597 1.0346 180 120 180 644.544 665.007 591.957
"2727" 75200129 0 1 494 3 0 -0.0721 -0.6346 -0.9792 0.4637 -1.5166 -0.3184 0.2907 -0.2422 -1.8427 -0.3487 0.7303 -0.3039 0.7628 -1.0657 220 165 165 582.226 624.711 552.789
"2728" 75200079 1 1 494 4 0 -1.352 0.2705 -0.9792 -0.687 -0.8273 -0.3184 0.2907 2.0835 NA 0.7604 2.2926 0.7805 -0.2023 -0.6576 120 120 60 464.721 295.598 447.107
"2729" 75200100 1 1 494 6 0 -1.9715 -1.272 -1.1741 -0.687 NA NA -0.7823 0.3093 1.0089 1.1793 0.0095 0.602 -0.2023 NA NA NA NA 396.033 306.817 350.509
"2730" 75200086 1 1 494 6 0 0.1372 1.6524 2.0054 -1.4869 0.3444 1.4903 -0.7823 1.8613 1.0089 1.1793 2.2649 1.5585 -0.2023 -0.6576 150 100 100 493.004 374.094 447.548
"2731" 75200030 1 2 494 6 1 NA NA 1.2643 -0.687 NA 0.0348 NA -1.4013 -1.8427 -0.4396 -1.2655 -0.6752 -1.1481 NA NA NA NA 382.913 296.264 364.65
