"school_id" "gender" "immigration" "language" "hisced" "grade_rep" "fear_failure" "belonging" "bullied" "home_poss" "cult_poss" "edu_resources" "family_wealth" "ESCS_status" "teacher_support" "emo_sup" "school_changes" "learn_time_math" "learn_time_read" "learn_time_scie" "math" "read" "scie" "class_size" "stud_teach_ratio" "short_edu_mat" "short_edu_staff" "stu_behav" "teach_behav"
"7274" 5600258 0 1 0 4 0 1.8905 0.0348 0.2907 1.5501 1.1392 1.1793 1.3465 0.3216 -0.3673 -0.6576 0 250 200 300 530.864 565.417 507.746 18 1.8182 -0.6844 -0.1776 -0.5176 0.1104
"7275" 5600258 0 1 0 6 0 0.052 -0.3184 -0.7823 -1.0624 -1.8696 0.0477 -0.8405 0.0428 0.0483 0.6402 1 250 200 150 523.551 557.791 567.17 18 1.8182 -0.6844 -0.1776 -0.5176 0.1104
"7276" 5600258 0 1 1 6 0 -0.687 -0.3184 -0.7823 0.9351 0.9533 -0.4396 0.8419 1.216 -1.1408 -0.6576 0 250 200 150 606.474 548.256 544.466 18 1.8182 -0.6844 -0.1776 -0.5176 0.1104
"7277" 5600258 0 1 1 6 0 1.8905 -0.9331 0.7703 1.729 0.4482 1.1793 1.8953 1.5168 -1.1481 -1.5824 2 200 160 120 555.979 547.935 522.326 18 1.8182 -0.6844 -0.1776 -0.5176 0.1104
"7279" 5600258 1 1 0 6 0 -0.4342 -0.3184 0.2907 1.2607 0.7679 1.1793 1.2264 1.3422 -2.1621 -0.6576 1 250 200 300 553.657 557.575 481.919 18 1.8182 -0.6844 -0.1776 -0.5176 0.1104
"7280" 5600258 1 1 0 6 0 -1.1597 0.0869 -0.7823 1.8267 1.3903 1.1793 1.6154 1.7517 -1.3684 -0.6576 0 250 200 300 677.129 597.427 614.434 18 1.8182 -0.6844 -0.1776 -0.5176 0.1104
"7282" 5600258 0 1 0 4 1 1.1422 -0.0032 -0.7823 -0.4009 0.0181 1.1793 -0.9971 -0.9993 -0.5886 0.6402 0 200 200 150 528.018 527.162 578.557 18 1.8182 -0.6844 -0.1776 -0.5176 0.1104
"7284" 5600258 1 3 2 4 0 0.052 -0.3184 0.2907 0.2119 0.3939 1.1793 -0.0863 -0.7668 0.2485 0.2169 0 200 200 100 519.81 536.531 497.594 18 1.8182 -0.6844 -0.1776 -0.5176 0.1104
"7285" 5600258 0 1 0 5 0 1.4083 0.3018 -0.7823 -0.4382 -0.7097 1.1793 -0.6476 -0.5802 -0.9734 0.2169 0 250 200 300 600.025 556.167 597.769 18 1.8182 -0.6844 -0.1776 -0.5176 0.1104
"7287" 5600258 0 1 0 6 0 -0.2006 -0.3184 -0.7823 0.7156 -0.2704 1.1793 1.3346 1.3442 -1.0955 -0.6576 0 250 200 150 582.729 569.077 593.141 18 1.8182 -0.6844 -0.1776 -0.5176 0.1104
"7288" 5600258 1 1 1 6 0 0.4637 -0.4814 -0.7823 0.189 0.0181 -0.5668 0.7057 0.7403 -1.7418 -0.6576 0 200 200 100 439.411 441.087 443.847 18 1.8182 -0.6844 -0.1776 -0.5176 0.1104
"7290" 5600258 0 1 0 3 0 1.8905 -0.4336 0.7703 0.4795 0.4713 1.1793 0.3395 0.3502 -2.7106 1.0346 0 200 200 150 501.04 530.426 504.057 18 1.8182 -0.6844 -0.1776 -0.5176 0.1104
"7341" 5600261 0 1 0 4 0 0.052 -1.1156 1.4812 0.7253 1.8415 -0.6853 -0.0548 -0.4512 -0.2023 1.0346 1 250 200 300 577.16 612.146 630.964 23 10.4483 1.4743 0.43 -0.0341 0.1104
"7342" 5600261 0 1 0 6 0 1.8905 0.3581 0.8615 0.9677 1.8415 -0.6853 0.2012 1.267 -0.1719 1.0346 0 250 200 300 627.412 683.94 686.518 23 10.4483 1.4743 0.43 -0.0341 0.1104
"7343" 5600261 0 1 0 6 0 -0.3799 -0.4509 0.7703 0.5976 1.1392 -0.6853 -0.11 0.325 -0.2023 -0.6576 1 250 200 300 654.699 654.377 581.895 23 10.4483 1.4743 0.43 -0.0341 0.1104
"7344" 5600261 1 1 0 4 0 0.8794 -0.8407 1.7669 0.0482 1.3903 -1.0118 -0.6443 -0.265 0.0703 -1.5824 0 250 200 300 583.695 600.144 608.546 23 10.4483 1.4743 0.43 -0.0341 0.1104
"7345" 5600261 1 1 0 6 0 0.4637 0.0393 -0.7823 0.9304 -0.0102 0.0477 1.2436 1.0853 -0.6298 0.2127 0 250 200 300 558.626 615.312 635.71 23 10.4483 1.4743 0.43 -0.0341 0.1104
"7347" 5600261 1 1 0 6 0 -0.3799 -0.3184 -0.7823 0.6533 1.1392 -0.1357 -0.2605 0.4338 0.7628 -0.6576 2 200 250 250 707.584 665.874 727.82 23 10.4483 1.4743 0.43 -0.0341 0.1104
"7348" 5600261 0 1 0 6 0 0.5949 -0.763 -0.7823 0.4403 0.9533 0.0477 -0.3175 0.8884 1.314 -0.6576 0 250 200 400 598.531 615.081 594.57 23 10.4483 1.4743 0.43 -0.0341 0.1104
"7349" 5600261 0 2 3 1 1 -1.1858 0.6818 0.2907 -0.5925 -0.7708 -0.7806 -0.0941 -2.1905 -0.3082 -0.6576 2 250 200 300 465.643 470.594 427.353 23 10.4483 1.4743 0.43 -0.0341 0.1104
"7350" 5600261 0 1 0 6 0 0.4637 -0.338 -0.7823 0.517 0.4984 -0.6122 0.2743 0.6567 0.1694 1.0346 0 250 200 300 560.874 548.287 626.478 23 10.4483 1.4743 0.43 -0.0341 0.1104
"7351" 5600261 0 1 1 5 0 -0.3799 -1.0499 0.8615 1.1169 1.8415 1.1793 0.2366 1.1345 -0.3673 -0.6576 0 250 200 400 680.933 721.968 686.935 23 10.4483 1.4743 0.43 -0.0341 0.1104
"7352" 5600261 0 1 0 6 0 -0.13 -0.3184 -0.7823 2.7959 1.8415 1.1793 1.9556 1.7616 -1.3583 1.0346 0 200 200 350 627.82 625.126 598.832 23 10.4483 1.4743 0.43 -0.0341 0.1104
"7353" 5600261 0 1 0 6 0 -1.8939 -0.3442 0.7703 0.867 0.8862 1.1793 0.2402 0.6347 1.314 1.0346 0 200 200 250 600.126 651.094 615.52 23 10.4483 1.4743 0.43 -0.0341 0.1104
"7354" 5600261 1 1 1 6 0 -0.0845 -0.3184 -0.7823 0.4861 0.3153 0.0477 0.2859 1.108 1.314 1.0346 1 200 200 150 703.472 685.423 664.365 23 10.4483 1.4743 0.43 -0.0341 0.1104
"7355" 5600261 1 1 0 6 0 -0.2006 -0.0553 0.7703 -0.0076 -0.893 -0.1357 0.152 0.8674 -0.3584 -1.0691 0 250 200 300 717.678 706.519 700.612 23 10.4483 1.4743 0.43 -0.0341 0.1104
"7356" 5600261 0 2 1 4 0 -0.3799 -0.4509 -0.7823 0.0355 -0.229 1.1793 -0.1717 0.1476 -1.0628 0.2127 0 250 200 300 553.786 565.454 583.484 23 10.4483 1.4743 0.43 -0.0341 0.1104
"7357" 5600261 1 1 0 4 0 -0.2006 -0.3184 0.8615 0.6362 0.9533 0.0477 0.0446 0.4986 -0.2023 -0.6576 1 250 200 300 617.292 633.14 617.831 23 10.4483 1.4743 0.43 -0.0341 0.1104
"7358" 5600261 0 1 1 6 0 -0.3799 0.0348 0.2907 -0.7416 -0.0455 0.1806 -1.108 0.4747 1.314 -0.6576 1 200 200 150 578.201 551.654 663.675 23 10.4483 1.4743 0.43 -0.0341 0.1104
"7359" 5600261 0 1 0 4 0 0.1097 -0.3184 -0.7823 1.127 1.1392 0.2646 0.4329 0.2159 -0.2023 -0.6576 0 200 200 100 626.25 560.315 555.073 23 10.4483 1.4743 0.43 -0.0341 0.1104
"7361" 5600261 0 1 0 6 0 -0.3799 0.6818 0.8615 -0.7039 -0.229 -0.4396 -0.6603 0.1467 1.314 1.0346 0 250 200 400 640.822 619.545 645.935 23 10.4483 1.4743 0.43 -0.0341 0.1104
"7362" 5600261 1 1 0 6 0 -0.687 0.1837 0.2907 0.441 0.311 -0.1357 0.3493 1.071 -0.4377 -0.6576 0 250 200 250 732.352 682.054 712.187 23 10.4483 1.4743 0.43 -0.0341 0.1104
"7363" 5600261 0 1 0 6 0 0.052 -0.0553 -0.7823 0.2539 0.0181 1.1793 -0.0878 0.6858 0.039 0.3622 1 200 200 150 502.854 581.103 552.648 23 10.4483 1.4743 0.43 -0.0341 0.1104
"7364" 5600261 0 1 0 6 0 -1.1858 -0.5707 -0.7823 -0.2225 -0.0455 0.1806 -0.5402 0.7765 1.314 -1.0657 0 250 200 300 563.849 576.522 612.207 23 10.4483 1.4743 0.43 -0.0341 0.1104
"7365" 5600261 0 1 0 6 0 0.052 -0.4415 0.1462 1.1281 1.8415 1.1793 0.0509 1.0942 -1.2907 1.0346 0 250 200 300 687.266 707.567 637.743 23 10.4483 1.4743 0.43 -0.0341 0.1104
"7366" 5600261 0 1 0 6 0 0.4637 -0.3184 -0.7823 1.557 1.3903 1.1793 0.7122 1.6376 -0.5 1.0346 1 250 200 250 629.276 620.231 617.006 23 10.4483 1.4743 0.43 -0.0341 0.1104
"7367" 5600261 0 1 0 6 0 -0.687 -0.1562 -0.7823 -0.1762 1.1392 -0.1357 -1.7483 0.1932 -0.1206 1.0346 0 200 200 150 624.623 691.768 666.772 23 10.4483 1.4743 0.43 -0.0341 0.1104
"7368" 5600261 0 1 0 6 0 0.052 0.6818 1.1625 0.4202 1.1392 -0.5492 -0.5417 1.0993 0.4394 1.0346 0 200 200 200 654.264 709.459 668.574 23 10.4483 1.4743 0.43 -0.0341 0.1104
"7369" 5600261 1 1 0 6 0 0.4637 -0.5665 0.7703 0.4438 0.4482 0.0477 -0.1659 1.1914 1.314 -0.6576 0 250 200 250 661.144 709.301 720.997 23 10.4483 1.4743 0.43 -0.0341 0.1104
"7370" 5600261 0 1 0 6 0 1.1911 -0.9245 1.1928 0.8767 0.0879 1.1793 0.7014 1.073 0.1597 -1.3914 1 200 200 300 578.638 645.57 633.067 23 10.4483 1.4743 0.43 -0.0341 0.1104
"7371" 5600261 1 1 0 6 0 -0.687 -0.5707 0.8615 0.902 1.8415 0.0477 -0.2041 1.1207 0.4394 -0.6576 0 250 200 250 571.212 562.021 586.36 23 10.4483 1.4743 0.43 -0.0341 0.1104
"7374" 5600262 1 1 0 4 0 -1.8939 0.0348 -0.7823 0.56 -1.8696 1.1793 1.9088 0.256 1.314 1.0346 1 100 100 0 421.648 348.709 422.2 18 2.6375 -1.4212 0.2633 0.0753 0.5909
"7376" 5600262 1 3 0 6 1 -0.2006 0.6818 -0.7823 0.3993 0.4984 1.1793 0.3746 0.6111 -0.5575 1.0346 0 100 100 0 382.264 281.341 365.533 18 2.6375 -1.4212 0.2633 0.0753 0.5909
"7377" 5600262 1 3 0 5 0 -0.13 -0.6659 1.1625 1.4358 1.8415 1.1793 1.2426 1.0617 -0.7074 -1.5824 0 100 100 0 424.707 392.009 474.99 18 2.6375 -1.4212 0.2633 0.0753 0.5909
"7378" 5600262 1 3 0 5 0 -0.687 0.6818 0.2907 0.2525 -0.7708 1.1793 0.4917 0.0433 -0.5575 -0.6576 0 100 100 0 482.861 446.912 504.934 18 2.6375 -1.4212 0.2633 0.0753 0.5909
"7379" 5600262 1 3 2 6 1 -1.059 -0.451 -0.7823 0.1334 -1.2782 -0.5012 1.136 0.9071 -2.0248 1.0346 0 20 20 0 530.194 432.604 372.171 18 2.6375 -1.4212 0.2633 0.0753 0.5909
"7380" 5600262 1 3 0 6 0 -1.8939 1.4903 -0.7823 0.4572 -0.893 -0.8243 1.696 0.9047 -0.5284 -0.6576 0 100 100 0 456.986 319.876 377.325 18 2.6375 -1.4212 0.2633 0.0753 0.5909
"7381" 5600262 1 3 3 6 1 -1.8939 -0.4173 1.2618 0.8488 0.311 0.1806 1.7144 0.8517 -1.1481 -0.6576 1 100 100 0 476.968 304.748 341.343 18 2.6375 -1.4212 0.2633 0.0753 0.5909
"7382" 5600262 1 1 1 5 0 -0.687 -0.5665 0.7703 0.2335 -0.7708 -0.3487 0.6715 0.3294 -0.4795 -0.6576 0 100 100 0 509.575 429.387 478.741 18 2.6375 -1.4212 0.2633 0.0753 0.5909
"7383" 5600262 1 3 0 3 0 -0.2006 -0.6659 -0.7823 -0.076 -1.8696 -1.1443 1.0238 -0.7794 -0.5488 -1.0657 0 100 100 0 520.079 523.271 567.581 18 2.6375 -1.4212 0.2633 0.0753 0.5909
"7384" 5600262 1 3 0 6 0 -0.687 -0.1657 -0.7823 0.0039 -0.7708 -0.8243 0.7057 0.5417 -1.1176 -0.6576 0 100 100 0 419.823 410.367 404.261 18 2.6375 -1.4212 0.2633 0.0753 0.5909
"7385" 5600262 1 3 0 6 1 -0.9295 0.4893 -0.7823 -1.1979 -0.4882 -0.5463 -1.4332 -0.8435 -1.1481 -2.4468 0 100 100 0 506.142 430.557 491.363 18 2.6375 -1.4212 0.2633 0.0753 0.5909
"7386" 5600262 1 3 0 4 0 -1.4869 -0.4602 -0.7823 -0.2819 -1.8696 0.2646 0.3055 -0.6365 -1.1053 -0.6576 0 100 100 0 501.535 397.211 474.227 18 2.6375 -1.4212 0.2633 0.0753 0.5909
"7387" 5600262 1 1 1 4 0 -1.8939 0.4846 0.2907 0.1141 -0.4882 -1.2622 1.1978 0.2477 -0.5488 -0.6576 0 100 100 0 411.147 395.965 429.576 18 2.6375 -1.4212 0.2633 0.0753 0.5909
"7390" 5600262 1 1 0 4 0 1.3423 0.4951 1.5082 -0.4356 -0.1552 1.1793 -0.4794 -0.6333 0.7628 0.6364 0 100 100 0 514.867 439.336 445.478 18 2.6375 -1.4212 0.2633 0.0753 0.5909
"7391" 5600262 1 3 0 5 0 -0.687 1.4685 -0.7823 -0.0191 -0.4961 0.1806 0.1105 0.2915 -0.1931 -2.4468 0 100 100 0 400.871 394.913 408.819 18 2.6375 -1.4212 0.2633 0.0753 0.5909
"7392" 5600262 1 3 0 4 0 -0.2006 -0.3184 -0.7823 -0.4656 -1.8696 0.0477 0.0101 -1.0135 -0.3882 0.3622 1 100 100 0 490.914 371.147 421.467 18 2.6375 -1.4212 0.2633 0.0753 0.5909
"7393" 5600262 1 1 0 5 0 1.1911 0.3281 0.8233 0.4114 -0.7708 1.1793 1.2426 0.7454 0.7015 0.6364 0 250 150 100 636.051 605.426 595.968 18 2.6375 -1.4212 0.2633 0.0753 0.5909
"7394" 5600262 1 3 0 6 1 0.4637 0.0577 -0.7823 0.6899 0.0232 0.2646 1.3627 0.4995 -0.7769 -1.5824 2 100 100 0 334.804 313.443 372.325 18 2.6375 -1.4212 0.2633 0.0753 0.5909
"7395" 5600262 0 3 3 4 0 -1.8939 -1.2605 -0.7823 0.1023 -1.8696 -1.7306 2.6216 -0.6034 1.314 -2.4468 2 170 170 0 383.182 328.773 371.926 18 2.6375 -1.4212 0.2633 0.0753 0.5909
"7396" 5600262 1 3 0 5 0 0.052 -0.0509 -0.7823 0.5574 0.0232 1.1793 0.7062 0.4334 -0.9214 -0.6576 0 100 100 0 462.315 317.474 428.108 18 2.6375 -1.4212 0.2633 0.0753 0.5909
"7398" 5600262 1 3 0 5 0 -0.687 -0.9351 -0.7823 0.8494 0.7679 1.1793 0.625 0.544 -0.2023 -1.5824 0 100 100 0 447.674 339.288 485.473 18 2.6375 -1.4212 0.2633 0.0753 0.5909
"7399" 5600262 1 1 0 6 0 0.4637 -0.3184 0.2907 -0.2976 -1.8696 0.0477 -0.0369 0.051 -0.2023 -0.6576 0 150 200 50 616.033 556.33 656.996 18 2.6375 -1.4212 0.2633 0.0753 0.5909
"7400" 5600262 1 3 0 6 1 -1.8939 -1.2605 -0.7823 0.6018 0.0181 0.2646 0.8665 0.2862 1.314 1.0346 0 100 100 0 371.494 293.225 383.13 18 2.6375 -1.4212 0.2633 0.0753 0.5909
"7402" 5600262 1 3 0 6 1 -0.687 -0.5665 1.7669 -0.0964 -0.38 -0.5089 0.2315 0.2771 1.314 -0.6576 0 100 100 0 514.887 518.799 519.459 18 2.6375 -1.4212 0.2633 0.0753 0.5909
"7403" 5600262 1 3 0 4 0 -1.8939 0.3241 -0.7823 0.0762 -1.8696 -0.4396 1.0459 -0.338 1.314 -0.6576 1 100 100 0 445.901 340.19 444.559 18 2.6375 -1.4212 0.2633 0.0753 0.5909
"7404" 5600262 1 3 3 5 1 -0.687 -0.2062 1.5699 0.8899 0.7679 1.1793 0.4102 0.7964 -0.3673 -0.6576 1 120 120 0 406.777 395.293 364.472 18 2.6375 -1.4212 0.2633 0.0753 0.5909
"7474" 5600265 0 1 0 6 0 0.4637 -0.3184 -0.7823 0.3465 0.8862 1.1793 -0.5003 1.0681 -0.6298 1.0346 1 200 200 150 511.663 471.497 557.427 18 7.5781 -0.6884 0.43 -0.0048 0.5909
"7475" 5600265 1 1 0 6 0 -1.8939 -0.1562 0.2907 0.5702 -0.0809 -1.0118 1.5649 1.0311 1.314 -1.3914 0 200 200 150 612.06 605.198 601.681 18 7.5781 -0.6884 0.43 -0.0048 0.5909
"7476" 5600265 1 1 0 6 0 -0.4342 2.7249 -0.7823 0.161 -1.8696 0.0477 0.4917 0.8799 0.4394 -0.6576 0 200 150 350 636.507 615.269 628.25 18 7.5781 -0.6884 0.43 -0.0048 0.5909
"7477" 5600265 1 1 1 6 1 1.0671 -1.155 0.7703 0.7748 0.4984 -0.1357 0.9566 0.868 -0.2023 -1.0657 2 200 200 200 456.251 436.25 538.222 18 7.5781 -0.6884 0.43 -0.0048 0.5909
"7478" 5600265 1 2 2 3 1 0.5949 0.9517 0.2907 -0.5363 -0.7708 -1.2622 0.0929 -0.9743 0.039 0.5029 0 200 200 300 485.462 445.62 442.336 18 7.5781 -0.6884 0.43 -0.0048 0.5909
"7479" 5600265 0 1 0 6 0 1.8905 -0.6693 -0.7823 1.1092 1.8415 -0.6853 0.2447 1.448 1.314 0.005 0 350 200 250 599.111 641.222 623.79 18 7.5781 -0.6884 0.43 -0.0048 0.5909
"7481" 5600265 1 1 0 6 0 -0.687 0.3241 -0.7823 0.7594 0.7679 -0.1357 0.3737 1.2429 -0.2023 -0.6576 0 350 200 300 651.813 670.702 692.574 18 7.5781 -0.6884 0.43 -0.0048 0.5909
"7482" 5600265 0 1 0 4 0 0.5949 -0.5719 0.2907 -0.2003 0.0181 1.1793 -0.3125 -0.6821 -0.8998 0.3622 0 250 200 350 460.881 477.312 519.393 18 7.5781 -0.6884 0.43 -0.0048 0.5909
"7484" 5600265 1 1 0 4 0 -1.8939 0.9782 -0.7823 0.2002 -0.229 1.1793 0.313 -0.7386 -0.2023 1.0346 0 200 200 150 558.938 494.584 568.807 18 7.5781 -0.6884 0.43 -0.0048 0.5909
"7485" 5600265 0 1 0 6 0 0.1097 -0.9298 -0.7823 1.8116 1.8415 1.1793 1.0045 1.4373 -0.3673 -0.6576 1 200 200 150 575.025 693.719 641.357 18 7.5781 -0.6884 0.43 -0.0048 0.5909
"7486" 5600265 0 2 2 6 1 -0.0845 1.4685 -0.7823 0.4142 -0.3069 1.1793 0.5799 0.839 1.314 1.0346 0 250 250 300 401.917 414.554 465.175 18 7.5781 -0.6884 0.43 -0.0048 0.5909
"7487" 5600265 1 1 0 5 0 -1.8939 1.4685 -0.7823 0.8831 0.9533 1.1793 0.4426 0.7501 -2.7106 -0.6576 0 200 250 150 477.809 478.55 473.529 18 7.5781 -0.6884 0.43 -0.0048 0.5909
"7488" 5600265 1 2 0 5 1 -0.687 0.6818 0.2907 0.4955 0.171 -0.1357 0.8643 0.2761 -0.2023 1.0346 0 275 220 330 406.808 430.965 454.916 18 7.5781 -0.6884 0.43 -0.0048 0.5909
"7489" 5600265 1 2 0 6 0 -1.4869 2.7249 -0.7823 -0.1621 -0.2704 1.1793 -0.2794 0.2474 1.314 0.6402 2 250 200 300 550.506 522.888 544.019 18 7.5781 -0.6884 0.43 -0.0048 0.5909
"7490" 5600265 0 1 0 4 0 0.5949 -0.3184 0.2907 0.2036 -0.4882 1.1793 0.0592 -0.6173 -0.2023 1.0346 1 250 200 150 639.787 653.517 696.709 18 7.5781 -0.6884 0.43 -0.0048 0.5909
"7491" 5600265 1 3 0 6 0 -0.3799 0.9683 -0.7823 -0.4462 -1.2782 0.1806 -0.0571 0.8451 -0.7562 1.0346 0 250 200 300 525.113 558.38 594.949 18 7.5781 -0.6884 0.43 -0.0048 0.5909
"7492" 5600265 0 1 0 6 0 0.1097 -0.3789 0.1462 0.3881 0.7679 1.1793 -0.408 0.976 0.4522 1.0346 0 200 200 150 654.932 569.386 582.942 18 7.5781 -0.6884 0.43 -0.0048 0.5909
"7493" 5600265 1 1 0 5 0 -0.687 -0.3184 -0.7823 1.5038 1.3903 0.0477 1.1607 1.2077 0.7015 1.0346 1 200 200 150 565.051 561.563 669.65 18 7.5781 -0.6884 0.43 -0.0048 0.5909
"7494" 5600265 0 1 0 6 0 -0.13 -0.3184 -0.7823 0.9363 1.8415 1.1793 0.0289 1.3177 -0.5488 0.5029 0 250 200 200 581.889 630.819 647.571 18 7.5781 -0.6884 0.43 -0.0048 0.5909
"7495" 5600265 1 1 0 6 0 0.8794 -0.1903 0.2907 0.9966 0.4984 -0.1357 1.0627 1.3189 1.314 -0.6576 0 350 200 200 676.369 691.571 764.752 18 7.5781 -0.6884 0.43 -0.0048 0.5909
"7496" 5600265 1 1 0 6 0 -0.5722 0.9517 1.1211 0.5977 0.4984 -0.1357 0.4371 1.0428 1.314 -0.6439 0 250 200 200 680.802 630.312 671.238 18 7.5781 -0.6884 0.43 -0.0048 0.5909
"7498" 5600265 1 3 2 6 1 -1.8939 -0.7214 -0.7823 0.1003 0.1148 -0.6853 0.47 0.9639 -0.2023 1.0346 2 200 250 100 490.754 496.937 535.223 18 7.5781 -0.6884 0.43 -0.0048 0.5909
"7499" 5600265 0 1 0 6 0 -1.2792 -0.3184 0.1462 0.3553 -0.7708 -0.4903 1.4016 0.7026 -0.2023 0.5029 0 250 200 150 535.696 455 480.256 18 7.5781 -0.6884 0.43 -0.0048 0.5909
"7501" 5600265 0 1 0 5 1 -0.4342 -0.3184 0.2907 -0.1673 0.6026 -1.2049 -0.5768 -0.137 -0.3673 -1.0657 2 200 200 150 490.884 555.941 547.573 18 7.5781 -0.6884 0.43 -0.0048 0.5909
"7502" 5600265 0 3 2 6 0 -0.687 -0.5582 -0.7823 -0.7425 -0.1119 -0.9386 -0.697 -0.5138 1.314 -0.6576 2 200 200 150 483.903 403.951 471.479 18 7.5781 -0.6884 0.43 -0.0048 0.5909
"7504" 5600265 1 1 1 5 0 -0.687 0.0348 -0.7823 0.0308 -0.5946 -0.1357 0.1383 0.4328 -0.2023 1.0346 0 250 200 300 673.73 674.417 644.164 18 7.5781 -0.6884 0.43 -0.0048 0.5909
"7505" 5600265 0 1 0 6 0 -0.687 -0.3184 0.2907 0.3333 0.171 1.1793 0.1419 0.5973 -0.5488 1.0346 1 200 250 150 580.196 555.096 562.204 18 7.5781 -0.6884 0.43 -0.0048 0.5909
"7506" 5600266 1 1 1 4 0 0.052 -0.3184 0.7703 0.0195 -1.2782 -0.3487 0.554 -0.6895 0.7628 -0.6576 1 300 300 300 566.907 460.911 483.129 18 5.2737 0.7566 1.2432 0.7671 1.1481
"7507" 5600266 1 1 0 3 0 0.052 -0.3184 -0.7823 -2.1441 -1.8696 -2.8259 -1.0666 -1.6772 1.314 -0.6576 1 300 300 300 339.367 344.011 413.007 18 5.2737 0.7566 1.2432 0.7671 1.1481
"7510" 5600266 1 1 0 5 1 -1.8939 -0.186 -0.7823 0.9627 1.3903 -0.9855 0.625 -0.094 1.314 -1.0657 2 275 275 110 434.357 393.307 424.242 18 5.2737 0.7566 1.2432 0.7671 1.1481
"7511" 5600266 1 1 0 4 0 -0.4342 -0.4415 1.1625 0.3694 -0.7708 0.1806 0.4583 -0.3107 0.4522 -0.6576 0 165 220 55 555.057 461.916 491.803 18 5.2737 0.7566 1.2432 0.7671 1.1481
"7512" 5600266 1 1 1 4 0 -0.687 -0.8223 0.8233 -0.1694 0.0181 -0.237 -0.1941 -0.2567 -0.3082 0.3657 0 150 200 50 519.92 476.47 501.198 18 5.2737 0.7566 1.2432 0.7671 1.1481
"7514" 5600266 1 1 1 4 0 -1.4869 0.0348 -0.7823 0.3234 -0.4463 1.1793 0.6715 -0.0794 1.314 -0.6576 1 150 200 50 568.722 480.512 567.714 18 5.2737 0.7566 1.2432 0.7671 1.1481
"7516" 5600266 1 1 0 4 0 -0.687 1.4903 -0.7823 0.8543 0.7386 0.2646 1.0812 0.3806 0.2485 1.0346 0 300 300 0 440.648 382.391 437.643 18 5.2737 0.7566 1.2432 0.7671 1.1481
"7517" 5600266 1 1 1 4 0 -0.1558 0.4829 0.8615 0.3837 -1.6419 0.2646 1.1454 0.1785 -0.2871 1.0346 0 150 250 50 494.611 414.512 484.503 18 5.2737 0.7566 1.2432 0.7671 1.1481
"7518" 5600266 1 1 0 4 0 -0.687 0.6818 -0.7823 -0.2406 -1.2782 -0.4903 0.6396 -0.7485 0.7628 -0.6576 1 0 300 0 334.084 231.407 333.425 18 5.2737 0.7566 1.2432 0.7671 1.1481
"7519" 5600266 1 1 0 3 0 0.4637 0.0595 -0.7823 0.9249 -0.5946 0.0477 2.0073 -0.3204 -0.2023 -1.0657 0 300 200 100 579.053 577.015 572.387 18 5.2737 0.7566 1.2432 0.7671 1.1481
"7520" 5600266 1 1 0 5 0 -0.4342 0.6818 -0.7823 0.2198 -0.7097 0.0477 0.561 0.7232 0.7015 0.2127 0 250 200 100 527.801 598.852 577.047 18 5.2737 0.7566 1.2432 0.7671 1.1481
"7521" 5600266 1 1 1 5 0 0.1097 0.3441 -0.7823 -0.3874 -0.7097 1.1793 -0.2733 0.0985 0.4522 1.0346 1 300 200 400 608.266 500.973 570.537 18 5.2737 0.7566 1.2432 0.7671 1.1481
"7522" 5600266 1 1 0 6 0 0.0208 0.6818 0.7294 0.361 -0.4882 -0.4903 0.836 1.0426 -0.0348 1.0346 0 250 200 100 539.166 463.508 456.87 18 5.2737 0.7566 1.2432 0.7671 1.1481
"7524" 5600266 1 1 1 5 0 0.4637 -0.3184 -0.7823 0.3847 -0.2704 -0.8243 1.2601 0.06 1.314 -0.6576 2 300 300 300 419.69 510.199 484.829 18 5.2737 0.7566 1.2432 0.7671 1.1481
"7525" 5600266 1 1 0 4 0 0.4637 -0.8378 -0.7823 0.0909 -1.8696 1.1793 0.6611 -0.6593 -0.2023 1.0346 2 360 480 120 587.791 369.4 448.492 18 5.2737 0.7566 1.2432 0.7671 1.1481
"7528" 5600266 1 1 0 4 0 -0.687 -0.9879 0.2907 -0.1747 -0.7708 -0.3487 0.255 -0.7595 0.039 -0.6576 0 250 200 50 526.147 418.78 480.28 18 5.2737 0.7566 1.2432 0.7671 1.1481
"7529" 5600266 1 1 1 4 0 -0.13 0.3241 -0.7823 0.9893 1.1392 1.1793 0.8274 -0.3597 0.7628 -0.6576 1 150 200 50 546.921 437.259 513.433 18 5.2737 0.7566 1.2432 0.7671 1.1481
"7530" 5600266 1 2 3 4 0 -0.0288 -0.5002 0.2308 -0.7172 -0.7708 -0.6853 -0.2794 -1.007 -0.9306 -0.6576 1 275 220 110 581.995 536.03 561.129 18 5.2737 0.7566 1.2432 0.7671 1.1481
"7531" 5600266 1 1 1 6 0 0.1097 0.0348 -0.7823 0.9992 0.8862 1.1793 0.4321 1.2935 1.314 -0.6576 0 300 200 250 676.491 604.399 570.287 18 5.2737 0.7566 1.2432 0.7671 1.1481
"7532" 5600266 1 1 1 6 0 -1.8939 0.171 0.2308 1.4893 0.7386 1.1793 1.6813 1.3218 1.314 1.0346 0 150 200 50 448.312 365.977 428.625 18 5.2737 0.7566 1.2432 0.7671 1.1481
