"school_id" "gender" "immigration" "language" "hisced" "grade_rep" "joy_read" "pisa_difficulty" "competitiveness" "fear_failure" "resilience" "belonging" "bullied" "home_poss" "cult_poss" "edu_resources" "family_wealth" "ESCS_status" "teacher_support" "emo_sup" "learn_time_math" "learn_time_read" "learn_time_scie" "math" "read" "scie" "class_size" "stud_teach_ratio" "short_edu_mat" "short_edu_staff" "stu_behav" "teach_behav" "teach_multicult"
"95" 75600003 0 3 854 6 0 -0.0872 -1.272 1.1811 0.052 0.3858 1.4326 -0.7823 0.9736 0.5835 1.1793 0.7153 0.85 -0.0348 1.0346 270 135 315 745.565 627.159 639.037 28 11.4286 -0.1098 -1.4551 0.5515 0.9355 0.9042
"96" 75600004 0 NA 648 3 0 -0.7966 0.2705 0.7871 0.052 -0.0614 1.4326 NA -0.3312 -1.2227 -0.1357 0.0018 -1.0144 0.6259 0.6364 180 180 270 480.3 480.219 430.559 23 9.3478 0.6221 -0.0019 -0.5654 1.4788 0.9042
"97" 75600004 0 NA 648 5 0 0.6977 -0.6346 2.0054 1.8905 -0.4684 -0.5635 -0.7823 0.2423 0.6997 -0.1357 0.1176 -0.206 1.314 1.0346 180 180 315 472.782 487.674 441.235 23 9.3478 0.6221 -0.0019 -0.5654 1.4788 0.9042
"98" 75600004 1 2 854 3 0 -0.1542 0.2705 NA NA NA NA NA -0.5456 0.2484 -1.2622 -0.5038 -0.9529 0.385 NA NA NA NA 510.005 443.049 446.728 23 9.3478 0.6221 -0.0019 -0.5654 1.4788 0.9042
"99" 75600004 1 1 648 6 0 -0.4934 -1.272 -1.7664 -0.9823 1.233 0.9423 -0.7823 0.2594 0.9244 1.1793 -0.7296 1.0313 0.7628 1.0346 180 180 135 350.546 366.062 371.534 23 9.3478 0.6221 -0.0019 -0.5654 1.4788 0.9042
"100" 75600004 1 NA 999 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 573.107 479.57 530.806 23 9.3478 0.6221 -0.0019 -0.5654 1.4788 0.9042
"101" 75600004 1 1 648 3 1 -1.1538 0.8232 -0.5707 -0.3799 -0.8109 0.9423 NA 0.2587 0.7075 1.1793 -0.5317 -0.6733 -0.3673 NA NA NA NA 460.507 428.61 439.078 23 9.3478 0.6221 -0.0019 -0.5654 1.4788 0.9042
"102" 75600004 0 1 648 3 1 -0.4934 0.7192 -0.2047 -0.4342 -0.0614 1.4685 NA -0.6981 0.2671 -0.5668 -1.1147 -0.7598 -0.0037 NA NA NA NA 604.849 571.313 534.93 23 9.3478 0.6221 -0.0019 -0.5654 1.4788 0.9042
"103" 75600004 0 1 648 6 1 -0.1042 1.2826 NA NA NA NA NA 0.8314 0.4616 1.1793 0.3981 0.7702 1.314 NA NA NA NA 497.785 493.494 548.689 23 9.3478 0.6221 -0.0019 -0.5654 1.4788 0.9042
"104" 75600004 0 NA 999 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 497.962 393.639 405.176 23 9.3478 0.6221 -0.0019 -0.5654 1.4788 0.9042
"105" 75600004 0 3 854 4 0 0.1074 1.1904 -1.7009 NA NA NA NA -1.7263 NA -0.629 -2.1468 -1.3658 NA NA NA NA NA 317.9 284.724 371.36 23 9.3478 0.6221 -0.0019 -0.5654 1.4788 0.9042
"106" 75600004 1 1 648 3 0 -1.1285 -1.272 2.0054 0.4637 NA NA NA 0.3347 0.872 1.1793 -0.2617 0.2889 -0.2023 NA NA NA NA 533.032 437.966 458.568 23 9.3478 0.6221 -0.0019 -0.5654 1.4788 0.9042
"107" 75600004 0 1 648 3 0 -0.3998 0.2705 -0.6888 -0.13 NA NA NA -0.2566 -0.3819 -0.6122 -0.0242 0.0387 1.314 NA NA NA NA 399.736 358.924 404.609 23 9.3478 0.6221 -0.0019 -0.5654 1.4788 0.9042
"108" 75600004 1 1 648 3 0 NA NA NA NA NA NA NA -1.2261 -0.6541 -1.0118 -0.8198 -1.4849 NA NA NA NA NA 447.201 335.618 407.515 23 9.3478 0.6221 -0.0019 -0.5654 1.4788 0.9042
"109" 75600004 1 1 648 2 0 -1.9715 -1.272 -2.345 -1.8939 NA NA NA -0.0157 -0.474 -0.1357 0.2044 -1.3025 1.314 1.0346 NA NA NA 457.927 409.194 422.363 23 9.3478 0.6221 -0.0019 -0.5654 1.4788 0.9042
"110" 75600004 1 1 648 5 0 -0.9609 -1.272 -0.5707 -0.4342 1.217 1.4326 -0.7823 0.2872 0.5835 -0.1357 -0.2101 -0.26 0.481 1.0346 225 180 135 573.79 570.621 532.363 23 9.3478 0.6221 -0.0019 -0.5654 1.4788 0.9042
"111" 75600004 1 1 648 5 0 -0.5262 -1.272 1.1811 -1.1597 -0.0614 2.7249 0.7703 -0.2188 -0.3819 0.0477 -0.2417 -0.6471 0.6259 1.0346 180 180 360 486.58 487.501 477.728 23 9.3478 0.6221 -0.0019 -0.5654 1.4788 0.9042
"112" 75600004 1 3 854 3 0 -0.7413 1.0962 -1.0214 0.9109 -0.3601 -0.6313 NA -0.4847 -0.1269 1.1793 0.0402 -0.6596 0.4522 -0.67 1080 0 720 418.752 414.451 428.225 23 9.3478 0.6221 -0.0019 -0.5654 1.4788 0.9042
"113" 75600004 0 2 148 2 0 -1.0796 0.8769 -1.2263 -1.1597 0.0691 0.0544 NA -1.3189 -1.2227 -0.6122 -0.8507 -1.7098 -0.0037 -1.2973 NA NA NA 561.264 540.772 548.094 23 9.3478 0.6221 -0.0019 -0.5654 1.4788 0.9042
"114" 75600004 1 1 648 5 0 -0.9223 -1.272 -0.9792 -1.1597 1.6438 -0.1064 -0.7823 1.2781 0.8034 1.1793 0.6476 1.0394 1.314 1.0346 225 180 225 692.711 646.403 703.932 23 9.3478 0.6221 -0.0019 -0.5654 1.4788 0.9042
"115" 75600004 1 1 648 5 0 -0.2406 0.7192 -0.2047 1.8905 -0.5176 -0.9836 2.9705 0.6301 0.6561 -0.1357 0.551 0.2031 0.7628 -0.6576 225 180 135 559.015 480.69 549.321 23 9.3478 0.6221 -0.0019 -0.5654 1.4788 0.9042
"116" 75600004 1 3 148 6 0 NA NA NA NA NA NA 1.1211 0.5831 1.5465 -0.1357 -0.2417 0.4818 -1.7418 NA NA NA NA 514.902 511.807 569.917 23 9.3478 0.6221 -0.0019 -0.5654 1.4788 0.9042
"117" 75600004 0 1 648 3 0 -0.0376 0.7192 0.1956 -0.2006 -0.0614 2.7249 -0.7823 0.3328 0.1299 1.1793 0.0148 -0.6065 0.481 1.0346 180 180 315 574.667 530.997 569.901 23 9.3478 0.6221 -0.0019 -0.5654 1.4788 0.9042
"118" 75600004 0 1 648 1 0 -0.3377 0.9672 1.2643 1.1422 0.7396 -0.8428 2.0604 -0.4108 -0.3819 -1.1443 0.148 -1.9151 -0.3584 -1.2947 135 90 225 424.463 466.504 413.227 23 9.3478 0.6221 -0.0019 -0.5654 1.4788 0.9042
"119" 75600004 0 1 648 6 1 1.3468 -0.7816 -0.733 -0.0845 -0.0614 -1.2016 NA 0.2211 0.6561 -0.1357 -0.5882 0.9867 -0.3584 NA NA NA NA 602.453 610.325 571.848 23 9.3478 0.6221 -0.0019 -0.5654 1.4788 0.9042
"120" 75600004 1 1 648 1 0 -0.1119 NA NA NA NA NA NA 0.6674 0.8265 1.1793 0.4497 -1.5393 1.314 NA NA NA NA 400.906 334.461 392.528 23 9.3478 0.6221 -0.0019 -0.5654 1.4788 0.9042
"121" 75600004 0 1 648 2 0 NA NA NA NA NA NA NA 0.8368 0.5645 -0.1357 0.8197 -0.5605 1.314 NA NA NA NA 486.486 412.52 429.882 23 9.3478 0.6221 -0.0019 -0.5654 1.4788 0.9042
"122" 75600004 0 NA 648 5 0 -0.3113 0.2705 -2.345 1.8905 -1.9044 -1.4949 -0.7823 -0.7302 -0.5894 -1.5971 0.1984 -0.8742 0.6259 -2.4468 600 480 240 381.76 386.579 360.454 23 9.3478 0.6221 -0.0019 -0.5654 1.4788 0.9042
"123" 75600004 0 1 648 3 0 -1.4526 1.2958 -0.2047 -0.4342 -0.8109 -1.186 1.1211 0.3288 0.4254 -0.1357 0.3083 -0.6436 0.4394 0.6364 180 180 225 497.13 509.451 583.733 23 9.3478 0.6221 -0.0019 -0.5654 1.4788 0.9042
"124" 75600004 0 2 648 2 0 -1.7421 NA 0.1956 -1.8939 2.3043 2.7562 NA -0.1008 -0.474 -1.2622 0.9227 -1.5346 0.4394 NA NA NA NA 378.869 369.581 343.451 23 9.3478 0.6221 -0.0019 -0.5654 1.4788 0.9042
"125" 75600004 1 1 648 3 0 -1.9715 -0.7816 -0.2047 -0.4342 -0.5176 0.9423 0.2907 -0.4485 -0.1932 -0.6122 -0.666 -1.064 -0.0037 0.6402 225 225 135 567.302 514.131 608.178 23 9.3478 0.6221 -0.0019 -0.5654 1.4788 0.9042
"126" 75600004 0 1 648 4 0 -2.7114 0.2705 -2.345 -1.4869 -0.7793 -0.9331 -0.7823 -0.3124 -0.3819 -1.0118 0.4225 -0.3355 -0.2023 1.0346 180 180 135 435.013 433.389 502.398 23 9.3478 0.6221 -0.0019 -0.5654 1.4788 0.9042
"127" 75600004 0 1 648 5 0 -2.7114 -0.2888 0.7871 -0.687 0.3858 0.171 -0.7823 0.1247 0.0282 1.1793 -0.0867 0.0199 -1.1053 1.0346 NA NA NA 540.048 491.618 463.907 23 9.3478 0.6221 -0.0019 -0.5654 1.4788 0.9042
"128" 75600004 1 3 854 NA 0 -1.4526 NA NA NA NA NA NA -1.7394 -0.6541 -1.2622 -1.4618 NA 1.314 NA NA NA NA 411.434 351.118 451.847 23 9.3478 0.6221 -0.0019 -0.5654 1.4788 0.9042
"129" 75600005 1 3 999 6 1 NA NA -0.9372 NA NA NA NA -1.5412 -1.5423 -1.8203 -1.4238 -0.977 NA NA NA NA NA 344.986 236.373 332.544 23 11.0741 -0.2488 0.1825 -0.6823 0.2266 -1.0542
"130" 75600005 0 1 648 5 1 -0.9356 0.7192 NA -0.4342 0.4552 0.1554 NA 0.5428 0.5645 -0.1357 0.4597 0.7656 -0.3172 NA 180 180 90 571.113 459.132 521.522 23 11.0741 -0.2488 0.1825 -0.6823 0.2266 -1.0542
"131" 75600005 0 3 313 6 1 -1.1538 -0.8863 -2.345 -0.4342 -2.54 2.7249 0.2308 1.7254 0.5645 -0.1357 2.5748 1.6517 NA 0.6402 450 360 90 444.399 493.597 512.971 23 11.0741 -0.2488 0.1825 -0.6823 0.2266 -1.0542
"132" 75600005 1 1 648 6 0 -1.4526 -1.272 NA 0.8207 NA NA NA 0.6191 0.4438 -0.6853 0.9802 1.2748 -2.7106 NA NA NA NA 556.227 367.054 497.696 23 11.0741 -0.2488 0.1825 -0.6823 0.2266 -1.0542
"133" 75600005 0 1 648 6 0 -2.7114 -1.272 -0.6888 NA NA 1.4685 NA 0.9737 0.5645 1.1793 0.5824 1.2208 -1.1481 1.0346 NA NA NA 533.544 385.473 367.503 23 11.0741 -0.2488 0.1825 -0.6823 0.2266 -1.0542
"134" 75600005 1 1 648 4 0 0.4823 -0.4021 -0.2661 -0.687 -1.0583 0.3018 2.07 0.5387 NA 0.6763 0.0409 -0.2364 -0.7366 NA NA NA NA 509.019 529.949 515.588 23 11.0741 -0.2488 0.1825 -0.6823 0.2266 -1.0542
"135" 75600005 1 3 148 6 0 0.0995 0.2705 -0.2047 -0.3799 -0.5536 -0.4217 -0.7823 0.3052 1.5465 -0.1357 -0.8123 0.903 -1.1481 -0.6576 270 270 90 481.848 417.989 382.98 23 11.0741 -0.2488 0.1825 -0.6823 0.2266 -1.0542
"136" 75600005 1 1 648 6 0 -1.9715 -0.8863 0.1244 NA NA NA -0.7823 -0.3594 -0.6541 1.1793 0.2279 -0.3237 -0.5864 NA NA NA NA 431.285 409.141 403.487 23 11.0741 -0.2488 0.1825 -0.6823 0.2266 -1.0542
"137" 75600005 1 1 648 5 0 -0.4556 0.2705 -0.733 0.1097 -0.7997 -0.9836 1.5082 -0.0789 -0.7888 -1.0193 1.2157 0.4377 -0.7074 -1.0691 360 360 90 497.79 358.535 399.142 23 11.0741 -0.2488 0.1825 -0.6823 0.2266 -1.0542
"138" 75600005 0 2 854 6 0 -1.9715 -1.272 -0.5707 -0.0288 -3.1675 -1.2605 1.5172 0.8019 0.6561 -0.7806 0.4396 0.1688 -2.7106 0.0116 0 0 0 428.137 281.327 363.424 23 11.0741 -0.2488 0.1825 -0.6823 0.2266 -1.0542
"139" 75600005 1 1 648 6 1 0.4956 0.2705 NA NA NA NA NA 0.7288 1.0087 1.1793 -0.1699 1.1202 0.385 1.0346 NA NA NA 416.286 411.277 437.412 23 11.0741 -0.2488 0.1825 -0.6823 0.2266 -1.0542
"140" 75600005 1 1 648 4 1 NA NA -1.5513 NA NA NA NA -0.1684 -0.6541 -0.6122 0.7092 0.1581 -2.7106 -0.6576 NA NA NA 375.307 358.568 400.71 23 11.0741 -0.2488 0.1825 -0.6823 0.2266 -1.0542
"141" 75600005 1 1 648 4 0 NA 0.2705 -1.7009 -0.6133 -1.2783 -0.1769 -0.7823 0.0327 -0.338 -0.6122 0.6614 -0.4423 -2.7106 -1.7671 105 105 105 352.433 330.831 349.48 23 11.0741 -0.2488 0.1825 -0.6823 0.2266 -1.0542
"142" 75600005 0 1 648 6 1 -2.7114 1.6524 -0.9792 -0.687 2.3693 2.7249 -0.7823 0.0918 -0.1052 1.1793 -0.0292 1.0259 -1.8485 1.0346 NA NA NA 455.167 425.56 432.756 23 11.0741 -0.2488 0.1825 -0.6823 0.2266 -1.0542
"143" 75600005 1 1 648 5 0 0.1851 0.2705 NA -0.2006 -0.0614 -0.445 NA 0.3734 0.0213 1.1793 0.1441 0.7293 0.2048 NA NA NA NA 488.634 445.435 430.296 23 11.0741 -0.2488 0.1825 -0.6823 0.2266 -1.0542
"144" 75600005 1 2 140 2 0 -1.4526 0.2705 -0.9792 NA -1.0974 0.4766 NA 0.0939 NA 0.6763 0.6159 -0.4925 0.7015 NA NA NA NA 475.565 315.753 457.269 23 11.0741 -0.2488 0.1825 -0.6823 0.2266 -1.0542
"145" 75600005 1 1 156 6 0 -0.4556 -0.6346 -1.3898 0.8207 2.3693 2.7249 0.2308 0.7874 0.872 -0.1357 0.7703 1.2038 -2.1621 -1.7696 180 180 90 400.655 346.451 387.728 23 11.0741 -0.2488 0.1825 -0.6823 0.2266 -1.0542
"146" 75600005 1 1 648 6 0 0.5046 -0.2888 -0.5707 -0.2006 -0.0614 -0.3102 NA 1.0038 0.1299 1.1793 1.2877 0.6324 1.314 1.0346 NA NA NA 494.563 400.663 466.296 23 11.0741 -0.2488 0.1825 -0.6823 0.2266 -1.0542
"147" 75600005 0 1 648 3 0 -1.4526 0.2705 -0.4112 -0.1748 0.7872 0.6818 1.1625 0.7916 -0.474 0.0477 1.4386 0.2338 -0.1605 1.0346 180 180 90 420.234 522.071 439.181 23 11.0741 -0.2488 0.1825 -0.6823 0.2266 -1.0542
"148" 75600005 0 1 648 5 0 -0.2704 0.2705 -2.345 -0.687 -0.0614 -1.0523 1.5082 -0.4981 0.6045 -1.0118 -1.4079 0.4062 -1.415 -0.6576 180 180 90 410.308 413.6 433.051 23 11.0741 -0.2488 0.1825 -0.6823 0.2266 -1.0542
"149" 75600005 0 1 648 6 0 NA NA NA NA NA NA NA 0.3663 0.872 -1.0118 0.5514 0.5588 1.314 NA NA NA NA 427.83 298.067 363.594 23 11.0741 -0.2488 0.1825 -0.6823 0.2266 -1.0542
"150" 75600005 1 2 854 5 0 -2.7114 -1.272 1.1811 -0.0845 -1.4832 0.705 -0.7823 0.7566 0.0213 1.1793 1.5761 0.5243 -1.0051 1.0346 270 180 90 463.241 282.637 438.785 23 11.0741 -0.2488 0.1825 -0.6823 0.2266 -1.0542
"151" 75600005 1 3 854 2 0 0.3568 1.2958 0.1956 -0.5311 -0.0614 -1.186 2.07 -1.1028 0.6403 -0.8773 -1.0582 -1.7601 0.1694 -0.6576 480 600 240 355.24 271.906 365.973 23 11.0741 -0.2488 0.1825 -0.6823 0.2266 -1.0542
"152" 75600005 0 1 648 3 0 0.638 -1.272 2.0054 0.052 -0.0614 1.4685 -0.7823 -0.6797 -1.8598 -0.1357 -0.1409 -0.1795 -1.7803 NA NA NA NA 460.021 499.482 463.248 23 11.0741 -0.2488 0.1825 -0.6823 0.2266 -1.0542
"153" 75600005 0 1 648 6 1 -0.6185 NA -0.733 -0.9295 -0.0614 -0.1769 2.8415 1.3211 1.0087 1.1793 0.9525 1.1003 -1.555 0.3622 180 180 135 464.88 272.452 305.744 23 11.0741 -0.2488 0.1825 -0.6823 0.2266 -1.0542
"154" 75600005 1 2 140 3 1 0.2641 -1.272 -1.1741 NA 2.3693 -0.5104 NA 0.0081 0.4765 -0.1357 -0.0657 -0.8374 1.314 NA NA NA NA 409.126 330.053 282.184 23 11.0741 -0.2488 0.1825 -0.6823 0.2266 -1.0542
"155" 75600005 1 1 648 6 0 -1.3757 0.9672 -1.2708 -0.687 -0.0614 -0.8273 0.2308 -0.2567 -1.8598 -0.1357 0.6475 0.2024 -1.1481 -1.5824 270 225 90 428.454 335.292 335.625 23 11.0741 -0.2488 0.1825 -0.6823 0.2266 -1.0542
"156" 75600005 1 3 148 0 0 -1.1181 2.5529 NA NA NA -1.2928 NA -2.8456 -0.0662 -1.9435 -2.752 -3.5981 -0.6661 NA NA NA NA 270.416 271.451 252.148 23 11.0741 -0.2488 0.1825 -0.6823 0.2266 -1.0542
"157" 75600005 1 1 648 6 1 1.5806 3.0064 -2.345 -1.8939 NA -3.2367 3.8591 0.2541 1.0087 1.1793 -0.7636 NA -2.1007 NA NA NA NA 396.843 267.995 362.085 23 11.0741 -0.2488 0.1825 -0.6823 0.2266 -1.0542
"158" 75600005 1 1 648 2 0 -0.8979 0.2705 -2.345 -0.4342 -0.8738 -1.186 -0.7823 -0.3389 -1.2227 1.1793 -0.3309 -1.5159 -2.7106 1.0346 225 180 90 454.669 370.79 441.744 23 11.0741 -0.2488 0.1825 -0.6823 0.2266 -1.0542
"159" 75600005 1 2 140 3 0 -1.3532 -1.272 -2.345 -1.8939 -3.0999 NA -0.7823 -1.0874 -1.2227 -1.8124 -0.1021 -1.2429 -0.538 NA NA NA NA 442.204 351.037 468.44 23 11.0741 -0.2488 0.1825 -0.6823 0.2266 -1.0542
"160" 75600005 0 1 648 NA 0 -1.3214 -0.8863 -2.345 -1.8939 -0.4801 0.319 -0.7823 0.5125 -0.1052 -0.1357 2.1072 -0.7251 -2.0248 1.0346 NA NA NA 403.972 381.046 370.769 23 11.0741 -0.2488 0.1825 -0.6823 0.2266 -1.0542
"161" 75600006 1 1 666 3 0 1.2316 -1.272 -2.345 -0.0845 -0.8738 -0.4415 -0.7823 0.986 1.5465 1.1793 0.2487 -0.5381 -0.3971 -0.6576 0 90 0 498.183 454.162 444.854 NA 16.7429 -1.4212 -1.4551 -0.6364 -0.0192 0.9042
"162" 75600006 1 3 200 2 0 NA 0.2705 -2.345 1.8905 1.0615 0.4458 NA -0.3628 -1.8598 -1.0118 0.8907 -1.32 1.314 -1.2947 225 0 NA 487.268 386.704 446.895 NA 16.7429 -1.4212 -1.4551 -0.6364 -0.0192 0.9042
"163" 75600006 0 1 200 6 0 -1.4526 0.7192 -0.2047 0.8794 0.5075 2.7249 NA 1.1645 0.4438 1.1793 1.4364 1.3951 -1.3684 1.0346 225 180 225 476.614 450.509 475.541 NA 16.7429 -1.4212 -1.4551 -0.6364 -0.0192 0.9042
"164" 75600006 0 1 200 6 0 -0.4556 1.1904 -0.9792 0.4637 0.7396 -0.0553 -0.7823 0.2579 -0.7888 1.1793 0.4532 0.5538 0.6259 1.0346 90 0 180 530.28 493.342 500.432 NA 16.7429 -1.4212 -1.4551 -0.6364 -0.0192 0.9042
"165" 75600006 0 1 200 2 0 0.1298 1.2958 -0.5707 -0.13 -0.4684 0.3018 NA -0.5331 0.4081 -1.0118 -0.6585 -0.8901 NA 1.0346 NA NA NA 542.219 498.216 371.324 NA 16.7429 -1.4212 -1.4551 -0.6364 -0.0192 0.9042
"166" 75600006 1 1 200 5 0 -2.7114 -0.2888 0.7871 -0.6133 0.4392 0.1448 NA -0.337 -0.3819 -1.0118 -0.2089 -0.8133 -1.2066 NA NA NA NA 674.969 590.957 556.41 NA 16.7429 -1.4212 -1.4551 -0.6364 -0.0192 0.9042
"167" 75600006 1 1 200 6 0 -1.4526 0.5206 0.3709 -0.2006 -0.8109 -0.6843 NA -0.5747 0.4081 -1.3525 -0.4388 0.1608 -1.8485 NA NA NA NA 597.184 549.273 601.637 NA 16.7429 -1.4212 -1.4551 -0.6364 -0.0192 0.9042
"168" 75600006 1 3 200 5 0 -0.2704 0.2705 -0.9792 -0.687 -0.0614 -0.3261 -0.7823 -0.23 0.1738 1.1793 -0.1162 -0.3943 1.314 -0.6576 135 135 135 506.45 408.433 469.455 NA 16.7429 -1.4212 -1.4551 -0.6364 -0.0192 0.9042
"169" 75600006 0 2 200 NA 0 -0.9016 1.0453 1.2643 1.0944 -0.0614 -0.8997 -0.7823 0.2129 1.0087 -0.1357 0.0182 -0.5854 -0.8998 0.5029 45 0 90 446.962 351.025 404.826 NA 16.7429 -1.4212 -1.4551 -0.6364 -0.0192 0.9042
"170" 75600006 1 2 200 4 0 -1.2014 0.2705 1.1811 -0.13 0.3693 0.4458 -0.7823 -0.7685 -0.474 -0.4903 -1.0338 -0.6063 -0.0439 -1.3914 NA NA NA 690.427 671.153 590.106 NA 16.7429 -1.4212 -1.4551 -0.6364 -0.0192 0.9042
"171" 75600006 0 1 200 5 0 2.6131 -1.272 -0.5707 0.1097 -0.5176 -3.2367 0.1462 0.4468 1.0087 1.1793 -0.5848 0.1836 1.314 -1.8598 180 90 225 641.046 642.866 635.481 NA 16.7429 -1.4212 -1.4551 -0.6364 -0.0192 0.9042
"172" 75600006 1 1 200 6 0 2.6131 -1.272 0.7262 -1.1597 -0.8018 -0.3122 1.4721 2.4281 1.5465 1.1793 2.8492 1.9491 0.7628 1.0346 180 135 180 561.979 612.663 630.601 NA 16.7429 -1.4212 -1.4551 -0.6364 -0.0192 0.9042
"173" 75600006 1 1 200 5 0 -0.2008 -0.0545 -1.3898 0.0208 -0.0614 0.3241 0.2907 -0.4803 -0.7888 0.1806 -0.1656 -0.3649 0.7015 1.0346 180 0 225 499.263 445.119 494.937 NA 16.7429 -1.4212 -1.4551 -0.6364 -0.0192 0.9042
"174" 75600006 1 1 200 3 0 -0.7215 0.2705 0.1956 -0.3799 -0.0328 1.4903 -0.7823 0.2578 -0.6541 0.6184 1.4363 -0.6995 1.314 1.0346 135 135 NA 402.148 410.786 404.057 NA 16.7429 -1.4212 -1.4551 -0.6364 -0.0192 0.9042
"175" 75600006 1 1 666 4 0 -1.1538 0.2705 0.0113 -0.4342 -0.0614 0.3241 -0.7823 0.1269 0.3574 -0.1357 -0.1615 -0.7286 -0.8266 -0.6576 NA NA NA 537.262 486.456 508.52 NA 16.7429 -1.4212 -1.4551 -0.6364 -0.0192 0.9042
"176" 75600006 1 1 666 4 0 -0.4629 0.2705 -0.4112 -0.687 NA NA NA 2.0584 1.5465 1.1793 1.9946 0.6482 -0.2023 NA NA NA NA 542.089 498.323 525.25 NA 16.7429 -1.4212 -1.4551 -0.6364 -0.0192 0.9042
"177" 75600006 1 1 200 3 0 NA NA -0.4112 -1.2792 -0.7622 0.6818 -0.7823 0.8527 0.1299 1.1793 1.3192 -0.0564 1.314 -0.6576 NA NA NA 524.217 474.069 501.708 NA 16.7429 -1.4212 -1.4551 -0.6364 -0.0192 0.9042
"178" 75600006 1 1 200 5 0 -1.6062 -0.3034 -1.3427 1.8905 -0.0614 -1.5852 NA -0.2093 -0.6541 -0.4903 0.331 -0.0384 -2.7106 -1.3964 NA NA NA 431.025 447.125 443.713 NA 16.7429 -1.4212 -1.4551 -0.6364 -0.0192 0.9042
"179" 75600006 1 1 666 5 0 -1.4526 1.9717 -0.9792 -0.3799 0.0018 -0.3184 NA 0.0361 -0.1611 -1.0118 0.7857 0.2906 1.314 1.0346 NA NA NA 523.207 423.303 424.733 NA 16.7429 -1.4212 -1.4551 -0.6364 -0.0192 0.9042
"180" 75600006 1 3 200 NA 0 1.403 0.2705 -0.6888 -0.687 -0.0614 -0.3184 -0.7823 0.3489 -1.2227 -0.4903 1.7305 NA 1.314 -0.6576 NA NA NA 513.054 367.039 410.877 NA 16.7429 -1.4212 -1.4551 -0.6364 -0.0192 0.9042
"181" 75600006 0 1 200 3 0 -0.9016 NA 2.0054 0.0208 -1.0611 0.9423 -0.7823 0.4433 -0.1611 -0.1357 1.3192 -0.4221 -1.1053 1.0346 90 0 180 446.159 498.701 474.114 NA 16.7429 -1.4212 -1.4551 -0.6364 -0.0192 0.9042
"182" 75600006 1 1 200 6 0 -1.7421 -0.6451 1.1811 -0.3799 0.8092 -0.3184 -0.7823 1.9934 1.5465 1.1793 1.1544 1.6335 -1.6385 0.3622 150 100 100 592.74 515.845 514.348 NA 16.7429 -1.4212 -1.4551 -0.6364 -0.0192 0.9042
"183" 75600006 0 3 200 2 0 0.6005 1.6524 -1.2263 -0.9295 0.6882 0.3225 NA 0.1898 0.54 -0.2116 -0.35 -0.313 NA 0.2169 90 0 0 510.552 449.17 494.004 NA 16.7429 -1.4212 -1.4551 -0.6364 -0.0192 0.9042
"184" 75600006 1 3 666 4 0 -0.2704 0.2705 0.571 -1.8939 0.4152 -0.3184 -0.7823 -0.0065 -0.3819 1.1793 0.5005 -0.7501 0.3485 1.0346 360 360 360 410.925 400.574 365.597 NA 16.7429 -1.4212 -1.4551 -0.6364 -0.0192 0.9042
"185" 75600006 1 2 200 2 0 0.1816 1.0453 -0.9792 0.8794 0.7872 0.9683 NA 0.1042 -0.6541 0.0477 0.7904 -0.8103 -0.5683 0.6364 NA NA NA 559.935 506.053 506.871 NA 16.7429 -1.4212 -1.4551 -0.6364 -0.0192 0.9042
"186" 75600006 1 1 200 4 0 -0.4249 -0.5536 0.7871 1.0944 -0.7825 -0.4415 0.7703 0.4291 0.2269 1.1793 0.5227 0.3231 -0.3971 -1.3914 180 90 180 599.18 583.174 545.985 NA 16.7429 -1.4212 -1.4551 -0.6364 -0.0192 0.9042
"187" 75600006 0 1 666 5 1 0.1499 NA -0.5886 -0.2006 -0.8109 -0.0358 NA 0.3359 0.495 -0.9165 0.2119 -0.0262 0.4394 1.0346 NA NA NA 420.715 328.521 335.153 NA 16.7429 -1.4212 -1.4551 -0.6364 -0.0192 0.9042
"188" 75600006 1 2 140 1 0 -2.7114 1.6524 -0.4631 -0.3799 0.0501 -0.355 0.2907 -1.4306 -1.8598 -1.6618 -0.2706 -2.3329 1.314 -1.5824 NA NA NA 409.855 357.646 341.183 NA 16.7429 -1.4212 -1.4551 -0.6364 -0.0192 0.9042
"189" 75600006 1 2 200 NA 0 -1.557 -1.272 1.1811 -0.687 NA NA NA -0.6714 -1.2227 1.1793 -0.6194 0.1324 -0.2962 NA NA NA NA 579.154 557.796 558.873 NA 16.7429 -1.4212 -1.4551 -0.6364 -0.0192 0.9042
"190" 75600006 1 1 200 3 0 -1.7421 -0.2888 -0.2661 -0.862 -0.8109 0.3281 -0.7823 0.0398 -1.2227 -0.4903 0.7372 -0.2919 -2.7106 -0.6576 570 285 570 525.224 485.35 578.102 NA 16.7429 -1.4212 -1.4551 -0.6364 -0.0192 0.9042
"191" 75600007 1 3 493 5 1 -0.7595 -0.4021 -2.345 0.8207 2.3693 -1.4001 1.2327 -0.5272 NA -0.4914 -0.5363 -0.5696 -0.9734 -0.9167 570 665 285 467.026 457.631 406.199 23 14.7321 0.1031 -1.4551 0.6764 0.4883 -1.0542
