"school_id" "gender" "immigration" "language" "hisced" "grade_rep" "fear_failure" "belonging" "bullied" "ESCS_status" "teacher_support" "emo_sup" "learn_time_math" "learn_time_read" "learn_time_scie" "math" "read" "scie" "class_size" "stud_teach_ratio" "short_edu_mat" "short_edu_staff" "stu_behav" "teach_behav" "teach_multicult" "private"
"3056" 75600116 0 3 2 6 0 1.0109 0.2243 0.1462 0.7458 1.314 0.6402 180 180 135 238.011 370.071 433.279 23 13.3333 -1.4212 -0.3163 -0.968 0.5004 0.9042 "public"
"3058" 75600116 0 1 0 6 0 0.1097 0.1935 0.2907 0.9238 -0.0037 1.0346 225 180 135 518.07 448.778 427.794 23 13.3333 -1.4212 -0.3163 -0.968 0.5004 0.9042 "public"
"3060" 75600116 0 2 2 5 0 -1.1858 1.4685 -0.7823 -0.603 -0.2023 1.0346 180 180 90 473.684 427.007 459.359 23 13.3333 -1.4212 -0.3163 -0.968 0.5004 0.9042 "public"
"3061" 75600116 0 1 0 6 1 -1.1858 -0.3148 0.7703 0.7116 -0.1605 1.0346 225 225 135 412.762 427.497 477.093 23 13.3333 -1.4212 -0.3163 -0.968 0.5004 0.9042 "public"
"3063" 75600116 1 3 2 4 0 -1.4869 1.4903 -0.7823 -0.6731 0.039 1.0346 180 180 135 447.452 467.258 488.087 23 13.3333 -1.4212 -0.3163 -0.968 0.5004 0.9042 "public"
"3064" 75600116 0 1 0 3 0 1.0944 0.9423 0.1462 -0.1654 0.6259 1.0346 160 160 160 402.23 479.701 468.96 23 13.3333 -1.4212 -0.3163 -0.968 0.5004 0.9042 "public"
"3065" 75600116 1 1 0 5 1 -1.8939 0.9782 -0.7823 0.4704 -1.2301 -0.6576 180 180 135 511.442 428.46 464.931 23 13.3333 -1.4212 -0.3163 -0.968 0.5004 0.9042 "public"
"3066" 75600116 1 1 0 5 0 -1.8939 0.4951 -0.7823 0.9105 -0.9734 1.0346 275 220 165 567.602 534.097 527.65 23 13.3333 -1.4212 -0.3163 -0.968 0.5004 0.9042 "public"
"3069" 75600116 0 1 0 5 0 -1.8939 -0.1136 0.2907 -0.1794 -0.9734 1.0346 180 180 90 442.9 462.312 405.71 23 13.3333 -1.4212 -0.3163 -0.968 0.5004 0.9042 "public"
"3071" 75600116 1 1 0 5 0 0.052 0.6246 -0.7823 0.0645 0.7015 1.0346 225 180 90 509.434 512.961 539.291 23 13.3333 -1.4212 -0.3163 -0.968 0.5004 0.9042 "public"
"3073" 75600116 1 2 2 1 1 0.052 0.5159 0.2308 -2.158 0.1597 0.6402 180 225 135 421.853 455.802 522.979 23 13.3333 -1.4212 -0.3163 -0.968 0.5004 0.9042 "public"
"3075" 75600116 1 1 0 6 0 -1.8939 0.2912 1.2327 0.6473 -0.8489 1.0346 360 360 225 508.739 487.346 480.205 23 13.3333 -1.4212 -0.3163 -0.968 0.5004 0.9042 "public"
"3076" 75600116 0 1 0 6 0 1.8905 -0.2265 1.1625 1.4049 -0.1931 1.0346 180 270 135 334.258 260.731 358.068 23 13.3333 -1.4212 -0.3163 -0.968 0.5004 0.9042 "public"
"3079" 75600116 0 1 0 6 0 1.8905 -0.5552 0.8615 0.9391 -2.1621 0.6402 180 225 135 496.239 477.075 396.611 23 13.3333 -1.4212 -0.3163 -0.968 0.5004 0.9042 "public"
"3080" 75600116 0 1 0 3 0 -0.9295 1.4903 -0.7823 -0.7816 -0.5886 1.0346 180 135 90 401.036 452.461 450.702 23 13.3333 -1.4212 -0.3163 -0.968 0.5004 0.9042 "public"
"3081" 75600117 0 1 2 5 0 -0.687 -0.0553 -0.7823 0.0531 -0.4082 1.0346 180 180 405 692.183 607.798 591.705 23 11.211 -0.4907 -0.3163 0.6121 -1.2356 -1.4355 "public"
"3082" 75600117 0 1 2 6 0 -0.1748 1.4685 -0.7823 0.9889 -0.3374 -1.7671 180 180 405 656.952 593.307 617.496 23 11.211 -0.4907 -0.3163 0.6121 -1.2356 -1.4355 "public"
"3083" 75600117 0 1 2 6 0 0.4637 -0.7782 0.1462 0.5898 -0.5488 1.0346 180 180 405 600.497 623.627 545.098 23 11.211 -0.4907 -0.3163 0.6121 -1.2356 -1.4355 "public"
"3084" 75600117 1 2 2 6 0 -0.3799 0.0348 -0.7823 1.3477 1.314 -0.6576 180 180 405 601.897 533.381 554.075 23 11.211 -0.4907 -0.3163 0.6121 -1.2356 -1.4355 "public"
"3086" 75600117 0 1 2 6 0 -0.13 0.6818 -0.7823 1.0616 -0.0037 -0.6576 180 180 405 588.384 582.387 600.758 23 11.211 -0.4907 -0.3163 0.6121 -1.2356 -1.4355 "public"
"3087" 75600117 1 1 2 6 0 0.052 0.6818 -0.7823 1.6654 1.314 -0.6576 180 180 405 728.161 709.24 647.964 23 11.211 -0.4907 -0.3163 0.6121 -1.2356 -1.4355 "public"
"3088" 75600117 1 1 2 4 0 -0.7592 -0.4509 -0.7823 -1.3443 -0.6262 0.2169 135 180 405 682.868 613.952 544.103 23 11.211 -0.4907 -0.3163 0.6121 -1.2356 -1.4355 "public"
"3089" 75600117 0 1 2 6 0 -0.3799 -0.3184 -0.7823 1.6588 -0.2023 -0.6576 180 180 405 703.78 657.945 668.909 23 11.211 -0.4907 -0.3163 0.6121 -1.2356 -1.4355 "public"
"3092" 75600117 0 1 2 6 0 0.1097 -0.3184 -0.7823 1.3097 0.385 1.0346 180 180 405 522.714 569.981 535.017 23 11.211 -0.4907 -0.3163 0.6121 -1.2356 -1.4355 "public"
"3093" 75600117 0 3 2 6 0 0.4637 0.6818 -0.7823 1.5133 -0.9514 1.0346 180 180 405 592.426 646.897 602.036 23 11.211 -0.4907 -0.3163 0.6121 -1.2356 -1.4355 "public"
"3095" 75600117 1 1 2 6 0 0.8207 -0.3184 -0.7823 1.6727 1.314 1.0346 180 180 360 591.285 583.156 568.569 23 11.211 -0.4907 -0.3163 0.6121 -1.2356 -1.4355 "public"
"3096" 75600117 0 1 2 6 0 -0.7592 0.6818 -0.7823 1.1714 -0.9422 1.0346 180 180 405 634.85 553.371 572.392 23 11.211 -0.4907 -0.3163 0.6121 -1.2356 -1.4355 "public"
"3097" 75600117 0 1 2 6 0 -0.7985 0.6862 -0.7823 1.5498 -0.5973 0.3622 180 180 405 602.827 585.363 485.902 23 11.211 -0.4907 -0.3163 0.6121 -1.2356 -1.4355 "public"
"3099" 75600117 0 1 2 4 0 -0.9598 -0.799 -0.7823 -0.3795 -0.2533 0.3622 180 180 405 554.667 510.886 488.428 23 11.211 -0.4907 -0.3163 0.6121 -1.2356 -1.4355 "public"
"3100" 75600117 1 1 2 6 0 -1.8939 -0.6229 -0.7823 1.7234 1.314 1.0346 270 225 360 496.363 411.98 467.474 23 11.211 -0.4907 -0.3163 0.6121 -1.2356 -1.4355 "public"
"3101" 75600117 1 1 2 5 0 -1.2319 -1.186 -0.7823 1.354 -1.1481 -0.6576 180 180 405 577.249 570.943 564.256 23 11.211 -0.4907 -0.3163 0.6121 -1.2356 -1.4355 "public"
"3102" 75600117 1 3 2 6 1 -0.3799 -0.4543 -0.7823 0.5575 0.3995 1.0346 180 180 405 691.745 546.351 533.53 23 11.211 -0.4907 -0.3163 0.6121 -1.2356 -1.4355 "public"
"3103" 75600117 1 1 2 6 0 -0.3799 0.9683 -0.7823 1.7681 -0.9422 1.0346 225 180 225 652.144 584.875 634.534 23 11.211 -0.4907 -0.3163 0.6121 -1.2356 -1.4355 "public"
"3104" 75600117 0 2 2 6 0 -0.13 0.3018 -0.7823 0.1632 -0.5973 0.2127 180 180 405 570.56 528.608 528.548 23 11.211 -0.4907 -0.3163 0.6121 -1.2356 -1.4355 "public"
"3105" 75600117 0 1 2 4 0 1.4083 -0.5665 0.2907 -0.1393 -1.6385 1.0346 180 225 405 579.973 531.802 581.815 23 11.211 -0.4907 -0.3163 0.6121 -1.2356 -1.4355 "public"
"3106" 75600117 1 1 2 6 0 -0.9823 0.6818 -0.7823 1.0918 -0.2327 0.2169 180 180 540 607.381 519.309 561.87 23 11.211 -0.4907 -0.3163 0.6121 -1.2356 -1.4355 "public"
"3107" 75600117 0 3 2 6 0 -0.0845 -0.6464 0.7703 0.7013 -1.555 -0.9167 180 180 360 558.151 526.078 553.581 23 11.211 -0.4907 -0.3163 0.6121 -1.2356 -1.4355 "public"
"3108" 75600117 0 1 2 6 0 0.1097 -0.4509 -0.7823 0.0503 -0.4671 -0.6576 180 180 405 611.941 536.176 526.46 23 11.211 -0.4907 -0.3163 0.6121 -1.2356 -1.4355 "public"
"3109" 75600117 0 1 2 5 0 0.1097 -0.4016 -0.7823 0.4329 -2.7106 1.0346 180 180 270 660.343 662.344 597.534 23 11.211 -0.4907 -0.3163 0.6121 -1.2356 -1.4355 "public"
"3110" 75600117 1 1 2 5 0 0.1097 -0.4509 0.7703 0.0116 -0.3673 0.3622 200 200 450 677.012 541.156 576.533 23 11.211 -0.4907 -0.3163 0.6121 -1.2356 -1.4355 "public"
"3111" 75600117 1 1 2 3 0 -0.6133 0.5251 -0.7823 -0.6809 -0.2023 1.0346 180 180 405 610.679 628.057 618.595 23 11.211 -0.4907 -0.3163 0.6121 -1.2356 -1.4355 "public"
"3112" 75600117 0 1 2 5 0 -1.1858 -0.2194 0.1462 0.2083 -0.2229 1.0346 200 200 300 594.442 543.175 527.322 23 11.211 -0.4907 -0.3163 0.6121 -1.2356 -1.4355 "public"
"3113" 75600118 1 1 2 6 1 0.052 0.0348 0.8233 0.2063 -0.7074 -0.6576 225 225 180 537.234 461.794 432.512 18 11.1795 -1.4212 -0.7828 -0.0956 -0.1241 -0.6385 "public"
"3114" 75600118 1 1 0 4 1 0.4637 -0.5707 0.2907 -0.6541 -1.1481 -0.6576 225 180 90 485.615 434.812 467.378 18 11.1795 -1.4212 -0.7828 -0.0956 -0.1241 -0.6385 "public"
"3115" 75600118 0 3 3 6 0 -1.4869 1.4685 -0.7823 1.2515 0.0079 0.6402 225 225 180 558.321 521.86 561.925 18 11.1795 -1.4212 -0.7828 -0.0956 -0.1241 -0.6385 "public"
"3118" 75600118 0 1 2 2 0 -1.4242 0.0348 -0.7823 -1.1208 1.314 0.2169 225 180 180 384.692 428.536 406.952 18 11.1795 -1.4212 -0.7828 -0.0956 -0.1241 -0.6385 "public"
"3119" 75600118 0 1 0 6 0 -1.4869 0.0348 0.2907 0.8448 1.314 0.3657 200 200 160 535.27 479.498 520.212 18 11.1795 -1.4212 -0.7828 -0.0956 -0.1241 -0.6385 "public"
"3121" 75600118 1 1 0 3 0 -1.2319 2.7249 -0.7823 -0.009 -0.9734 1.0346 225 135 180 400.281 396.503 406.073 18 11.1795 -1.4212 -0.7828 -0.0956 -0.1241 -0.6385 "public"
"3122" 75600118 0 1 0 6 0 -0.687 0.6818 -0.7823 -0.3469 -1.1481 -1.1847 225 225 180 594.807 635.71 623.161 18 11.1795 -1.4212 -0.7828 -0.0956 -0.1241 -0.6385 "public"
"3124" 75600118 1 1 0 6 0 1.0671 1.4903 -0.7823 1.0592 -2.1621 1.0346 225 225 180 564.115 488.997 544.711 18 11.1795 -1.4212 -0.7828 -0.0956 -0.1241 -0.6385 "public"
"3127" 75600118 1 2 2 6 0 -0.3799 0.655 0.8233 -0.1989 0.1924 0.6402 225 225 180 449.885 430.882 496.904 18 11.1795 -1.4212 -0.7828 -0.0956 -0.1241 -0.6385 "public"
"3129" 75600118 1 1 0 6 0 0.176 0.2741 0.2907 1.8286 0.7015 1.0346 180 180 180 520.031 501.102 434.183 18 11.1795 -1.4212 -0.7828 -0.0956 -0.1241 -0.6385 "public"
"3133" 75600118 0 1 0 6 0 -0.3799 0.6401 0.2907 0.8711 -1.7418 0.3657 225 180 180 615.178 612.025 553.827 18 11.1795 -1.4212 -0.7828 -0.0956 -0.1241 -0.6385 "public"
"3135" 75600118 1 1 2 6 0 1.1911 0.9517 1.2327 0.2423 -2.7106 -0.6576 900 900 450 576.407 584.178 542.169 18 11.1795 -1.4212 -0.7828 -0.0956 -0.1241 -0.6385 "public"
"3136" 75600118 1 2 2 5 0 -1.4242 -0.6659 0.2907 -0.1664 0.3485 -0.6576 270 270 180 659.487 588.895 520.347 18 11.1795 -1.4212 -0.7828 -0.0956 -0.1241 -0.6385 "public"
"3138" 75600118 1 1 2 5 0 -0.6133 1.4326 0.2907 0.0137 -1.1053 0.2127 270 180 180 561.022 519.079 472.869 18 11.1795 -1.4212 -0.7828 -0.0956 -0.1241 -0.6385 "public"
"3139" 75600118 1 1 0 6 0 -0.2006 0.9517 -0.7823 0.1866 -0.5575 1.0346 225 180 180 645.614 584.115 606.316 18 11.1795 -1.4212 -0.7828 -0.0956 -0.1241 -0.6385 "public"
"3141" 75600118 0 1 0 6 0 -0.0288 0.6738 -0.7823 0.6996 -2.0248 1.0346 225 270 180 659.654 503.272 491.685 18 11.1795 -1.4212 -0.7828 -0.0956 -0.1241 -0.6385 "public"
"3150" 75600119 0 1 2 2 0 -1.8939 -0.7125 1.5082 -0.5876 -0.7968 -1.0657 110 220 0 609.388 628.354 563.192 18 7.0588 0.0686 -0.2968 1.1674 -2.0409 0.9042 "public"
"3152" 75600119 0 1 2 5 0 0.1097 0.2879 1.0894 0.2534 -0.5575 -0.6576 45 90 0 496.857 496.668 463.771 18 7.0588 0.0686 -0.2968 1.1674 -2.0409 0.9042 "public"
"3156" 75600119 1 1 2 5 0 -1.1858 0.322 -0.7823 -0.2525 -0.4466 -0.6576 45 90 0 427.637 483.545 478.504 18 7.0588 0.0686 -0.2968 1.1674 -2.0409 0.9042 "public"
"3157" 75600119 1 1 2 6 0 -0.9295 0.1496 0.7703 0.9129 -0.3971 -1.0657 60 120 0 628.208 718.163 680.325 18 7.0588 0.0686 -0.2968 1.1674 -2.0409 0.9042 "public"
"3163" 75600119 0 1 2 4 0 -0.687 0.37 1.1928 -0.0482 0.7628 1.0346 55 110 0 594.523 613.681 589.213 18 7.0588 0.0686 -0.2968 1.1674 -2.0409 0.9042 "public"
"3164" 75600119 0 1 2 6 0 0.4637 0.27 -0.7823 1.0799 -0.7366 0.3622 55 110 0 521.415 526.146 495.677 18 7.0588 0.0686 -0.2968 1.1674 -2.0409 0.9042 "public"
"3165" 75600119 0 3 2 6 0 0.2201 -1.6427 -0.7823 1.4523 -0.4377 1.0346 120 120 0 495.161 477.324 541.218 18 7.0588 0.0686 -0.2968 1.1674 -2.0409 0.9042 "public"
"3166" 75600119 1 1 2 6 0 -0.687 -0.4908 -0.7823 0.9954 -1.1481 -0.6576 75 300 0 592.185 597.854 588.288 18 7.0588 0.0686 -0.2968 1.1674 -2.0409 0.9042 "public"
"3174" 75600119 0 1 2 6 0 -1.8939 3.22 -0.7823 1.2185 1.314 1.0346 110 220 0 599.334 558.168 555.942 18 7.0588 0.0686 -0.2968 1.1674 -2.0409 0.9042 "public"
"3176" 75600119 0 2 2 4 0 0.4637 -1.1113 1.4093 -0.9952 -0.5973 -1.5824 55 110 0 619.745 569.803 569.349 18 7.0588 0.0686 -0.2968 1.1674 -2.0409 0.9042 "public"
"3178" 75600119 1 2 2 5 0 0.7405 0.7466 -0.7823 0.2047 -0.5575 1.0346 110 220 0 546.342 542.369 460.354 18 7.0588 0.0686 -0.2968 1.1674 -2.0409 0.9042 "public"
"3179" 75600119 0 1 2 4 0 1.1422 -0.7876 0.2907 -0.0385 -1.7803 1.0346 60 120 0 451.319 494.484 528.794 18 7.0588 0.0686 -0.2968 1.1674 -2.0409 0.9042 "public"
"3182" 75600120 0 1 2 6 0 0.052 -0.5665 1.1928 -0.3796 1.314 0.2169 100 100 0 502.811 424.941 477.614 18 7.0923 0.4292 0.2633 1.0148 0.6101 -1.0542 "public"
"3187" 75600120 0 1 2 6 0 -0.7985 -1.0523 -0.7823 0.4241 -1.3684 -0.6576 180 180 90 574.981 581.894 586.948 18 7.0923 0.4292 0.2633 1.0148 0.6101 -1.0542 "public"
"3189" 75600120 0 1 2 4 0 0.052 0.6818 -0.7823 0.4374 1.314 1.0346 180 180 90 583.199 685.692 602.19 18 7.0923 0.4292 0.2633 1.0148 0.6101 -1.0542 "public"
"3190" 75600120 0 1 2 6 0 0.1097 0.6818 -0.7823 1.1689 1.314 -0.6576 100 150 100 560.918 596.378 556.462 18 7.0923 0.4292 0.2633 1.0148 0.6101 -1.0542 "public"
"3191" 75600120 0 1 2 4 0 1.8905 1.4326 -0.7823 -1.2079 0.2384 1.0346 170 170 170 371.805 452.439 360.1 18 7.0923 0.4292 0.2633 1.0148 0.6101 -1.0542 "public"
"3192" 75600120 1 2 2 6 0 -0.4342 -0.8264 2.1776 0.8109 -2.0248 -1.0691 400 400 200 617.131 538.685 571.189 18 7.0923 0.4292 0.2633 1.0148 0.6101 -1.0542 "public"
"3193" 75600120 0 1 2 5 0 0.5949 -0.8282 1.1318 0.4328 -0.6748 0.3622 80 160 80 445.663 457.535 414.209 18 7.0923 0.4292 0.2633 1.0148 0.6101 -1.0542 "public"
"3194" 75600120 0 1 2 5 0 0.1097 -1.204 0.2907 -0.14 1.314 -0.6576 90 90 0 491.149 550.042 487.741 18 7.0923 0.4292 0.2633 1.0148 0.6101 -1.0542 "public"
"3197" 75600120 0 1 2 5 0 0.4637 0.0302 -0.7823 -0.4194 -0.9422 1.0346 100 100 0 449.881 461.83 516.539 18 7.0923 0.4292 0.2633 1.0148 0.6101 -1.0542 "public"
"3200" 75600120 0 1 2 4 0 1.8905 -0.8813 -0.7823 -0.4512 -0.4082 -0.6576 90 90 90 515.881 629.161 605.739 18 7.0923 0.4292 0.2633 1.0148 0.6101 -1.0542 "public"
"3207" 75600120 0 1 2 6 0 -0.3799 0.2243 0.2907 0.9052 -2.7106 -1.3939 180 180 90 526.22 601.017 552.551 18 7.0923 0.4292 0.2633 1.0148 0.6101 -1.0542 "public"
"3208" 75600120 0 3 2 6 0 0.9606 -0.9165 1.4454 -0.5735 0.385 0.5029 45 90 45 457.441 424.88 481.895 18 7.0923 0.4292 0.2633 1.0148 0.6101 -1.0542 "public"
"3209" 75600120 0 1 2 4 0 0.1097 0.9303 -0.7823 -0.0747 1.314 0.2127 0 0 0 586.512 569.671 539.885 18 7.0923 0.4292 0.2633 1.0148 0.6101 -1.0542 "public"
"3217" 75600121 1 1 0 4 0 -0.9823 0.9517 -0.7823 -1.3219 0.4394 -1.1847 180 135 135 616.647 530.778 534.886 23 10.8923 -1.4212 -0.7828 0.4651 -1.2943 0.9042 "public"
"3228" 75600121 1 1 0 3 1 -0.2006 0.1756 -0.7823 -0.5458 -2.7106 0.6364 300 250 150 457.996 355.293 538.627 23 10.8923 -1.4212 -0.7828 0.4651 -1.2943 0.9042 "public"
"3234" 75600121 1 1 0 6 0 -0.6133 1.4903 -0.7823 0.6827 -0.7366 1.0346 180 180 135 500.381 439.81 441.814 23 10.8923 -1.4212 -0.7828 0.4651 -1.2943 0.9042 "public"
"3235" 75600121 1 2 2 4 1 0.4637 -0.2979 1.4812 -1.4151 1.314 -1.1847 135 180 45 396.317 402.688 311.408 23 10.8923 -1.4212 -0.7828 0.4651 -1.2943 0.9042 "public"
"3237" 75600121 1 1 0 3 0 -0.4342 0.6818 -0.7823 -0.9304 0.481 1.0346 450 450 450 533.753 433.651 538.446 23 10.8923 -1.4212 -0.7828 0.4651 -1.2943 0.9042 "public"
"3242" 75600121 0 1 0 4 0 1.1422 -0.0845 -0.7823 -0.018 0.2148 1.0346 180 180 135 481.018 445.7 382.454 23 10.8923 -1.4212 -0.7828 0.4651 -1.2943 0.9042 "public"
"3244" 75600121 1 1 0 2 1 -1.8939 -1.2605 1.5082 -1.292 0.7015 -0.6576 180 180 90 503.385 466.053 453.736 23 10.8923 -1.4212 -0.7828 0.4651 -1.2943 0.9042 "public"
"3245" 75600122 1 1 0 6 0 -0.4342 -0.3184 1.5082 1.2861 0.4394 0.2169 90 0 90 705.954 581.171 657.593 18 29.7282 -0.6344 0.4427 0.8153 0.2266 0.9042 "public"
"3246" 75600122 1 1 0 6 0 -0.1748 0.3018 0.2907 0.6178 -0.5886 0.5029 45 45 90 577.355 498.354 544.333 18 29.7282 -0.6344 0.4427 0.8153 0.2266 0.9042 "public"
"3247" 75600122 1 1 0 6 0 0.4637 -0.763 0.2907 1.4084 0.6259 1.0346 90 45 0 451.787 433.773 501.858 18 29.7282 -0.6344 0.4427 0.8153 0.2266 0.9042 "public"
"3248" 75600122 1 1 0 4 0 -0.1748 0.3018 -0.7823 -0.1081 1.314 1.0346 180 0 135 672.688 524.838 542.197 18 29.7282 -0.6344 0.4427 0.8153 0.2266 0.9042 "public"
"3251" 75600122 0 1 0 5 0 0.052 0.3018 -0.7823 0.4749 -1.2781 1.0346 90 0 0 589.176 644.308 584.239 18 29.7282 -0.6344 0.4427 0.8153 0.2266 0.9042 "public"
"3253" 75600122 1 2 2 6 0 -0.9823 1.4903 1.2618 0.3315 -2.7106 0.2127 135 0 90 604.59 537.886 554.588 18 29.7282 -0.6344 0.4427 0.8153 0.2266 0.9042 "public"
"3255" 75600122 1 2 2 2 0 -1.8939 0.4846 -0.7823 -1.1156 -0.2023 -0.6576 180 90 90 608.672 533.183 581.531 18 29.7282 -0.6344 0.4427 0.8153 0.2266 0.9042 "public"
"3257" 75600122 1 1 0 6 0 -0.3799 0.8801 0.7703 0.9992 0.2485 0.6364 150 100 250 806.299 662.589 547.793 18 29.7282 -0.6344 0.4427 0.8153 0.2266 0.9042 "public"
"3258" 75600122 1 2 0 2 0 -1.0109 0.4846 0.2907 -1.3175 -2.7106 1.0346 135 0 90 470.702 457.306 462.953 18 29.7282 -0.6344 0.4427 0.8153 0.2266 0.9042 "public"
"3259" 75600122 1 1 0 5 0 -0.7592 1.4326 0.2907 0.7465 0.039 -0.6576 135 90 0 731.598 707.699 666.792 18 29.7282 -0.6344 0.4427 0.8153 0.2266 0.9042 "public"
"3260" 75600122 0 2 2 6 0 -0.13 0.4503 -0.7823 1.0363 -0.2023 1.0346 135 0 135 580.817 632.066 647.369 18 29.7282 -0.6344 0.4427 0.8153 0.2266 0.9042 "public"
"3262" 75600122 1 1 0 5 0 -0.3799 0.4402 -0.7823 0.5333 -1.1481 1.0346 90 0 225 534.631 544.55 596.666 18 29.7282 -0.6344 0.4427 0.8153 0.2266 0.9042 "public"
"3263" 75600122 1 1 0 4 0 -0.9823 0.6818 0.2907 0.3151 -0.2023 1.0346 135 0 90 680.059 578.431 611.294 18 29.7282 -0.6344 0.4427 0.8153 0.2266 0.9042 "public"
"3264" 75600122 0 1 0 3 0 -1.1597 -0.6913 -0.7823 0.1143 -0.5488 1.0346 360 180 0 572.332 527.261 606.285 18 29.7282 -0.6344 0.4427 0.8153 0.2266 0.9042 "public"
"3265" 75600122 1 1 0 3 0 -1.2319 0.6738 -0.7823 -0.354 -0.2023 -0.6576 45 90 0 601.002 526.486 570.937 18 29.7282 -0.6344 0.4427 0.8153 0.2266 0.9042 "public"
"3267" 75600122 0 1 0 4 0 -0.4342 0.3018 0.2907 -0.6969 -1.0266 1.0346 160 80 0 444.417 581.995 540.144 18 29.7282 -0.6344 0.4427 0.8153 0.2266 0.9042 "public"
"3268" 75600122 0 1 0 5 0 -0.9823 2.7249 0.8615 0.1177 1.314 1.0346 90 45 90 591.367 591.773 587.827 18 29.7282 -0.6344 0.4427 0.8153 0.2266 0.9042 "public"
"3270" 75600123 1 2 2 4 0 -1.0109 0.705 -0.7823 -0.9843 -0.2023 -1.3939 225 315 90 409.646 382.686 392.506 13 6.1538 -1.4212 -1.4551 0.4781 -1.2356 0.287 "public"
"3271" 75600123 0 1 0 5 0 -1.8939 0.3241 -0.7823 0.1399 0.6259 1.0346 180 225 90 421.577 350.223 413.043 13 6.1538 -1.4212 -1.4551 0.4781 -1.2356 0.287 "public"
"3272" 75600123 1 1 0 5 0 -1.4869 0.3241 0.2907 -0.0736 -0.8998 0.5029 135 90 90 599.365 371.039 485.471 13 6.1538 -1.4212 -1.4551 0.4781 -1.2356 0.287 "public"
"3273" 75600123 0 1 3 5 0 0.5949 0.9683 0.2907 0.8152 1.314 0.2127 180 270 0 540.078 533.56 458.746 13 6.1538 -1.4212 -1.4551 0.4781 -1.2356 0.287 "public"
"3274" 75600123 0 2 2 2 0 -1.4869 -1.2016 0.2907 -1.6427 1.314 1.0346 135 225 0 453.473 479.812 481.601 13 6.1538 -1.4212 -1.4551 0.4781 -1.2356 0.287 "public"
"3275" 75600123 1 1 0 3 0 -0.7592 -0.2649 -0.7823 -1.3296 1.314 -0.6576 180 225 0 500.68 446.359 482.034 13 6.1538 -1.4212 -1.4551 0.4781 -1.2356 0.287 "public"
"3276" 75600123 1 2 0 2 0 -1.4242 -0.6693 0.8615 -1.3681 0.2485 -1.6775 225 135 0 512.272 583.29 550.532 13 6.1538 -1.4212 -1.4551 0.4781 -1.2356 0.287 "public"
"3277" 75600123 1 3 2 5 0 -0.687 0.347 1.5082 0.2144 -0.2023 -1.2947 225 225 225 391.491 320.905 359.664 13 6.1538 -1.4212 -1.4551 0.4781 -1.2356 0.287 "public"
"3278" 75600123 1 3 3 1 0 -0.3799 -0.9331 1.4454 -2.4804 -0.3971 -1.2947 135 405 0 399.672 297.122 401.608 13 6.1538 -1.4212 -1.4551 0.4781 -1.2356 0.287 "public"
"3279" 75600123 1 1 0 5 0 -1.059 0.3018 -0.7823 -0.0364 -0.9734 -0.6576 135 135 0 562.322 489.246 474.486 13 6.1538 -1.4212 -1.4551 0.4781 -1.2356 0.287 "public"
"3280" 75600123 1 2 3 2 0 -0.687 1.4685 -0.7823 -1.3184 1.314 -0.6576 180 180 0 408.089 343.679 335.859 13 6.1538 -1.4212 -1.4551 0.4781 -1.2356 0.287 "public"
"3281" 75600123 1 2 0 0 0 -1.1858 -0.3184 -0.7823 -2.4673 -0.2023 -0.6439 225 1620 0 348.243 323.015 288.407 13 6.1538 -1.4212 -1.4551 0.4781 -1.2356 0.287 "public"
"3282" 75600123 0 2 2 6 0 -1.8939 -0.9771 0.1462 -0.0958 0.7015 1.0346 180 180 0 306.026 334.376 385.835 13 6.1538 -1.4212 -1.4551 0.4781 -1.2356 0.287 "public"
"3283" 75600123 1 2 3 1 0 -1.4242 -1.186 0.7703 -1.3533 -0.0348 -0.6576 180 135 0 442.121 378.867 428.902 13 6.1538 -1.4212 -1.4551 0.4781 -1.2356 0.287 "public"
"3284" 75600123 1 3 2 3 0 -1.2319 -0.5552 1.1625 -0.9975 0.2148 -1.0657 135 180 90 533.71 422.827 410.916 13 6.1538 -1.4212 -1.4551 0.4781 -1.2356 0.287 "public"
"3285" 75600123 1 2 3 6 0 0.4637 0.2863 0.2907 -0.5165 1.314 1.0346 225 360 90 410.526 339.319 354.874 13 6.1538 -1.4212 -1.4551 0.4781 -1.2356 0.287 "public"
"3286" 75600123 0 2 2 5 0 -1.4242 -0.0845 0.2907 -0.5745 -1.3583 -1.1847 225 180 0 422.706 489.683 440.656 13 6.1538 -1.4212 -1.4551 0.4781 -1.2356 0.287 "public"
"3287" 75600123 0 2 0 3 0 -0.6133 -1.4576 1.1625 -1.3564 0.0838 -1.2947 135 225 0 405.895 416.645 451.719 13 6.1538 -1.4212 -1.4551 0.4781 -1.2356 0.287 "public"
"3293" 75600124 0 1 0 4 1 -0.2006 -0.5512 2.1088 -1.3264 -0.8601 0.3622 180 180 135 423.454 320.166 364.268 18 13.4667 -0.4526 -1.4551 -1.0283 -0.5079 -1.0542 "public"
"3298" 75600124 0 1 0 4 0 -0.4342 -0.3184 1.8016 -0.4458 -0.7857 -0.6576 225 225 90 383.285 377.907 374.754 18 13.4667 -0.4526 -1.4551 -1.0283 -0.5079 -1.0542 "public"
"3302" 75600124 0 1 0 5 0 1.8905 0.171 -0.7823 0.1952 1.314 1.0346 660 550 330 403.733 426.52 353.658 18 13.4667 -0.4526 -1.4551 -1.0283 -0.5079 -1.0542 "public"
