"school_id" "gender" "immigration" "language" "hisced" "grade_rep" "fear_failure" "belonging" "bullied" "ESCS_status" "teacher_support" "emo_sup" "school_changes" "learn_time_math" "learn_time_read" "learn_time_scie" "math" "read" "scie" "class_size" "stud_teach_ratio" "short_edu_mat" "short_edu_staff" "stu_behav" "teach_behav" "private"
"579" 82600030 0 2 0 6 0 0.1097 2.7249 -0.7823 0.1988 1.314 1.0346 0 320 320 320 407.084 498.902 422.913 28 13.4454 0.4997 0.9861 -0.0384 0.2266 "missing"
"581" 82600030 1 2 0 6 0 1.0671 -0.6913 -0.7823 -0.0194 1.314 0.2127 0 400 320 320 514.093 530.573 571.537 28 13.4454 0.4997 0.9861 -0.0384 0.2266 "missing"
"582" 82600030 1 2 2 6 0 0.8794 0.0348 0.8233 0.4509 1.314 0.5029 0 240 240 320 618.757 584.157 608.822 28 13.4454 0.4997 0.9861 -0.0384 0.2266 "missing"
"585" 82600030 1 1 0 6 0 0.4637 -1.1174 2.07 0.7082 -0.5575 -0.6576 2 0 0 0 530.731 517.859 480.551 28 13.4454 0.4997 0.9861 -0.0384 0.2266 "missing"
"586" 82600030 1 2 2 6 0 -0.7592 0.4846 0.7703 0.065 0.385 1.0346 2 240 320 240 541.71 447.222 475.213 28 13.4454 0.4997 0.9861 -0.0384 0.2266 "missing"
"587" 82600030 1 1 2 6 0 -0.9295 0.165 0.2907 0.3644 0.7015 -0.6576 1 240 320 320 424.079 405.13 417.61 28 13.4454 0.4997 0.9861 -0.0384 0.2266 "missing"
"589" 82600030 0 1 0 3 0 1.8905 -0.5665 0.1462 -0.7456 1.314 0.2127 1 0 320 0 566.432 648.527 656.095 28 13.4454 0.4997 0.9861 -0.0384 0.2266 "missing"
"590" 82600030 1 1 0 6 0 0.8207 -0.0358 0.7703 0.55 0.1597 -0.9122 0 240 320 320 565.209 594.272 595.283 28 13.4454 0.4997 0.9861 -0.0384 0.2266 "missing"
"591" 82600030 0 2 0 6 0 -0.9295 2.7249 -0.7823 0.9761 1.314 0.6402 0 360 480 480 585.837 573.475 565.476 28 13.4454 0.4997 0.9861 -0.0384 0.2266 "missing"
"592" 82600030 0 2 2 6 0 0.4637 -1.1132 1.7669 1.6054 -0.5488 1.0346 0 240 320 320 321.343 337.817 385.204 28 13.4454 0.4997 0.9861 -0.0384 0.2266 "missing"
"596" 82600030 0 1 0 2 0 -0.4342 -1.2546 1.4093 -1.2671 -0.8154 -1.0657 1 360 360 360 402.312 438.67 382.053 28 13.4454 0.4997 0.9861 -0.0384 0.2266 "missing"
"597" 82600030 1 2 2 1 0 -0.9295 0.9683 -0.7823 -2.4475 1.314 0.5029 0 210 280 280 387.986 381.051 243.306 28 13.4454 0.4997 0.9861 -0.0384 0.2266 "missing"
"598" 82600030 1 3 2 6 0 0.4637 0.3241 -0.7823 0.1489 -0.2023 -0.9167 2 240 320 320 592.662 634.057 577.173 28 13.4454 0.4997 0.9861 -0.0384 0.2266 "missing"
"599" 82600030 0 2 0 4 0 0.4637 0.6401 0.2907 -0.666 0.7628 0.5029 0 240 320 320 425.223 410.779 273.798 28 13.4454 0.4997 0.9861 -0.0384 0.2266 "missing"
"600" 82600030 1 1 0 3 0 -1.8939 0.1108 0.2907 -1.1712 1.314 1.0346 0 360 480 480 574.129 611.608 577.076 28 13.4454 0.4997 0.9861 -0.0384 0.2266 "missing"
"798" 82600038 1 3 2 5 0 -1.2319 0.6246 -0.7823 -0.4724 1.314 -2.4468 2 240 240 300 606.896 536.847 507.263 28 18.05 0.265 0.661 1.5633 0.8952 "missing"
"799" 82600038 0 1 0 6 0 0.8794 -0.4509 -0.7823 0.0411 -0.8998 1.0346 1 240 240 300 383.675 437.303 423.6 28 18.05 0.265 0.661 1.5633 0.8952 "missing"
"801" 82600038 1 1 0 6 0 0.4637 -0.8951 1.4721 1.0293 0.7015 1.0346 0 220 220 275 335.357 338.109 367.007 28 18.05 0.265 0.661 1.5633 0.8952 "missing"
"803" 82600038 1 1 0 6 0 1.8905 -0.9306 2.9705 1.452 1.314 0.2169 0 240 240 300 508.105 484.443 464.597 28 18.05 0.265 0.661 1.5633 0.8952 "missing"
"804" 82600038 0 1 0 3 0 1.8905 -1.4007 1.8279 -1.4031 -0.6262 -0.6576 2 240 240 300 558.593 549.579 586.363 28 18.05 0.265 0.661 1.5633 0.8952 "missing"
"805" 82600038 0 2 0 1 0 0.5949 0.0348 -0.7823 -1.4927 -0.0439 1.0346 0 180 240 540 581.202 594.728 475.61 28 18.05 0.265 0.661 1.5633 0.8952 "missing"
"806" 82600038 1 1 0 6 0 0.4637 -0.6765 1.5346 -0.3399 1.314 1.0346 1 180 240 240 483.537 534.643 509.611 28 18.05 0.265 0.661 1.5633 0.8952 "missing"
"807" 82600038 1 1 0 6 0 0.8794 -0.1216 1.5346 1.6712 0.2384 1.0346 0 180 240 480 596.286 537.348 638.336 28 18.05 0.265 0.661 1.5633 0.8952 "missing"
"809" 82600038 1 1 0 5 0 -0.687 -0.4509 -0.7823 0.0119 1.314 -1.5824 0 240 240 300 599.764 685.67 644.767 28 18.05 0.265 0.661 1.5633 0.8952 "missing"
"810" 82600038 0 1 0 3 0 0.8794 -0.763 1.1625 -0.6184 0.385 1.0346 0 240 240 420 556.246 579.385 591.309 28 18.05 0.265 0.661 1.5633 0.8952 "missing"
"811" 82600038 0 1 0 4 0 -0.13 0.9683 0.1462 -0.4633 0.6259 1.0346 2 240 240 300 522.049 527.089 446.984 28 18.05 0.265 0.661 1.5633 0.8952 "missing"
"812" 82600038 0 1 0 3 0 0.4637 -0.2194 -0.7823 -0.543 1.314 -0.6576 1 180 240 300 476.943 401.468 358.357 28 18.05 0.265 0.661 1.5633 0.8952 "missing"
"813" 82600038 1 1 0 6 0 -0.687 -0.9533 -0.7823 0.6429 1.314 1.0346 0 240 240 300 441.729 398.481 366.772 28 18.05 0.265 0.661 1.5633 0.8952 "missing"
"815" 82600038 0 1 0 3 0 -0.3799 1.4903 1.1625 -0.5084 0.4394 -0.6576 1 60 60 60 546.274 499.512 456.475 28 18.05 0.265 0.661 1.5633 0.8952 "missing"
"816" 82600038 1 1 0 3 0 -0.9823 0.3241 -0.7823 0.7312 1.314 1.0346 1 240 240 300 613.443 506.685 557.621 28 18.05 0.265 0.661 1.5633 0.8952 "missing"
"817" 82600038 1 1 0 4 0 1.8905 -0.9031 1.8016 -0.2858 -2.7106 -1.5824 0 240 240 300 438.329 433.899 445.951 28 18.05 0.265 0.661 1.5633 0.8952 "missing"
"818" 82600038 1 1 0 3 0 -1.1597 -0.7535 -0.7823 -0.7008 0.7015 0.5029 0 240 240 300 465.152 482.938 513.477 28 18.05 0.265 0.661 1.5633 0.8952 "missing"
"819" 82600038 0 1 0 4 0 0.8794 -0.753 0.2907 0.9615 0.385 0.6364 0 240 240 300 485.868 550.808 512.21 28 18.05 0.265 0.661 1.5633 0.8952 "missing"
"820" 82600038 1 1 0 4 0 -0.687 -0.3184 0.8233 0.2737 1.314 1.0346 0 240 240 420 575.442 579.618 611.594 28 18.05 0.265 0.661 1.5633 0.8952 "missing"
"821" 82600038 0 1 0 6 0 0.8794 -0.0358 0.7703 1.1024 0.7628 1.0346 1 240 240 480 555.967 459.421 502.961 28 18.05 0.265 0.661 1.5633 0.8952 "missing"
"822" 82600038 1 1 0 6 0 0.052 -0.3184 0.8615 1.4683 0.7628 1.0346 0 240 240 300 523.52 524.15 536.773 28 18.05 0.265 0.661 1.5633 0.8952 "missing"
"823" 82600038 1 1 0 6 0 0.8207 -1.0151 -0.7823 1.1001 1.314 1.0346 2 240 240 240 383.208 346.946 420.409 28 18.05 0.265 0.661 1.5633 0.8952 "missing"
"865" 82600042 0 1 0 5 0 0.5949 -0.5552 0.7703 0.2579 -0.3971 -1.3914 0 240 240 300 434.208 498.33 490.736 23 17.1043 -1.4212 0.9995 -0.0384 0.2266 "missing"
"866" 82600042 0 2 0 5 0 1.8905 -1.0677 0.2907 -0.1 -0.2327 -0.6576 0 180 240 420 498.028 523.101 500.456 23 17.1043 -1.4212 0.9995 -0.0384 0.2266 "missing"
"867" 82600042 1 1 0 6 0 -1.2319 1.4685 0.7703 0.9429 -1.1481 1.0346 0 240 240 240 617.147 597.342 580.395 23 17.1043 -1.4212 0.9995 -0.0384 0.2266 "missing"
"869" 82600042 1 1 0 6 0 1.8905 0.6818 -0.7823 1.1609 1.314 1.0346 0 300 300 300 513.106 585.441 571.369 23 17.1043 -1.4212 0.9995 -0.0384 0.2266 "missing"
"870" 82600042 0 2 0 3 0 0.8794 -0.9111 0.7703 -0.3517 0.3485 0.2169 1 300 300 300 561.275 555.697 541.089 23 17.1043 -1.4212 0.9995 -0.0384 0.2266 "missing"
"871" 82600042 1 1 0 4 0 0.4637 -0.4415 1.1625 0.6234 -0.013 -1.3914 0 300 300 420 407.976 507.003 479.694 23 17.1043 -1.4212 0.9995 -0.0384 0.2266 "missing"
"872" 82600042 0 1 0 6 0 1.3423 0.0348 0.8233 1.4375 -0.0037 -0.6576 0 240 300 120 661.931 743.05 703.145 23 17.1043 -1.4212 0.9995 -0.0384 0.2266 "missing"
"873" 82600042 0 1 0 6 0 1.1422 2.7249 -0.7823 1.4329 1.314 1.0346 0 240 240 300 559.312 585.103 613.376 23 17.1043 -1.4212 0.9995 -0.0384 0.2266 "missing"
"875" 82600042 1 1 0 4 0 0.5949 -0.3231 -0.7823 0.2628 0.6259 -1.3939 1 300 300 300 573.649 602.904 542.807 23 17.1043 -1.4212 0.9995 -0.0384 0.2266 "missing"
"878" 82600042 1 1 0 6 0 0.8794 -0.7131 1.8279 0.7996 0.3485 1.0346 0 300 300 360 593.906 523.427 565.241 23 17.1043 -1.4212 0.9995 -0.0384 0.2266 "missing"
"880" 82600042 1 1 0 6 0 1.8905 -0.5878 -0.7823 0.5151 1.314 1.0346 2 240 240 240 466.468 408.378 441.64 23 17.1043 -1.4212 0.9995 -0.0384 0.2266 "missing"
"881" 82600042 1 1 0 4 0 0.1097 0.9517 -0.7823 -0.209 1.314 1.0346 0 240 300 300 527.349 490.315 539.196 23 17.1043 -1.4212 0.9995 -0.0384 0.2266 "missing"
"882" 82600042 0 1 0 6 0 0.1097 0.6818 -0.7823 1.0745 -0.2023 0.3622 0 240 240 360 569.889 575.38 598.408 23 17.1043 -1.4212 0.9995 -0.0384 0.2266 "missing"
"883" 82600042 0 1 0 5 0 0.4637 -0.3184 1.1729 0.5059 -0.3673 -0.6576 0 240 240 720 471.891 476.982 501.548 23 17.1043 -1.4212 0.9995 -0.0384 0.2266 "missing"
"885" 82600042 0 1 0 6 0 1.8905 -0.9331 1.8016 0.3329 -0.5575 -0.6576 1 240 300 360 515.739 568.472 526.939 23 17.1043 -1.4212 0.9995 -0.0384 0.2266 "missing"
"887" 82600042 0 1 0 3 0 1.0671 -1.0394 1.1211 -0.9541 -1.1481 -0.6576 0 240 240 300 448.586 441.764 410.472 23 17.1043 -1.4212 0.9995 -0.0384 0.2266 "missing"
"889" 82600042 0 1 0 6 0 1.8905 -0.0358 -0.7823 0.394 1.314 -0.6576 0 240 240 420 518.559 574.406 602.582 23 17.1043 -1.4212 0.9995 -0.0384 0.2266 "missing"
"890" 82600042 0 1 0 5 0 0.8207 -0.753 -0.7823 -0.6058 -0.0348 1.0346 0 240 300 360 524.549 566.379 592.291 23 17.1043 -1.4212 0.9995 -0.0384 0.2266 "missing"
"1153" 82600053 1 1 0 2 0 -0.687 -0.5635 -0.7823 -1.3414 1.314 -0.6576 0 175 175 350 463.296 493.31 437.423 13 12.8947 0.8339 -1.4551 0.8825 0.6015 "missing"
"1275" 82600057 0 1 0 6 0 0.8794 0.3018 0.1462 1.1084 1.314 0.2169 1 240 240 360 625.12 635.574 669.598 53 17.4972 -0.949 0.2633 -1.4335 0.2266 "missing"
"1276" 82600057 1 1 0 6 0 0.4637 -0.3184 0.2907 1.284 -0.3971 1.0346 0 360 360 300 589.339 616.772 539.949 53 17.4972 -0.949 0.2633 -1.4335 0.2266 "missing"
"1278" 82600057 0 1 0 3 0 0.1097 -0.5665 -0.7823 -0.6117 -0.7453 0.6402 2 300 300 300 546.929 629.068 605.193 53 17.4972 -0.949 0.2633 -1.4335 0.2266 "missing"
"1280" 82600057 0 1 0 4 0 1.8905 -0.6659 1.1928 0.3747 0.7628 0.6364 0 300 240 360 621.986 639.407 591.425 53 17.4972 -0.949 0.2633 -1.4335 0.2266 "missing"
"1282" 82600057 1 1 0 6 0 0.052 -0.4415 0.2907 1.3369 0.7628 -0.6576 0 480 480 480 623.411 603.438 560.01 53 17.4972 -0.949 0.2633 -1.4335 0.2266 "missing"
"1283" 82600057 0 1 0 4 0 0.4637 -0.5635 -0.7823 0.0525 0.3485 -0.6576 0 240 240 240 562.281 592.243 711.235 53 17.4972 -0.949 0.2633 -1.4335 0.2266 "missing"
"1285" 82600057 0 3 2 6 0 1.4083 -1.3268 1.4721 -0.6692 0.7015 -0.9122 0 240 240 240 642.909 625.707 659.486 53 17.4972 -0.949 0.2633 -1.4335 0.2266 "missing"
"1286" 82600057 0 1 0 5 0 0.5949 -1.3395 1.5346 1.0567 0.4394 -1.1847 0 540 480 420 509.567 491.576 366.316 53 17.4972 -0.949 0.2633 -1.4335 0.2266 "missing"
"1287" 82600057 0 1 0 6 0 0.4637 -0.0358 -0.7823 1.2756 1.314 1.0346 0 240 240 120 570.124 542.686 501.928 53 17.4972 -0.949 0.2633 -1.4335 0.2266 "missing"
"1289" 82600057 0 1 0 3 0 -0.6133 -0.6843 -0.7823 -1.3149 1.314 -1.3939 0 360 360 360 469.146 523.467 413.522 53 17.4972 -0.949 0.2633 -1.4335 0.2266 "missing"
"1295" 82600057 1 1 0 6 0 1.8905 -1.0088 0.7703 1.0695 -0.9734 0.6402 0 240 240 240 638.773 584.826 584.959 53 17.4972 -0.949 0.2633 -1.4335 0.2266 "missing"
"1296" 82600057 1 1 0 6 0 -0.3799 1.4326 0.2907 1.3185 1.314 -0.6576 0 360 360 360 527.944 518.868 544.452 53 17.4972 -0.949 0.2633 -1.4335 0.2266 "missing"
"1297" 82600057 0 2 0 6 0 0.5949 -0.5635 0.7703 1.0111 0.7015 0.2127 1 240 240 240 420.286 505.14 429.084 53 17.4972 -0.949 0.2633 -1.4335 0.2266 "missing"
"1298" 82600057 0 1 0 6 0 1.4083 -2.0232 2.3772 2.1048 -0.5575 -1.3914 1 240 240 240 484.86 496.126 544.595 53 17.4972 -0.949 0.2633 -1.4335 0.2266 "missing"
"1300" 82600057 1 1 0 6 0 0.4637 -0.5707 0.7703 1.1491 -0.2116 1.0346 1 240 240 300 754.135 673.649 698.25 53 17.4972 -0.949 0.2633 -1.4335 0.2266 "missing"
"1301" 82600057 0 1 0 5 0 0.4637 -0.3184 -0.7823 -0.599 0.3485 1.0346 0 240 240 360 520.557 588.481 543.163 53 17.4972 -0.949 0.2633 -1.4335 0.2266 "missing"
"1302" 82600057 1 1 2 6 0 0.1097 -0.0553 1.1928 1.6327 -0.7857 1.0346 0 300 300 360 547.654 569.548 641.763 53 17.4972 -0.949 0.2633 -1.4335 0.2266 "missing"
"1304" 82600057 0 2 0 4 0 -0.3799 -0.6659 1.5172 -0.6394 1.314 1.0346 0 300 300 300 351.666 330.721 252.547 53 17.4972 -0.949 0.2633 -1.4335 0.2266 "missing"
"1305" 82600057 0 1 0 6 0 0.8794 -0.3184 0.7703 2.0545 -0.2023 1.0346 0 220 220 110 568.515 627.794 528.841 53 17.4972 -0.949 0.2633 -1.4335 0.2266 "missing"
"1306" 82600057 1 1 0 6 0 0.4637 0.3241 1.2327 0.9506 1.314 1.0346 0 240 240 240 587.85 569.037 594.778 53 17.4972 -0.949 0.2633 -1.4335 0.2266 "missing"
"1307" 82600058 1 3 2 6 0 -0.3799 0.9303 0.7703 0.2523 0.7015 0.2127 0 250 200 450 603.006 484.698 499.826 18 7.6522 -1.4212 -1.4551 -2.0719 -0.7866 "missing"
"1308" 82600058 1 1 0 6 0 0.3335 -0.4822 0.7294 1.7493 1.314 -0.6576 1 225 225 405 566.002 640.179 728.696 18 7.6522 -1.4212 -1.4551 -2.0719 -0.7866 "missing"
"1309" 82600058 0 3 0 4 0 0.1097 0.6818 -0.7823 -0.6921 -0.8998 -1.3939 0 225 225 270 480.732 455.971 468.334 18 7.6522 -1.4212 -1.4551 -2.0719 -0.7866 "missing"
"1310" 82600058 1 1 0 6 0 -0.4342 0.0348 -0.7823 1.0029 -0.3971 1.0346 0 275 220 550 503.058 493.414 475.27 18 7.6522 -1.4212 -1.4551 -2.0719 -0.7866 "missing"
"1311" 82600058 0 3 2 6 0 0.4637 -0.9836 0.1462 1.459 0.7015 -0.6576 0 300 300 300 611.78 494.536 566.51 18 7.6522 -1.4212 -1.4551 -2.0719 -0.7866 "missing"
"1312" 82600058 1 1 0 4 0 0.4637 -1.186 1.1625 0.8496 -0.5575 -0.6576 1 300 300 450 529.152 567.328 574.532 18 7.6522 -1.4212 -1.4551 -2.0719 -0.7866 "missing"
"1313" 82600058 1 1 2 6 1 -1.8939 0.4581 0.7703 0.5812 0.7015 -1.0657 2 275 275 440 524.198 415.441 432.196 18 7.6522 -1.4212 -1.4551 -2.0719 -0.7866 "missing"
"1314" 82600058 1 1 0 6 0 1.8905 -0.5928 1.1625 0.6429 1.314 0.2169 2 300 300 300 727.119 569.315 631.129 18 7.6522 -1.4212 -1.4551 -2.0719 -0.7866 "missing"
"1315" 82600058 0 1 0 6 0 1.4083 0.0348 -0.7823 1.6117 -0.3472 0.3657 1 275 275 330 747.865 722.833 714.039 18 7.6522 -1.4212 -1.4551 -2.0719 -0.7866 "missing"
"1316" 82600058 0 1 0 6 0 1.8905 0.1554 0.8615 0.9461 -1.1846 -1.7671 0 200 200 450 692.343 723.482 779.24 18 7.6522 -1.4212 -1.4551 -2.0719 -0.7866 "missing"
"1337" 82600060 0 1 0 6 0 1.8905 -1.0595 0.7703 1.2574 -1.415 0.6402 1 240 240 300 546.656 609.555 540.719 23 14.2857 -1.4212 -1.4551 -0.0956 0.6741 "missing"
"1338" 82600060 1 1 0 4 0 -0.687 -0.6659 1.5082 0.6502 0.385 -0.6576 0 240 240 300 554.391 354.301 376.65 23 14.2857 -1.4212 -1.4551 -0.0956 0.6741 "missing"
"1339" 82600060 0 1 0 6 0 1.4083 -0.338 0.1462 0.8982 0.7628 0.2169 0 200 200 250 589.666 603.586 568.624 23 14.2857 -1.4212 -1.4551 -0.0956 0.6741 "missing"
"1340" 82600060 0 1 2 6 0 -0.4342 0.4846 0.2907 1.5578 1.314 0.3657 0 300 240 300 586.787 593.631 588.788 23 14.2857 -1.4212 -1.4551 -0.0956 0.6741 "missing"
"1341" 82600060 0 1 0 4 0 1.0671 -0.5635 0.7703 0.9774 1.314 1.0346 0 240 240 300 568.583 478.875 478.909 23 14.2857 -1.4212 -1.4551 -0.0956 0.6741 "missing"
"1342" 82600060 0 1 0 3 0 1.8905 0.1952 -0.7823 -1.1313 1.314 -1.0691 0 240 240 300 416.817 473.018 458.847 23 14.2857 -1.4212 -1.4551 -0.0956 0.6741 "missing"
"1343" 82600060 0 1 0 4 1 0.8794 -0.8575 0.7703 0.1376 1.314 -0.6576 0 300 300 240 466.455 565.214 520.263 23 14.2857 -1.4212 -1.4551 -0.0956 0.6741 "missing"
"1344" 82600060 1 1 0 3 0 -1.8939 0.6818 -0.7823 -0.1378 1.314 1.0346 2 240 240 240 594.784 636.625 547.212 23 14.2857 -1.4212 -1.4551 -0.0956 0.6741 "missing"
"1345" 82600060 0 1 0 3 0 0.4637 -2.4438 2.0604 -0.3032 1.314 -1.3939 1 240 240 360 509.173 477.437 542.844 23 14.2857 -1.4212 -1.4551 -0.0956 0.6741 "missing"
"1346" 82600060 0 1 0 6 0 0.4637 -0.3184 0.2907 1.0853 -1.1481 -0.6576 2 240 240 360 580.04 672.812 656.155 23 14.2857 -1.4212 -1.4551 -0.0956 0.6741 "missing"
"1347" 82600060 0 1 0 5 0 -0.687 -1.099 -0.7823 0.5002 1.314 1.0346 1 200 200 250 375.4 408.755 461.979 23 14.2857 -1.4212 -1.4551 -0.0956 0.6741 "missing"
"1348" 82600060 0 1 0 6 0 0.8794 0.6818 -0.7823 0.6049 0.7015 1.0346 1 240 240 300 569.779 600.104 546.503 23 14.2857 -1.4212 -1.4551 -0.0956 0.6741 "missing"
"1349" 82600060 1 1 0 2 0 -0.687 -0.3184 0.2907 0.0246 -0.2023 -1.5824 2 480 480 600 556.279 499.32 463.275 23 14.2857 -1.4212 -1.4551 -0.0956 0.6741 "missing"
"1350" 82600060 0 1 0 3 0 0.2734 -0.445 1.203 0.6637 -2.7106 1.0346 0 220 220 275 411.453 473.389 468.39 23 14.2857 -1.4212 -1.4551 -0.0956 0.6741 "missing"
"1352" 82600060 0 1 0 4 0 0.4637 0.6818 -0.7823 0.1273 1.314 1.0346 0 300 240 300 471.075 473.272 505.153 23 14.2857 -1.4212 -1.4551 -0.0956 0.6741 "missing"
"1353" 82600060 0 1 0 6 0 -0.2006 -0.5878 0.7703 1.206 0.2148 -2.4468 1 240 240 300 518.687 502.211 418.437 23 14.2857 -1.4212 -1.4551 -0.0956 0.6741 "missing"
"1354" 82600060 0 1 0 6 0 1.8905 -0.9442 0.1462 1.1198 0.6259 0.6402 1 240 240 300 592.232 522.773 526.634 23 14.2857 -1.4212 -1.4551 -0.0956 0.6741 "missing"
"1355" 82600060 1 1 0 5 0 -1.2319 0.0672 -0.7823 0.3971 -0.2023 1.0346 2 240 240 360 647.659 527.018 614.786 23 14.2857 -1.4212 -1.4551 -0.0956 0.6741 "missing"
"1356" 82600060 1 1 0 4 0 -0.6133 -0.3184 1.5082 0.2276 1.314 -1.5824 1 440 440 550 421.035 303.05 313.456 23 14.2857 -1.4212 -1.4551 -0.0956 0.6741 "missing"
"1357" 82600060 0 1 0 6 0 -0.687 -0.4415 1.1928 0.7102 -0.9828 0.2169 1 240 240 300 637.296 647.842 577.704 23 14.2857 -1.4212 -1.4551 -0.0956 0.6741 "missing"
"1358" 82600060 1 1 0 6 0 0.4637 -1.3416 1.7316 1.3208 -0.3971 -1.3939 0 240 240 240 455.451 466.71 523.291 23 14.2857 -1.4212 -1.4551 -0.0956 0.6741 "missing"
"1359" 82600060 1 1 0 3 0 0.8794 0.3581 1.1625 -1.0503 0.385 -0.6576 2 330 330 330 502.842 554.061 535.113 23 14.2857 -1.4212 -1.4551 -0.0956 0.6741 "missing"
"1360" 82600060 0 1 0 4 0 1.8905 -0.5745 -0.7823 -0.6097 0.6259 1.0346 0 240 240 300 457.175 426.198 415.497 23 14.2857 -1.4212 -1.4551 -0.0956 0.6741 "missing"
"1361" 82600060 0 1 0 4 0 0.8794 -0.6869 1.4721 0.1207 1.314 -0.6576 0 240 300 240 441.272 521.715 458.464 23 14.2857 -1.4212 -1.4551 -0.0956 0.6741 "missing"
"1362" 82600060 1 1 0 4 0 -0.687 0.3241 0.1462 0.1029 1.314 0.6364 0 240 240 300 548.354 482.365 549.882 23 14.2857 -1.4212 -1.4551 -0.0956 0.6741 "missing"
"1455" 82600065 0 1 0 6 0 0.4637 0.165 0.1462 1.2356 -0.7562 -0.6576 0 250 250 300 437.145 403.795 443.619 28 17.3684 1.2478 -0.1776 0.1795 0.2266 "missing"
"1457" 82600065 1 1 0 4 0 0.4637 -0.0553 0.8615 -0.4691 1.314 -0.6576 0 250 250 1500 467.724 408.671 453.14 28 17.3684 1.2478 -0.1776 0.1795 0.2266 "missing"
"1458" 82600065 1 3 2 6 0 -0.3799 0.6401 1.2618 0.6346 0.1155 0.3622 1 250 250 300 575.85 560.722 556.949 28 17.3684 1.2478 -0.1776 0.1795 0.2266 "missing"
"1459" 82600065 1 1 0 6 0 0.4637 -0.6913 1.4454 0.4171 -0.5973 0.2127 0 250 250 300 518.069 491.655 421.486 28 17.3684 1.2478 -0.1776 0.1795 0.2266 "missing"
"1460" 82600065 0 1 0 6 0 0.8207 -0.2188 1.1211 0.0615 1.314 -0.6576 1 250 250 450 531.781 469.612 496.954 28 17.3684 1.2478 -0.1776 0.1795 0.2266 "missing"
"1461" 82600065 0 1 0 5 0 0.9606 0.3241 1.1928 -0.1248 -1.0266 -1.0691 0 250 250 300 427.753 450.451 451.283 28 17.3684 1.2478 -0.1776 0.1795 0.2266 "missing"
"1463" 82600065 1 1 0 4 0 -0.13 -0.0553 1.1928 0.1699 0.4394 0.2169 0 250 250 300 648.166 579.266 595.589 28 17.3684 1.2478 -0.1776 0.1795 0.2266 "missing"
"1464" 82600065 0 1 0 5 0 0.4637 -0.4415 -0.7823 0.1913 -0.2327 -1.3914 0 250 250 300 440.507 404.674 402.266 28 17.3684 1.2478 -0.1776 0.1795 0.2266 "missing"
"1465" 82600065 0 1 0 4 0 0.1097 -1.8288 0.1462 -0.3 0.3485 -0.6576 0 250 250 200 521.143 579.404 597.19 28 17.3684 1.2478 -0.1776 0.1795 0.2266 "missing"
"1466" 82600065 1 1 0 6 0 1.0671 -0.4514 0.7703 1.2883 0.7015 0.5029 1 250 250 300 514.711 498.505 535.058 28 17.3684 1.2478 -0.1776 0.1795 0.2266 "missing"
"1468" 82600065 1 1 0 6 0 1.0944 -0.5665 1.1928 0.7585 0.7015 0.6402 0 250 250 300 660.995 703.378 681.314 28 17.3684 1.2478 -0.1776 0.1795 0.2266 "missing"
"1470" 82600065 1 1 0 6 0 0.8794 -0.9278 2.9705 1.3031 1.314 -1.5824 1 250 250 300 387.742 452.919 350.548 28 17.3684 1.2478 -0.1776 0.1795 0.2266 "missing"
"1471" 82600065 0 1 0 3 0 -0.687 0.4986 -0.7823 1.0338 1.314 1.0346 1 0 0 0 400.73 460.768 458.816 28 17.3684 1.2478 -0.1776 0.1795 0.2266 "missing"
"1472" 82600065 0 1 0 6 0 1.1422 -1.7413 1.1928 0.3468 1.314 1.0346 1 250 250 300 458.879 575.147 541.437 28 17.3684 1.2478 -0.1776 0.1795 0.2266 "missing"
"1474" 82600065 0 1 0 5 0 -0.2006 0.0348 -0.7823 1.0965 0.1694 1.0346 0 250 250 300 596.747 605.378 546.559 28 17.3684 1.2478 -0.1776 0.1795 0.2266 "missing"
"1475" 82600065 0 1 0 6 0 1.8905 -0.0358 -0.7823 0.7114 -2.7106 -0.6576 0 250 250 300 465.441 466.802 461.344 28 17.3684 1.2478 -0.1776 0.1795 0.2266 "missing"
"1476" 82600065 1 1 0 3 0 0.4637 -0.5582 0.7703 -0.2175 -0.7161 0.3622 0 250 250 300 501.567 367.603 348.423 28 17.3684 1.2478 -0.1776 0.1795 0.2266 "missing"
"1480" 82600065 1 1 0 6 0 0.4637 0.0348 0.2907 0.5912 -0.5575 -0.6576 0 225 225 270 447.826 428.245 433.099 28 17.3684 1.2478 -0.1776 0.1795 0.2266 "missing"
"1481" 82600065 1 1 0 5 0 0.052 0.4458 0.2907 1.0594 -0.3584 0.5029 1 250 250 300 624.594 700.597 606.017 28 17.3684 1.2478 -0.1776 0.1795 0.2266 "missing"
"1482" 82600065 0 1 0 3 0 -0.4342 -0.7131 -0.7823 -0.2163 1.314 1.0346 0 250 250 300 438.662 493.185 306.71 28 17.3684 1.2478 -0.1776 0.1795 0.2266 "missing"
"1483" 82600065 0 1 0 5 0 0.1097 -0.3184 0.7703 0.8981 -0.2023 1.0346 0 250 250 300 509.799 552.435 548.79 28 17.3684 1.2478 -0.1776 0.1795 0.2266 "missing"
"1485" 82600065 0 1 0 6 0 1.8905 -3.2367 2.896 -0.8576 -2.7106 1.0346 2 250 250 300 428.84 433.094 432.11 28 17.3684 1.2478 -0.1776 0.1795 0.2266 "missing"
